"ONTOLOGY" "ID" "Description" "setSize" "enrichmentScore" "NES" "pvalue" "p.adjust" "qvalue" "rank" "leading_edge" "core_enrichment"
"GO:0030695" "MF" "GO:0030695" "GTPase regulator activity" 447 -0.684591189828726 -1.61283565635708 9.16450894065107e-07 9.16450894065107e-07 0.0101583999352647 346 "tags=13%, list=2%, signal=13%" "BNIP2/SLIT2/EPS8L1/RIN2/GRIPAP1/GRIPAP1/NET1/RAP1GDS1/ARHGEF9/TBC1D19/ELMOD2/ARHGEF10/ARHGEF10/PLEKHG6/FARP1/TBC1D17/TBC1D25/SMAP1/RGS20/SMCR8/SMCR8/DENND2A/FGD6/RGS10/ARAP2/ARHGAP11A/ARHGAP11A/ARHGAP11B/ARHGAP11B/ARHGAP11B/ARHGAP20/ARHGAP23/ARHGAP23/ARHGAP28/ARHGAP32/ARHGAP40/ARHGAP6/ARHGEF10L/ARHGEF26/ARHGEF26/ASAP3/ASAP3/CYTH4/DENND1B/DENND1C/DENND4B/DENND5B/DENND6A/HPS1/PLEKHG2/RASA4B/RASA4/RASGEF1A/RASGRP4/RGS11/RGS8/TBC1D10B/TBC1D10C/TBC1D13/TBC1D2/ELMOD1/TBC1D21/DENND2D/FGD5"
"GO:0060589" "MF" "GO:0060589" "nucleoside-triphosphatase regulator activity" 447 -0.684591189828726 -1.61283565635708 9.16450894065107e-07 9.16450894065107e-07 0.0101583999352647 346 "tags=13%, list=2%, signal=13%" "BNIP2/SLIT2/EPS8L1/RIN2/GRIPAP1/GRIPAP1/NET1/RAP1GDS1/ARHGEF9/TBC1D19/ELMOD2/ARHGEF10/ARHGEF10/PLEKHG6/FARP1/TBC1D17/TBC1D25/SMAP1/RGS20/SMCR8/SMCR8/DENND2A/FGD6/RGS10/ARAP2/ARHGAP11A/ARHGAP11A/ARHGAP11B/ARHGAP11B/ARHGAP11B/ARHGAP20/ARHGAP23/ARHGAP23/ARHGAP28/ARHGAP32/ARHGAP40/ARHGAP6/ARHGEF10L/ARHGEF26/ARHGEF26/ASAP3/ASAP3/CYTH4/DENND1B/DENND1C/DENND4B/DENND5B/DENND6A/HPS1/PLEKHG2/RASA4B/RASA4/RASGEF1A/RASGRP4/RGS11/RGS8/TBC1D10B/TBC1D10C/TBC1D13/TBC1D2/ELMOD1/TBC1D21/DENND2D/FGD5"
"GO:0007506" "BP" "GO:0007506" "gonadal mesoderm development" 5 -0.989737873424799 -1.75120236423281 3.13344918229052e-05 3.13344918229052e-05 0.231551449740662 118 "tags=71%, list=1%, signal=71%" "TSPY4/TSPY4/TSPY8/TSPY8/TSPY3"
"GO:0005096" "MF" "GO:0005096" "GTPase activator activity" 256 -0.694928083131321 -1.61950736996291 0.000128044179429596 0.000128044179429596 0.320936392936585 346 "tags=12%, list=2%, signal=12%" "PLEKHG6/TBC1D17/TBC1D25/SMAP1/RGS20/SMCR8/SMCR8/RGS10/ARAP2/ARHGAP11A/ARHGAP11A/ARHGAP11B/ARHGAP11B/ARHGAP11B/ARHGAP20/ARHGAP23/ARHGAP23/ARHGAP28/ARHGAP32/ARHGAP40/ARHGAP6/ARHGEF10L/ASAP3/ASAP3/RASA4B/RASA4/RGS11/RGS8/TBC1D10B/TBC1D10C/TBC1D13/TBC1D2/ELMOD1/TBC1D21"
"GO:0097360" "BP" "GO:0097360" "chorionic trophoblast cell proliferation" 5 0.963328572762495 1.86828197908945 0.000183709790747271 0.000183709790747271 0.320936392936585 3 "tags=20%, list=0%, signal=20%" "NODAL"
"GO:1901382" "BP" "GO:1901382" "regulation of chorionic trophoblast cell proliferation" 5 0.963328572762495 1.86828197908945 0.000183709790747271 0.000183709790747271 0.320936392936585 3 "tags=20%, list=0%, signal=20%" "NODAL"
"GO:1901164" "BP" "GO:1901164" "negative regulation of trophoblast cell migration" 6 0.954382404614049 1.9242183446787 0.000325063717137147 0.000325063717137147 0.514738396086673 3 "tags=17%, list=0%, signal=17%" "NODAL"
"GO:1901383" "BP" "GO:1901383" "negative regulation of chorionic trophoblast cell proliferation" 2 0.9970937340235 1.51304551195042 0.000354865290864717 0.000354865290864717 0.524467242211993 3 "tags=50%, list=0%, signal=50%" "NODAL"
"GO:0051056" "BP" "GO:0051056" "regulation of small GTPase mediated signal transduction" 286 -0.663773561482787 -1.55206999616348 0.000391453273780442 0.000391453273780442 0.542382976652413 347 "tags=7%, list=2%, signal=7%" "RASIP1/KBTBD7/RIT2/ADCYAP1R1/ARHGAP11A/ARHGAP11A/ARHGAP11B/ARHGAP11B/ARHGAP11B/ARHGAP20/ARHGAP23/ARHGAP23/ARHGAP28/ARHGAP32/ARHGAP40/ARHGAP6/ARHGEF10L/CYTH4/DENND4B/RASA4B/RASA4/RASGEF1A/RASGRP4/FGD5"
"GO:0031515" "CC" "GO:0031515" "tRNA (m1A) methyltransferase complex" 3 0.977269236676394 1.61825480350419 0.000493687588820122 0.000493687588820122 0.643797656267841 447 "tags=100%, list=2%, signal=98%" "TRMT61B/TRMT6/TRMT61A"
