TF	size	nes	pval	pval.fdr
HOXA1	12	-3.327887515515	0.000875071914062364	0.133691031079628
TCF4	62	3.2571945476211	0.00112519285805793	0.133691031079628
E2F6	66	3.13544834350074	0.00171591645098289	0.133691031079628
BCL6	45	-3.03986097149129	0.00236687380086842	0.133691031079628
TBP	42	2.98648788112712	0.00282202023223415	0.133691031079628
CBX2	339	2.96796626944121	0.00299777225619299	0.133691031079628
TERF1	442	2.91233493757658	0.00358737743241967	0.133691031079628
LYL1	82	2.88981337030046	0.00385470598227661	0.133691031079628
AHR	42	-2.87653625263088	0.00402066007800895	0.133691031079628
ZEB2	51	-2.87209766007117	0.00407756934768983	0.133691031079628
KDM5B	17	2.857122814901	0.00427500390080207	0.133691031079628
HOXB7	95	-2.82158503674625	0.0047786966382136	0.13698930362879
SMAD1	16	2.77371586931782	0.00554200580877563	0.146649999862986
ZHX2	446	2.60317691673693	0.00923642772226353	0.18499162734377
HMGN3	445	2.59904708341771	0.00934829501169189	0.18499162734377
NR1H2	13	-2.59656562666755	0.00941609162612446	0.18499162734377
MAX	54	2.59515283282704	0.00945488661262352	0.18499162734377
ZNF175	434	2.57264330924656	0.0100925162633112	0.18499162734377
AR	129	2.56837821329405	0.0102175608125919	0.18499162734377
ZNF274	16	2.482740069499	0.0130376183561564	0.22424703572589
PBX3	49	-2.45616602676262	0.0140428262414244	0.229625968236815
EGR1	114	2.44004624887642	0.0146853816895637	0.229625968236815
STAT5A	21	2.40303457445025	0.0162596500541033	0.231098544774924
MEF2A	97	2.3830894489276	0.017168022206103	0.231098544774924
LEF1	19	2.37048527861615	0.0177647513709041	0.231098544774924
NFYC	14	-2.34456329260002	0.0190493770330869	0.231098544774924
FOXO3	38	2.34099521891597	0.0192324133987632	0.231098544774924
ZNF766	277	2.33087324924935	0.0197600442290206	0.231098544774924
ESRRA	61	-2.31406752542559	0.0206640184236756	0.231098544774924
TAL1	16	2.29985856706088	0.0214562340991319	0.231098544774924
SP1	300	-2.29487309312328	0.0217403982165835	0.231098544774924
NFKB2	17	-2.29088533103805	0.0219700466063928	0.231098544774924
KMT2A	10	2.28192233705375	0.0224939258216244	0.231098544774924
