TF	size	nes	pval	pval.fdr
TERF2	386	-3.19074402851181	0.00141906944389991	0.236419897424856
CLOCK	48	3.03099388967589	0.00243750180599907	0.236419897424856
ARNT	62	3.02389740622386	0.00249541046111684	0.236419897424856
KLF6	47	2.96671148072359	0.00301003274309633	0.236419897424856
MAFB	51	2.92426100913519	0.00345275099257192	0.236419897424856
MAZ	68	-2.88202311357436	0.00395130747785274	0.236419897424856
ZBTB16	19	-2.7047227623448	0.00683614168308523	0.350596409175371
HOXA10	15	-2.64700382496962	0.00812084344628718	0.364422849652137
PAX8	11	-2.56345344559228	0.0103636598388237	0.413394875793079
MAFK	46	-2.47879947657044	0.0131825394087449	0.451971862279433
PCGF2	336	-2.41765505769564	0.0156208770178644	0.451971862279433
MYOD1	43	-2.39885335602035	0.0164464996754428	0.451971862279433
MBD2	27	-2.36967425578657	0.0178037632396281	0.451971862279433
ZNF274	18	-2.30857103813534	0.0209673966184736	0.451971862279433
ETS1	139	2.30487908783306	0.0211733461153438	0.451971862279433
KLF9	65	2.28250146701695	0.0224597509701302	0.451971862279433
HMGA1	19	-2.24045436235136	0.025061440433401	0.451971862279433
REL	20	-2.21990515851321	0.0264252062771892	0.451971862279433
TBX21	76	-2.18089345822015	0.0291912976930172	0.451971862279433
ELK4	12	2.14236358645969	0.032164235693704	0.451971862279433
GLI3	12	2.13991556670853	0.0323615908463759	0.451971862279433
IRF8	14	2.13595179753033	0.0326833429661114	0.451971862279433
SREBF2	16	-2.09599754497464	0.0360824087269608	0.451971862279433
NFE2	44	-2.08753227608658	0.036840046624907	0.451971862279433
MBD1	37	-2.08320295945221	0.0372327274764436	0.451971862279433
LYL1	80	-2.06968027534613	0.038482295066253	0.451971862279433
KLF3	13	2.06948805251708	0.0385003113249952	0.451971862279433
FOXP3	12	2.0681992023679	0.0386212952444405	0.451971862279433
EBF1	70	2.06443628186702	0.0389763694276913	0.451971862279433
IRF1	32	2.05120912736517	0.0402465854230822	0.451971862279433
NME2	380	-2.05113717079726	0.0402535903638061	0.451971862279433
SP1	315	2.0265789041278	0.042705495803433	0.451971862279433
IRF4	62	2.00660634059574	0.0447915956538147	0.451971862279433
RELB	13	2.00431632663248	0.0450361860407631	0.451971862279433
CEBPA	143	-1.99636302156257	0.0458944228005355	0.451971862279433
PAX6	13	-1.99229255608466	0.0463389679743168	0.451971862279433
LEF1	21	1.99008059331781	0.0465820582293566	0.451971862279433
CBX2	347	-1.92698338406873	0.0539817007086948	0.486160089594265
SIX2	37	-1.89674386130693	0.0578617517968196	0.486160089594265
PA2G4	4	1.8942798674204	0.0581878718363012	0.486160089594265
JUN	118	-1.88936983737307	0.0588422896081009	0.486160089594265
MEIS2	56	-1.88874361254853	0.0589261916948913	0.486160089594265
SIX5	25	-1.88141287682948	0.0599157765644866	0.486160089594265
ZNF207	434	1.87844434237036	0.0603204042912163	0.486160089594265
ETV1	28	1.87393570844338	0.0609392869964957	0.486160089594265
SREBF1	23	-1.86383060961021	0.0623454957468605	0.486565934198325
HSF1	12	-1.84283922445275	0.0653524879619006	0.499181769751539
GATA3	69	1.81474216171037	0.0695635425114225	0.514333478143861
VDR	24	-1.80717134500621	0.0707355673200913	0.514333478143861
YY1	65	1.80143598149238	0.0716341891565266	0.514333478143861
TCF7L2	19	-1.78434927884157	0.0743669274157208	0.520969352927944
NFATC1	34	1.7776537389108	0.0754607419282816	0.520969352927944
ERG	12	-1.7554303949598	0.0791857168294163	0.521487830079908
DEAF1	122	-1.75124886342326	0.0799030519223458	0.521487830079908
IRF3	62	-1.75087466659501	0.0799675014206235	0.521487830079908
RFX1	33	-1.74292743513958	0.0813462910431054	0.521487830079908
SPI1	101	-1.7095378379177	0.0873513690354261	0.550160376907333
