TF	size	nes	pval	pval.fdr
NCOA2	90	-3.10621860516848	0.00189496569144377	0.95368259174784
PPP1R1C	79	3.07827928248056	0.00208199694367523	0.95368259174784
PNOC	49	3.05754393430674	0.00223158925743877	0.95368259174784
GFI1	178	-3.05087000911558	0.00228179339479003	0.95368259174784
PLA2G4C	40	3.02854419664554	0.00245735129903532	0.95368259174784
APH1B	67	3.0228203357245	0.00250430875663452	0.95368259174784
RAB4A	74	-3.0151185078866	0.00256878865219288	0.95368259174784
USP6	70	3.00086190146791	0.00269216629930997	0.95368259174784
PDE2A	88	2.99807053487546	0.00271694783927007	0.95368259174784
SNCAIP	66	2.99341903474049	0.0027587069431638	0.95368259174784
ING4	88	2.9915800636356	0.00277537750674709	0.95368259174784
RALGPS2	75	2.9896587427332	0.0027928928255874	0.95368259174784
PRAM1	77	-2.98357621333358	0.00284901072275585	0.95368259174784
ZC3H7A	111	-2.9728671664906	0.00295032103428091	0.95368259174784
LMCD1	219	2.96668830523087	0.00301025961944989	0.95368259174784
TNFSF13B	49	-2.96178553791814	0.00305860744582539	0.95368259174784
GPR84	28	2.90973515850453	0.00361735142149825	0.95368259174784
ADNP	72	2.90390420580204	0.00368540903123001	0.95368259174784
TAF13	154	-2.89446870234837	0.0037980076992179	0.95368259174784
TEK	51	-2.8836855232564	0.00393051048455937	0.95368259174784
RHOU	49	2.87795714681837	0.00400259507310575	0.95368259174784
WNK2	68	2.86898072960046	0.00411796886821129	0.95368259174784
OR2J3	52	2.86895092277295	0.0041183569511005	0.95368259174784
PTPRN	57	2.85787744408325	0.00426485077314475	0.95368259174784
ZNF396	113	2.85538039441055	0.0042985310126152	0.95368259174784
PBX2	204	2.85252813653203	0.0043372972536832	0.95368259174784
MPP3	76	2.85061320816979	0.00436350139802966	0.95368259174784
BLZF1	73	2.82285781665895	0.00475976752872597	0.95368259174784
LCORL	89	2.81963623538474	0.00480781174998024	0.95368259174784
PPT1	55	2.81249929986249	0.00491581305215398	0.95368259174784
IGF1R	70	-2.81147647944899	0.00493146961537665	0.95368259174784
ANTXR1	35	-2.78993944530835	0.00527179004636702	0.987636916499072
PAG1	73	-2.76747155903834	0.00564929744532316	0.9991651944919
DICER1	120	-2.76244758429778	0.00573697725036283	0.9991651944919
TPD52L1	90	2.7334034185439	0.00626835040513795	0.9991651944919
UNCX	139	-2.73242287314325	0.00628703894927742	0.9991651944919
IFNAR2	72	2.69147223452371	0.00711374195209403	0.9991651944919
ELL2	317	2.67968800337211	0.00736908090216915	0.9991651944919
TYRO3	70	-2.67115454340101	0.00755908355194203	0.9991651944919
ATF6	124	-2.66667232662149	0.00766063213462087	0.9991651944919
GNGT2	26	2.65311395704745	0.00797529403551134	0.9991651944919
OR51B5	52	2.64402991523877	0.00819254151967019	0.9991651944919
H2AC6	76	2.63532420853113	0.00840569533241132	0.9991651944919
TNFRSF13B	50	2.61393825178316	0.00895052111159723	0.9991651944919
TACR3	43	2.60258290054341	0.00925244428573402	0.9991651944919
SBK2	52	2.60036866052591	0.00931236583674902	0.9991651944919
SIX3	123	2.59881313443454	0.0093546681554655	0.9991651944919
TIE1	68	2.58979523293069	0.00960330363900808	0.9991651944919
HOXD8	89	2.58081477705435	0.00985674505308267	0.9991651944919
PDE9A	50	-2.56629287899318	0.0102791994074793	0.9991651944919
KDM4A	235	2.55658588107326	0.010570497457701	0.9991651944919
TRAF1	37	2.55518638558132	0.0106130951134905	0.9991651944919
OR2W3	63	-2.55125022288823	0.0107337231759421	0.9991651944919
ZNF432	43	2.54193219302583	0.0110241557940307	0.9991651944919
OR5H6	52	-2.54158024473755	0.0110352611842293	0.9991651944919
PTPRD	69	2.52921944898782	0.0114316525903978	0.9991651944919
LY6E	47	2.52583935616467	0.0115422246268988	0.9991651944919
SPSB4	61	-2.52255256903018	0.011650653482393	0.9991651944919
IL17A	104	-2.52254621297448	0.0116508640368291	0.9991651944919
CYTH4	35	2.52082856222677	0.011707887821605	0.9991651944919
