ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
WP4142	Metabolism of sphingolipids in ER and Golgi apparatus	4	0.894631543847949	1.93362640870753	0.000293288673145055	0.000293288673145055	0.121488996317152	320	tags=100%, list=11%, signal=89%	B4GALT1/SPHK1/SPHK2/CERK
WP4589	Major receptors targeted by epinephrine and norepinephrine	3	0.938666666666667	1.8522590655189	0.000404963321057172	0.000404963321057172	0.121488996317152	187	tags=100%, list=6%, signal=94%	ADRB1/ADRA2A/ADRB2
WP698	Glucuronidation	2	-0.982005998000666	-1.66121030949213	0.00188335440021475	0.00188335440021475	0.238691512938931	57	tags=100%, list=2%, signal=98%	PGM1
WP4725	Sphingolipid metabolism overview	5	0.787607693401503	1.79458995615975	0.00198909594115776	0.00198909594115776	0.238691512938931	320	tags=80%, list=11%, signal=72%	SPHK1/SPHK2/ASAH1/CERK
WP4726	Sphingolipid metabolism: integrated pathway	5	0.787607693401503	1.79458995615975	0.00198909594115776	0.00198909594115776	0.238691512938931	320	tags=80%, list=11%, signal=72%	SPHK1/SPHK2/ASAH1/CERK
WP5283	Chronic hyperglycemia impairment of neuron function	4	0.823052485326109	1.77891784871987	0.00393404959022144	0.00393404959022144	0.393404959022144	323	tags=75%, list=11%, signal=67%	PRKCD/MMP2/PRKCQ
WP2916	Interactome of polycomb repressive complex 2 (PRC2) 	3	0.862469357249626	1.70189987822928	0.00533957652218409	0.00533957652218409	0.457677987615779	138	tags=67%, list=5%, signal=64%	MORC3/EZH2
WP58	Monoamine GPCRs	10	0.616196113409216	1.77152573738489	0.00677079336225943	0.00677079336225943	0.46679274018078	657	tags=70%, list=22%, signal=55%	ADRB1/CHRM4/ADRA2A/ADRB2/HTR2A/ADRB3/DRD2
WP5194	Synthesis of ceramides and 1-deoxyceramides	6	0.725732308339077	1.77058571570366	0.00700189110271171	0.00700189110271171	0.46679274018078	569	tags=83%, list=19%, signal=68%	B4GALT1/SPHK1/ASAH1/CERK/DES
WP536	Calcium regulation in cardiac cells	18	0.495724897862047	1.65073049186708	0.00869260773500554	0.00869260773500554	0.521556464100333	881	tags=56%, list=29%, signal=39%	PRKCD/ADRB1/CHRM4/ADRB2/SFN/PRKCQ/RGS20/ADRB3/GJA1/CAMK1
WP3893	Development and heterogeneity of the ILC family	5	0.727171200060482	1.65688342428612	0.0104032549750699	0.0104032549750699	0.550943819217614	379	tags=80%, list=13%, signal=70%	NFIL3/RORA/ID2/TOX
WP4206	Hereditary leiomyomatosis and renal cell carcinoma pathway	6	-0.616616616616617	-1.81517630418851	0.0122569081410048	0.0122569081410048	0.550943819217614	1156	tags=100%, list=38%, signal=62%	NFE2L2/PDK1/TP53/SLC11A2/ACACB
WP1422	Sphingolipid pathway	6	0.702336605864324	1.71350668513734	0.0127506665626992	0.0127506665626992	0.550943819217614	320	tags=67%, list=11%, signal=60%	SPHK1/SPHK2/ASAH1/CERK
WP1584	Type II diabetes mellitus	4	0.781779749079633	1.68971235030591	0.0128553557817443	0.0128553557817443	0.550943819217614	62	tags=50%, list=2%, signal=49%	SOCS4/PRKCD
WP5117	Cohesin complex - Cornelia de Lange syndrome	4	-0.733577859286429	-1.7715223845837	0.0142388707258242	0.0142388707258242	0.56955482903297	804	tags=100%, list=27%, signal=73%	STAG2/NIPBL/ESCO1
WP3594	Circadian rhythm genes	37	0.406350924028603	1.55874302420279	0.0152921615143879	0.0152921615143879	0.573456056789547	793	tags=46%, list=26%, signal=34%	F7/PER1/BTRC/OPN4/EZH2/NFIL3/PASD1/RORA/ID2/SUV39H1/PPARGC1A/NGFR/PROKR1/RORB/DRD2/UTS2R/NCOA2
WP5179	Biosynthesis and turnover of 1-deoxy-sphingoid bases	4	0.76529317235495	1.65407882009646	0.0173090996339772	0.0173090996339772	0.57986282920099	309	tags=75%, list=10%, signal=67%	SPHK1/SPHK2/ASAH1
WP117	GPCRs, other	24	0.455253766419406	1.62441470811178	0.0178799580311548	0.0178799580311548	0.57986282920099	545	tags=59%, list=18%, signal=49%	HRH4/OR1N1/OR2A5/OR2A5/ADRB2/RXFP3/RXFP3/OR2H1/OR2H1/OR2H1/OR2H1/OR2H1/OR2H1/OR2H1/OR2H1/GPR88/HTR2A/CCKBR/TAAR2/GPR132
WP53	ID signaling pathway	5	0.691421709317173	1.5754270373523	0.0187256632615544	0.0187256632615544	0.57986282920099	730	tags=80%, list=24%, signal=61%	ID2/RBL2/ELK1/ELK4
