ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
WP2911	miRNA targets in ECM and membrane receptors	6	0.738913801694071	1.87120047158343	0.00394042656824828	0.00394042656824828	0.528799863683862	537	tags=100%, list=27%, signal=74%	COL3A1/COL1A2/COL6A2/LAMA4/ITGB6/TNXB/TNXB/TNXB/TNXB/TNXB/TNXB/TNXB/TNXB
WP170	Nuclear receptors	5	0.707171314741036	1.6727277462486	0.00838646580492269	0.00838646580492269	0.528799863683862	593	tags=100%, list=29%, signal=71%	NR2F2/NR2F1/VDR/NR0B1/PPARA
WP3969	H19 action Rb-E2F1 signaling and CDK-Beta-catenin activity	3	-0.832338308457711	-1.77858171932123	0.00917332936590271	0.00917332936590271	0.528799863683862	341	tags=100%, list=17%, signal=83%	CDH1/E2F1
WP3892	Development of pulmonary dendritic cells and macrophage subsets	3	-0.828358208955224	-1.77007684558867	0.00951518825506596	0.00951518825506596	0.528799863683862	349	tags=100%, list=17%, signal=83%	RUNX2/BATF3
WP4830	GDNF/RET signaling axis	8	0.625107945565877	1.73374327000059	0.0103274508057095	0.0103274508057095	0.528799863683862	252	tags=56%, list=13%, signal=49%	SPRY1/LHX1/LHX1/RET/PAX2
WP1591	Heart development	9	0.591475991483206	1.7003196354668	0.0114874340056941	0.0114874340056941	0.528799863683862	609	tags=80%, list=30%, signal=56%	HAND1/NFATC4/NFATC4/SMAD4/ISL1/SHH/NFATC1/BMP10
WP4698	Vitamin D-sensitive calcium signaling in depression	3	0.827860696517413	1.64808453912601	0.0120438198750889	0.0120438198750889	0.528799863683862	349	tags=100%, list=17%, signal=83%	GCLC/KDM3A/VDR
WP4301	Inhibition of exosome biogenesis and secretion by Manumycin A in CRPC cells	2	0.915962207856788	1.56194683336367	0.0126933333746581	0.0126933333746581	0.528799863683862	171	tags=100%, list=8%, signal=92%	RRAS2/RAF1
WP5300	TROP2 regulatory signaling	13	-0.397	-1.65393592297141	0.0148290146408325	0.0148290146408325	0.528799863683862	1220	tags=100%, list=61%, signal=40%	IGF1R/ITGA5/CDKN1B/SRC/CCNE1/CCND1/RAC1/CDH1/EGFR/CDKN2A/PTK2/PSEN2
WP4482	Vitamin D in inflammatory diseases	5	0.672808764940239	1.59144731350835	0.0174541811586174	0.0174541811586174	0.528799863683862	662	tags=100%, list=33%, signal=67%	MAP3K1/VDR/SMAD4/NFATC1/MAP2K6
WP2840	Hair follicle development: cytodifferentiation - part 3 of 3	9	0.56756553412023	1.63158409804404	0.0194524472294427	0.0194524472294427	0.528799863683862	566	tags=67%, list=28%, signal=48%	LHX2/FOXQ1/GLI2/SMAD4/IGFBP5/NFATC1
WP3624	Lung fibrosis	10	-0.432850723914129	-1.64849479278138	0.0198643021309541	0.0198643021309541	0.528799863683862	1147	tags=100%, list=57%, signal=43%	MECP2/FGF1/IL5/BMP7/EDN1/CYSLTR2/IL4/SKIL/TGFA
WP4685	Melanoma	13	0.498511823494075	1.6109444262445	0.0199457001292892	0.0199457001292892	0.528799863683862	355	tags=50%, list=18%, signal=41%	E2F3/E2F2/E2F2/RAF1/PIK3CB/KDR/CALM2
WP4300	Extracellular vesicles in the crosstalk of cardiac cells	4	0.733630223565575	1.59221471636625	0.0202874730064382	0.0202874730064382	0.528799863683862	325	tags=75%, list=16%, signal=63%	BIRC5/CD63/KDR
WP45	G1 to S cell cycle control	18	0.44977346655288	1.59054227049498	0.0203391280242469	0.0203391280242469	0.528799863683862	179	tags=29%, list=9%, signal=26%	E2F3/POLE2/E2F2/E2F2/CCNE2/PRIM1
WP585	Interferon type I signaling pathways	9	0.565294421992599	1.62505531817713	0.0205432077516262	0.0205432077516262	0.528799863683862	380	tags=55%, list=19%, signal=44%	RPTOR/PIAS3/PTPRC/PTPRC/MAP3K1/ZAP70
WP183	Proteasome degradation	2	0.896071606166086	1.5280283353536	0.0210731871985324	0.0210731871985324	0.528799863683862	217	tags=100%, list=11%, signal=90%	HLA-F/HLA-F/HLA-F/HLA-F/HLA-F/HLA-F/HLA-F/HLA-E/HLA-E/HLA-E/HLA-E/HLA-E/HLA-E/HLA-E
WP474	Endochondral ossification	11	-0.404595404595405	-1.59785281559845	0.0219321715099038	0.0219321715099038	0.528799863683862	1204	tags=100%, list=60%, signal=40%	PTH1R/IHH/STAT5B/FRZB/BMP7/RUNX2/PTH/SOX6/SOX5/CDKN1C/CDKN1C
WP4808	Endochondral ossification with skeletal dysplasias	11	-0.404595404595405	-1.59785281559845	0.0219321715099038	0.0219321715099038	0.528799863683862	1204	tags=100%, list=60%, signal=40%	PTH1R/IHH/STAT5B/FRZB/BMP7/RUNX2/PTH/SOX6/SOX5/CDKN1C/CDKN1C
WP3932	Focal adhesion: PI3K-Akt-mTOR-signaling pathway	49	0.355238291445686	1.54607169825206	0.0223467334406282	0.0223467334406282	0.528799863683862	638	tags=56%, list=32%, signal=39%	RPTOR/GNG12/FGF22/COL3A1/COL1A2/COL6A2/LAMA4/RAF1/FGF9/FGF13/NOS3/CHRM2/JAK3/PIK3CB/GNG4/GNG4/KDR/ITGA10/ITGB6/TNXB/TNXB/TNXB/TNXB/TNXB/TNXB/TNXB/TNXB/FLT4/ITGAV/ACACA/ACACA/PIK3CG/IL2RB
WP4321	Thermogenesis	11	0.530449629558761	1.62786879595339	0.0239227404257508	0.0239227404257508	0.528799863683862	273	tags=45%, list=14%, signal=40%	RPTOR/KDM3A/FRS2/SMARCD3/PRKAG2
WP3853	ERK pathway in Huntington's disease	3	0.78430320888809	1.56137137321893	0.0242065879231524	0.0242065879231524	0.528799863683862	171	tags=67%, list=8%, signal=61%	NTRK2/RAF1
WP4823	Genes controlling nephrogenesis	6	0.648953471743962	1.64338795618513	0.0249269472576877	0.0249269472576877	0.528799863683862	538	tags=86%, list=27%, signal=63%	LHX1/LHX1/RET/PAX2/KDR/SHH
WP4666	Hepatitis B infection	24	0.419635812461891	1.58972305014742	0.0254797239807235	0.0254797239807235	0.528799863683862	687	tags=64%, list=34%, signal=43%	MYD88/RAF1/CASP10/BIRC5/JAK3/PIK3CB/NFATC4/NFATC4/MAP3K1/SMAD4/NFATC1/MAPK10/IFNA10/MAP2K6/IRAK4/MAP3K7
WP117	GPCRs, other	14	0.498813819230195	1.65193329625992	0.0270490356883432	0.0270490356883432	0.528799863683862	352	tags=50%, list=17%, signal=42%	GRM8/LGR6/GPR183/TAAR5/CHRM2/GPR162/ADRA1D
WP4197	Immune response to tuberculosis	3	0.76579065877509	1.52451704766709	0.0308687848399105	0.0308687848399105	0.528799863683862	254	tags=50%, list=13%, signal=44%	IRF1/IFITM1
WP2542	Sulindac metabolic pathway	2	0.871705619094978	1.48647817529126	0.0309610449660694	0.0309610449660694	0.528799863683862	260	tags=100%, list=13%, signal=87%	MSRB2/MSRB3
WP4484	Control of immune tolerance by vasoactive intestinal peptide	5	-0.616533864541833	-1.67164404888055	0.0317621497622921	0.0317621497622921	0.528799863683862	776	tags=100%, list=39%, signal=62%	IL5/CD28/IL4/VIP
WP51	Regulation of actin cytoskeleton	21	0.424743336762425	1.56504704603772	0.0317796610169492	0.0317796610169492	0.528799863683862	421	tags=45%, list=21%, signal=36%	GNG12/FGF22/RRAS2/RAF1/FGF9/FGF13/CHRM2/PIK3CB/BCAR1/BCAR1
WP100	Glutathione metabolism	3	0.764179104477612	1.52130880534708	0.0322012278615509	0.0322012278615509	0.528799863683862	477	tags=100%, list=24%, signal=76%	GCLC/IDH1/GCLM
WP2263	Androgen receptor network in prostate cancer	9	0.556052485640901	1.59848746745318	0.0326481257557437	0.0326481257557437	0.528799863683862	269	tags=44%, list=13%, signal=39%	RPTOR/SPRY1/RAF1/SMARCD3
WP2446	Retinoblastoma gene in cancer	27	0.400602485180755	1.55350519659275	0.0339278375640214	0.0339278375640214	0.532354556514415	179	tags=29%, list=9%, signal=26%	E2F3/POLE2/E2F2/E2F2/PRMT2/CCNE2/RAF1/PRIM1
WP2059	Alzheimer's disease and miRNA effects	24	0.402036592326295	1.5230512240465	0.0368421052631579	0.0368421052631579	0.53346431405146	574	tags=48%, list=29%, signal=35%	IDE/ATF6/APBB1/RAF1/PIK3CB/FZD5/CALM2/XBP1/TUBA4A/CALM3/MAPK10/CDK5R1
WP5124	Alzheimer's disease	24	0.402036592326295	1.5230512240465	0.0368421052631579	0.0368421052631579	0.53346431405146	574	tags=48%, list=29%, signal=35%	IDE/ATF6/APBB1/RAF1/PIK3CB/FZD5/CALM2/XBP1/TUBA4A/CALM3/MAPK10/CDK5R1
WP4172	PI3K-Akt signaling pathway	55	0.331524132427114	1.46899886740576	0.0371859296482412	0.0371859296482412	0.53346431405146	638	tags=52%, list=32%, signal=37%	RPTOR/GNG12/FGF22/COL1A2/COL6A2/LAMA4/NTRK2/CCNE2/RAF1/FGF9/FGF13/NOS3/CHRM2/JAK3/PIK3CB/GNG4/GNG4/KDR/ITGA10/ITGB6/TNXB/TNXB/TNXB/TNXB/TNXB/TNXB/TNXB/TNXB/FLT4/ITGAV/PIK3CG/IFNA10/IL2RB
WP4950	16p11.2 distal deletion syndrome	5	0.637680362991179	1.5083553506463	0.044	0.044	0.556115168303534	325	tags=60%, list=16%, signal=50%	CD82/IFITM1/KDR
WP2289	Drug induction of bile acid pathway	2	0.827449030333168	1.41100951721886	0.0444810543657331	0.0444810543657331	0.556115168303534	349	tags=100%, list=17%, signal=83%	NR1H4/VDR
WP5169	Hemesynthesis defects and porphyrias	2	0.819990054699155	1.39829008046509	0.0461285008237232	0.0461285008237232	0.556115168303534	364	tags=100%, list=18%, signal=82%	FECH/HMBS
WP561	Heme biosynthesis	2	0.819990054699155	1.39829008046509	0.0461285008237232	0.0461285008237232	0.556115168303534	364	tags=100%, list=18%, signal=82%	FECH/HMBS
WP3580	Methionine de novo and salvage pathway	4	0.688899950223992	1.49513556505292	0.0486787204450626	0.0486787204450626	0.556115168303534	629	tags=100%, list=31%, signal=69%	MSRB2/MSRB3/SMS/APIP
WP3925	Amino acid metabolism	9	0.530367641420999	1.52465108932481	0.0495767835550181	0.0495767835550181	0.556115168303534	722	tags=78%, list=36%, signal=50%	ALDH18A1/IDH1/ADH5/SMS/GCLM/HIBADH/FARSB
WP2815	Mammary gland development pathway - Involution (Stage 4 of 4)	2	-0.882645450024863	-1.56376503545166	0.0497359002486619	0.0497359002486619	0.556115168303534	239	tags=100%, list=12%, signal=88%	E2F1
