ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
DOID:9245	Alagille syndrome	2	0.979932301740812	1.68757306797678	0.000549533915413522	0.000549533915413522	0.388784144930892	85	tags=100%, list=2%, signal=98%	JAG1/NOTCH2
DOID:1588	thrombocytopenia	15	0.587309585283758	1.98505000823843	0.000812291475674498	0.000812291475674498	0.388784144930892	353	tags=41%, list=9%, signal=38%	JAK2/CYCS/IKZF5/CCL2/IL18R1/ACBD5/CXCL10
DOID:224	transient cerebral ischemia	40	0.425881850283139	1.78844079973682	0.00122024618081139	0.00122024618081139	0.388784144930892	983	tags=45%, list=24%, signal=35%	CAMK2A/JAK2/ADAMTS1/CASP7/APOE/MAP3K5/HSPA5/CCL2/EED/PLAT/ANK2/NRXN1/MDM2/SIRT6/TERT/JAK1/MFN2/GJA1/PPP1R15A
DOID:0080547	non-alcoholic steatohepatitis	11	0.618614119723937	1.902367510564	0.00191178433939749	0.00191178433939749	0.388784144930892	493	tags=46%, list=12%, signal=41%	SMAD4/CCL2/GPBAR1/CXCL10/IRF5/SPHK2
DOID:2531	hematologic cancer	327	0.257777756109325	1.36884854738225	0.00242338890629385	0.00242338890629385	0.388784144930892	1757	tags=50%, list=42%, signal=32%	YAP1/AFF4/JAG1/JAK2/CYLD/ASH1L/BAP1/SMAD4/EIF4EBP1/NCAM1/NOTCH2/F3/PDE7B/S1PR5/RASGRP4/INHBA/NT5C2/PRKCB/CASP10/APOE/MAP3K5/FBXW7/KCNH1/PIK3CA/LYL1/TXNIP/CDKN2A/IFNAR2/GDE1/IKZF3/HSPBP1/PDE4B/IFNAR1/CCL2/CCR9/PRAM1/STC1/PRKAB1/ZMYM2/ELL/PER2/PIK3CG/RHOH/EED/HSPA4/SLC29A2/PIAS1/PLAT/XRCC3/GAB2/CD70/MNX1/LEP/ENG/IRF5/CISH/BMP6/RCBTB1/SPHK1/NCOA2/NOS2/CALR/TNFAIP3/ARID5B/SMPD2/TAF15/TAF15/CD52/ABL1/NRXN1/IL21R/MAPRE2/DICER1/MDM2/PBX2/PBX2/PBX2/PBX2/PBX2/PBX2/PBX2/GGH/CD274/ERG/HOXA11/SENP7/HOXA6/NR4A3/TNIP3/TERT/KITLG/ATR/CD44/RASD1/PSME3/FOSL2/ZMIZ1/JAK1/CD8A/ZBTB32/STOML2/EGFR/LDHA/LDHA/HRAS/HRAS/GJA1/ABCB8/TERF1/ID1/TAC1/SLAMF7/ZFP91/BIRC3/PRKCA/LILRB4/LILRB4/LILRB4/LILRB4/LILRB4/DCC/CD74/KLHDC8B/PLAGL2/RUNX1T1/CD40LG/IGFBP3/FRZB/SOCS3/PLEKHA2/SELL/GSTP1/HMGA2/FOXO4/FKBP5/CTLA4/BRAF/CAMP/BCL2A1/MTCP1/SMURF2/ELANE/ELANE/EGR1/CD28/DLL4/BBC3/MERTK/ZNF300/DDX43/CD2/CHORDC1/CHORDC1/KIR2DL3/KIR2DL3/KIR2DL3/KIR2DL3/KIR2DL3/KIR2DL3/KIR2DL3/KIR2DL3/KIR2DL3/KIR2DL3/KIR2DL3/KIR2DL3/KIR2DL3/KIR2DL3/KIR2DL3/KIR2DL3/KIR2DL3/KIR2DL3/KIR2DL3/KIR2DL3/KIR2DL3/KIR2DL3/KIR2DL3/KIR2DL3/KIR2DL3/KIR2DL3/KIR2DL3/KIR2DL3/KIR2DL3/KIR2DL3/KIR2DL3/NOTCH3/BGN/CAB39L/SFRP1/TNFRSF10C/CHI3L1/TNFRSF11A/XRCC4/ATG7/LY75/PRAME/PRAME/IL5/SEMG1/CBLB/NCR3/NCR3/NCR3/NCR3/NCR3/NCR3/NCR3/NCR3/SRPK2/HCK/NAT1/PREP/FGFR3/RC3H1/GMPR2/GMPR2/ENO2
DOID:3312	bipolar disorder	51	0.386886536691323	1.70781589947088	0.00252258474502718	0.00252258474502718	0.388784144930892	761	tags=38%, list=18%, signal=32%	WFS1/CAMK2A/NCAM1/CRY2/HSP90B1/ZNF365/HSPA5/CCL2/SYNE1/NDUFS7/PER2/DGKH/NR1D1/CLOCK/ADCYAP1/RELN/CSNK1E/DGKZ/NR4A3/ANK3
DOID:3454	brain infarction	41	0.423914012756468	1.78828712691351	0.00255611603509401	0.00255611603509401	0.388784144930892	607	tags=38%, list=15%, signal=33%	PRKCH/CAMK2A/NCAM1/F3/APLNR/APOE/MAP3K5/CCL2/CXCL10/HSPA4/PLAT/IL7R/TOMM40/PARG/NOS2/DICER1
DOID:1245	vulva cancer	6	-0.696030977734753	-2.0806131074218	0.00262766230698942	0.00262766230698942	0.388784144930892	1263	tags=100%, list=31%, signal=70%	TP53/CDC25C/MLH1/AKT1/CA9
DOID:1123	spondyloarthropathy	17	0.546367511883944	1.88823562517171	0.00267500304352682	0.00267500304352682	0.388784144930892	651	tags=39%, list=16%, signal=33%	JAK2/HSPA5/CCL2/TLR5/CARD9/LEP/NOS2/CDC42BPB/CD274
DOID:1240	leukemia	284	0.265268930792496	1.39885117010083	0.00271936990167501	0.00271936990167501	0.388784144930892	784	tags=26%, list=19%, signal=23%	YAP1/AFF4/JAG1/JAK2/ASH1L/SMAD4/EIF4EBP1/NCAM1/NOTCH2/F3/PDE7B/S1PR5/RASGRP4/NT5C2/PRKCB/CASP10/APOE/MAP3K5/FBXW7/KCNH1/PIK3CA/LYL1/TXNIP/CDKN2A/IKZF3/HSPBP1/PDE4B/CCL2/CCR9/PRAM1/STC1/PRKAB1/ZMYM2/ELL/PER2/PIK3CG/RHOH/EED/HSPA4/SLC29A2/PLAT/XRCC3/GAB2/CD70/MNX1/LEP/ENG/IRF5/CISH/RCBTB1/SPHK1/NCOA2/NOS2/CALR/TNFAIP3/ARID5B/SMPD2/TAF15/TAF15/CD52/ABL1/NRXN1/IL21R/MAPRE2/MDM2/PBX2/PBX2/PBX2/PBX2/PBX2/PBX2/PBX2/GGH/CD274/ERG/HOXA11/SENP7/HOXA6/NR4A3/TNIP3/TERT/KITLG/ATR/CD44/PSME3/FOSL2/ZMIZ1
