ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
DOID:4362	cervical cancer	63	-0.319754026463025	-1.88762384787254	0.000509684120592871	0.000509684120592871	0.700027174317162	665	tags=32%, list=12%, signal=28%	MKI67/BAK1/IL1B/XRCC1/RASSF1/IFITM1/CDKN2B/MMP13/BIRC5/CSF1R/MAP2K6/SMAD3/TNF/TNF/TNF/TNF/TNF/TNF/TNF/TNF/MYC/IRX1/BCL2/MLH1/KDM3A/RAF1/CDK1
DOID:13268	porphyria	7	-0.699871083660865	-1.94604803288442	0.00203389322583022	0.00203389322583022	0.700027174317162	464	tags=57%, list=8%, signal=53%	HMBS/FECH/IREB2/ABCG2
DOID:576	proteinuria	70	0.333464561723113	1.86288775227672	0.00226464286087819	0.00226464286087819	0.700027174317162	1601	tags=40%, list=28%, signal=29%	F7/LGALS1/CXCL10/F3/SOD2/PPARGC1A/ANGPT2/BRAF/SREBF2/NUP133/CCL2/MAF/PTPRO/EXT1/PDE5A/ANXA5/EDN1/PLCE1/CFL1/SMAD1/TLR4/OSGEP/GPX1/GSTP1/STOM/SGPL1/PLAU/LRP2/NDST1/SOAT2/AGTR1/TBC1D8/VLDLR/CX3CR1
DOID:4448	macular degeneration	48	0.359896573206136	1.81599828335852	0.00280025693238847	0.00280025693238847	0.700027174317162	1601	tags=54%, list=28%, signal=39%	MMP2/BEST1/RORA/IGFBP2/MDM1/SOD2/PPARGC1A/CCR2/SCARB1/CCL2/CTNNA1/ANXA5/C2/C2/C2/C2/C2/C2/C2/ERCC6/PROM1/TLR4/ESR1/CRYAB/GSTP1/TLR3/HLA-B/HLA-B/HLA-B/HLA-B/HLA-B/HLA-B/VLDLR/TLR2/GSR/CX3CR1
DOID:3500	gallbladder adenocarcinoma	7	-0.683948775263109	-1.90177476933658	0.00309185353523796	0.00309185353523796	0.700027174317162	596	tags=71%, list=11%, signal=64%	IFITM1/MYC/ABCG2/F2RL1/CDK1
DOID:866	vein disease	17	-0.51745706479313	-2.04232499868912	0.00381470438193746	0.00381470438193746	0.700027174317162	742	tags=50%, list=13%, signal=44%	PECAM1/IGF1/BAK1/IL1B/TEK/TNF/TNF/TNF/TNF/TNF/TNF/TNF/TNF/LUM/IL1A
DOID:14447	gonadal dysgenesis	15	-0.529742161565618	-2.02865704329895	0.00401832483669172	0.00401832483669172	0.700027174317162	836	tags=53%, list=15%, signal=46%	MRPS22/IGF1/SOHLH1/BMP15/MAP3K1/ZFPM2/SOX9/NR2F2
DOID:2527	nephrosis	54	0.347530291158876	1.80780570558843	0.00410545732356136	0.00410545732356136	0.700027174317162	2481	tags=68%, list=44%, signal=39%	LGALS1/F3/SOD2/PPARGC1A/ANGPT2/BRAF/SREBF2/NUP133/MAF/PTPRO/EXT1/ANXA5/EDN1/PLCE1/CFL1/SMAD1/GPX1/GSTP1/STOM/SGPL1/LRP2/NDST1/SOAT2/AGTR1/TBC1D8/VLDLR/CX3CR1/DGKE/CD59/KANK2/ARHGDIA/ADA/GSTT1/ITSN2/F5/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8
DOID:0080377	peroxisomal biogenesis disorder	5	-0.753059974963109	-1.85345986839365	0.00427652354943747	0.00427652354943747	0.700027174317162	807	tags=80%, list=14%, signal=69%	PEX16/PEX11B/PEX3/PEX14
DOID:3211	lysosomal storage disease	116	0.271833217807447	1.67287546136646	0.00432349095811284	0.00432349095811284	0.700027174317162	879	tags=24%, list=16%, signal=21%	TFEB/BAMBI/CTSB/CTSB/SPHK2/JAK2/CLN3/GNS/MCOLN2/INSIG1/CXCL10/RGN/ASAH1/SOD2/PPARGC1A/MCOLN3/MAN2B1/CCR2/ALPL/PPT1/HSPA5/SREBF2/GLA/FGF19/SCARB1/FGFR1/CCL2/SEC63/MFN2/CLN6/CTSD/GPBAR1/PNPLA2
