"ID" "Description" "setSize" "enrichmentScore" "NES" "pvalue" "p.adjust" "qvalue" "rank" "leading_edge" "core_enrichment"
"hsa04914" "hsa04914" "Progesterone-mediated oocyte maturation" 97 0.866244944347209 1.34881182042473 0.00113440672166171 0.00113440672166171 0.306870268891433 319 "tags=4%, list=2%, signal=4%" "SPDYE1/SPDYE2/SPDYE5/SPDYE6"
"hsa04114" "hsa04114" "Oocyte meiosis" 126 0.839271600837696 1.31839569401601 0.00178412947029903 0.00178412947029903 0.306870268891433 319 "tags=3%, list=2%, signal=3%" "SPDYE1/SPDYE2/SPDYE5/SPDYE6"
"hsa05204" "hsa05204" "Chemical carcinogenesis - DNA adducts" 70 -0.655158989885307 -1.63560228475402 0.0037299675977476 0.0037299675977476 0.427702951208391 5878 "tags=85%, list=30%, signal=59%" "CYP2C8/CYP3A5/CYP1B1/CYP3A43/CYP2A13/CYP3A7/CYP2A7/CYP2C18/CYP2A6/CYP3A7-CYP3A51P/UGT2A1/CYP2C9/CYP2E1/GSTA5/CYP2C19/UGT1A1/UGT2B7/PTGS2/UGT2A3/UGT2A3/UGT1A6/UGT1A3/UGT1A9/UGT2B4/UGT1A8/UGT2B17/UGT1A10/UGT2B28/LOC124907837/UGT1A5/UGT1A7/UGT2B15/UGT2B15/UGT2B11/GSTP1/MGST1/HPGDS/GSTO1/MGST2/GSTA3/GSTK1/MGST3/GSTM3/GSTM4/GSTM5/GSTA1/GSTA2/GSTA4/GSTO2/GSTT2/GSTT2/GSTM2/GSTM1/CYP1A2/GSTT2B/GSTT2B/UGT1A4/NAT1/GSTT1/EPHX1/CBR1/NAT2/HSD11B1/UGT2A2/UGT2B10/UGT2B10"
"hsa00980" "hsa00980" "Metabolism of xenobiotics by cytochrome P450" 74 -0.649588969249689 -1.64002992802842 0.00800943025146275 0.00800943025146275 0.688811001625796 5948 "tags=89%, list=30%, signal=62%" "ADH7/ADH1A/ADH6/ALDH3A1/ADH1C/CYP3A5/ADH4/CYP1B1/CYP2F1/CYP2D6/CYP2D6/CYP2D6/CYP2D6/CYP2D6/CYP2D6/CYP2B6/CYP2A13/CYP2A7/CYP2A6/UGT2A1/AKR7A3/ALDH3B2/CYP2C9/AKR7A2/CYP2E1/GSTA5/UGT1A1/UGT2B7/UGT2A3/UGT2A3/UGT1A6/UGT1A3/CYP2S1/UGT1A9/UGT2B4/UGT1A8/UGT2B17/UGT1A10/UGT2B28/UGT1A5/UGT1A7/UGT2B15/UGT2B15/UGT2B11/GSTP1/MGST1/HPGDS/GSTO1/MGST2/GSTA3/GSTK1/MGST3/GSTM3/GSTM4/GSTM5/GSTA1/GSTA2/GSTA4/GSTO2/GSTT2/GSTT2/GSTM2/GSTM1/CYP1A2/GSTT2B/GSTT2B/UGT1A4/GSTT1/EPHX1/CBR1/CBR3/HSD11B1/UGT2A2/UGT2B10/UGT2B10"
"hsa04742" "hsa04742" "Taste transduction" 82 0.844157406579554 1.31432874763247 0.0119523468446163 0.0119523468446163 0.822321462909605 994 "tags=14%, list=5%, signal=13%" "P2RX3/GABBR1/GABBR1/GABBR1/GABBR1/GABBR1/GABBR1/GABBR1/GABBR2/ASIC2/HTR3C/GABRA3/GABRA1/SCNN1G/HTR1D/TAS2R5/GABRA6"
"hsa00982" "hsa00982" "Drug metabolism - cytochrome P450" 69 -0.623760233382937 -1.56367742935843 0.0174131036301185 0.0174131036301185 0.998351274793461 5948 "tags=87%, list=30%, signal=61%" "ADH7/ADH1A/ADH6/CYP2C8/ALDH3A1/ADH1C/CYP3A5/ADH4/CYP2D6/CYP2D6/CYP2D6/CYP2D6/CYP2D6/CYP2D6/CYP2B6/CYP2A7/CYP2A6/FMO1/UGT2A1/ALDH3B2/CYP2C9/CYP2E1/GSTA5/CYP2C19/UGT1A1/UGT2B7/UGT2A3/UGT2A3/UGT1A6/UGT1A3/UGT1A9/UGT2B4/UGT1A8/UGT2B17/UGT1A10/UGT2B28/UGT1A5/UGT1A7/UGT2B15/UGT2B15/UGT2B11/GSTP1/MGST1/HPGDS/GSTO1/MGST2/GSTA3/GSTK1/MGST3/GSTM3/GSTM4/GSTM5/GSTA1/GSTA2/GSTA4/GSTO2/GSTT2/GSTT2/GSTM2/GSTM1/CYP1A2/GSTT2B/GSTT2B/UGT1A4/FMO5/GSTT1/UGT2A2/UGT2B10/UGT2B10"
"hsa00983" "hsa00983" "Drug metabolism - other enzymes" 80 -0.541467936525017 -1.37941927790126 0.035510197073861 0.035510197073861 1 5419 "tags=76%, list=28%, signal=55%" "CYP2A7/CYP2A6/XDH/NME2/UGT2A1/GUSB/RRM2B/CYP2E1/GSTA5/UGT1A1/UGT2B7/UGT2A3/UGT2A3/UGT1A6/UGT1A3/UGT1A9/UGT2B4/UGT1A8/UGT2B17/RRM2/UGT1A10/UGT2B28/UGT1A5/UGT1A7/UGT2B15/UGT2B15/NME1/UGT2B11/GSTP1/ITPA/MGST1/UMPS/GSTO1/MGST2/GSTA3/MGST3/GSTM3/GSTM4/GSTM5/GSTA1/GSTA2/GSTA4/GSTO2/GSTT2/GSTT2/GSTM2/GSTM1/GSTT2B/GSTT2B/NME6/UGT1A4/DPYS/NAT1/GSTT1/NME1-NME2/TPMT/NME4/UPP2/NAT2/MPO/RRM1/TK1/UGT2A2/UGT2B10/UGT2B10"
"hsa04978" "hsa04978" "Mineral absorption" 49 -0.644357967383678 -1.49086453200456 0.0357194130330959 0.0357194130330959 1 1491 "tags=9%, list=8%, signal=9%" "SLC11A2/ATOX1/ATP1B4/HEPHL1/MT1B"
"hsa00053" "hsa00053" "Ascorbate and aldarate metabolism" 30 -0.695320626944664 -1.53488970224125 0.0542009518199541 0.0542009518199541 1 5255 "tags=82%, list=27%, signal=60%" "UGT2A1/GUSB/UGT1A1/UGT2B7/UGT2A3/UGT2A3/UGT1A6/UGT1A3/UGT1A9/UGT2B4/UGT1A8/UGT2B17/UGT1A10/UGT2B28/UGT1A5/UGT1A7/UGT2B15/UGT2B15/UGT2B11/UGT1A4/AKR1A1/UGDH/MIOX/RGN/UGT2A2/UGT2B10/UGT2B10"
"hsa04657" "hsa04657" "IL-17 signaling pathway" 92 0.798212965567957 1.24058699054124 0.0613562970936491 0.0613562970936491 1 603 "tags=7%, list=3%, signal=7%" "IL25/DEFB4A/DEFB4B/DEFB4A/DEFB4A/DEFB4B/DEFB4B/MMP3"
