"ONTOLOGY" "ID" "Description" "setSize" "enrichmentScore" "NES" "pvalue" "p.adjust" "qvalue" "rank" "leading_edge" "core_enrichment"
"GO:0030695" "MF" "GO:0030695" "GTPase regulator activity" 445 0.837431008539302 1.323857694436 8.65155799462953e-08 8.65155799462953e-08 0.000958506110225006 390 "tags=8%, list=2%, signal=8%" "FGD5/ARAP2/ARHGAP11A/ARHGAP11A/ARHGAP11B/ARHGAP11B/ARHGAP11B/ARHGAP20/ARHGAP23/ARHGAP23/ARHGAP28/ARHGAP32/ARHGAP40/ARHGAP6/ARHGEF10L/ARHGEF26/ARHGEF26/ASAP3/ASAP3/CYTH4/DENND1B/DENND1C/DENND4B/DENND5B/DENND6A/HPS1/PLEKHG2/RASA4/RASA4B/RASGEF1A/RASGRP4/RGS11/RGS8/TBC1D10B/TBC1D10C/TBC1D13/TBC1D2/TBC1D21"
"GO:0060589" "MF" "GO:0060589" "nucleoside-triphosphatase regulator activity" 445 0.837431008539302 1.323857694436 8.65155799462953e-08 8.65155799462953e-08 0.000958506110225006 390 "tags=8%, list=2%, signal=8%" "FGD5/ARAP2/ARHGAP11A/ARHGAP11A/ARHGAP11B/ARHGAP11B/ARHGAP11B/ARHGAP20/ARHGAP23/ARHGAP23/ARHGAP28/ARHGAP32/ARHGAP40/ARHGAP6/ARHGEF10L/ARHGEF26/ARHGEF26/ASAP3/ASAP3/CYTH4/DENND1B/DENND1C/DENND4B/DENND5B/DENND6A/HPS1/PLEKHG2/RASA4/RASA4B/RASGEF1A/RASGRP4/RGS11/RGS8/TBC1D10B/TBC1D10C/TBC1D13/TBC1D2/TBC1D21"
"GO:0048319" "BP" "GO:0048319" "axial mesoderm morphogenesis" 4 -0.997580744614581 -1.64702098567344 6.32580244037713e-07 6.32580244037713e-07 0.00467223768246255 4 "tags=50%, list=0%, signal=50%" "EPB41L5/NODAL"
"GO:0048320" "BP" "GO:0048320" "axial mesoderm formation" 3 -0.999672722496182 -1.57289752481395 1.44583197012685e-06 1.44583197012685e-06 0.0066539437827363 4 "tags=67%, list=0%, signal=67%" "EPHA2/NODAL"
"GO:1904380" "BP" "GO:1904380" "endoplasmic reticulum mannose trimming" 14 0.987366998158729 1.53353833522348 1.50147661854326e-06 1.50147661854326e-06 0.0066539437827363 48 "tags=10%, list=0%, signal=10%" "EDEM2/MMP24-AS1-EDEM2"
"GO:0036507" "BP" "GO:0036507" "protein demannosylation" 17 0.981434776530173 1.50953609177008 2.82246528952421e-06 2.82246528952421e-06 0.00893431226932537 48 "tags=8%, list=0%, signal=8%" "EDEM2/MMP24-AS1-EDEM2"
"GO:0036508" "BP" "GO:0036508" "protein alpha-1,2-demannosylation" 17 0.981434776530173 1.50953609177008 2.82246528952421e-06 2.82246528952421e-06 0.00893431226932537 48 "tags=8%, list=0%, signal=8%" "EDEM2/MMP24-AS1-EDEM2"
"GO:0051056" "BP" "GO:0051056" "regulation of small GTPase mediated signal transduction" 286 0.841546308382607 1.33669995249009 9.68534468729847e-06 9.68534468729847e-06 0.0268259834476449 307 "tags=6%, list=2%, signal=6%" "FGD5/ADCYAP1R1/ARHGAP11A/ARHGAP11A/ARHGAP11B/ARHGAP11B/ARHGAP11B/ARHGAP20/ARHGAP23/ARHGAP23/ARHGAP28/ARHGAP32/ARHGAP40/ARHGAP6/ARHGEF10L/CYTH4/DENND4B/RASA4/RASA4B/RASGEF1A/RASGRP4"
"GO:0030970" "BP" "GO:0030970" "retrograde protein transport, ER to cytosol" 29 0.957583966669452 1.44766502572598 2.88725670192922e-05 2.88725670192922e-05 0.0585178428662879 48 "tags=6%, list=0%, signal=6%" "EDEM2/MMP24-AS1-EDEM2"
"GO:1903513" "BP" "GO:1903513" "endoplasmic reticulum to cytosol transport" 29 0.957583966669452 1.44766502572598 2.88725670192922e-05 2.88725670192922e-05 0.0585178428662879 48 "tags=6%, list=0%, signal=6%" "EDEM2/MMP24-AS1-EDEM2"
"GO:0005096" "MF" "GO:0005096" "GTPase activator activity" 256 0.839804056287637 1.33588272555577 2.90502875498315e-05 2.90502875498315e-05 0.0585178428662879 390 "tags=9%, list=2%, signal=9%" "ARAP2/ARHGAP11A/ARHGAP11A/ARHGAP11B/ARHGAP11B/ARHGAP11B/ARHGAP20/ARHGAP23/ARHGAP23/ARHGAP28/ARHGAP32/ARHGAP40/ARHGAP6/ARHGEF10L/ASAP3/ASAP3/RASA4/RASA4B/RGS11/RGS8/TBC1D10B/TBC1D10C/TBC1D13/TBC1D2/TBC1D21"
