ID_ensembl	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	display_label
ENSG00000146453	92.8948599037477	7.26481446314241	1.27384930738321	5.70304071371366	NA	NA	PNLDC1
ENSG00000150275	6.2413853301534	7.05288446209664	4.56963725950222	1.54342326569372	NA	NA	PCDH15
ENSG00000229344	5.55597930640752	6.89980210101139	1.99024126560401	3.46681692328262	NA	NA	RP5-857K21.7
ENSG00000184906	3.54732535309042	6.87739766451172	2.42171840817572	2.83988329993018	0.00451300405347291	0.999918320906775	AC129778.2
ENSG00000182415	2.6654392016214	6.35926477673716	4.04207924512825	1.57326573554977	NA	NA	CDY2A
ENSG00000233803	2.04558399085338	6.34476691516998	4.57085152270359	1.38809298084947	NA	NA	TSPY4
ENSG00000164588	1.80205655812445	6.23840660947762	4.57300220891493	1.36418184913972	NA	NA	HCN1
ENSG00000147571	1.70840943271023	6.1200110564641	4.57308700682373	1.33826691845839	NA	NA	CRH
ENSG00000112280	5.43022537852734	6.0766809330194	2.08712688490583	2.91150527405218	NA	NA	COL9A1
ENSG00000166923	31.9649970588653	6.06190633844411	4.21618840134858	1.43776932181331	NA	NA	GREM1
ENSG00000129873	1.59550326003542	6.0286312051168	4.57325420406012	1.31823662891177	NA	NA	CDY2B
ENSG00000231649	2.36379850433646	6.02515445257737	3.10448294577542	1.9407916093649	NA	NA	SPATA31B1
ENSG00000144820	21.4795672066549	5.56270017526122	2.17346661853386	2.55936766078037	NA	NA	GPR128
ENSG00000119125	1.29777255914108	5.54653400893613	4.21107745144115	1.31712942183905	0.187795246404184	0.999918320906775	GDA
ENSG00000269565	2.5402345713583	5.45057731640213	2.85187777604754	1.91122402305619	NA	NA	GPR32P1
ENSG00000237594	1.49206926181168	5.44117041104332	3.20524704408735	1.69758222570723	0.0895866398573235	0.999918320906775	AP000251.3
ENSG00000224041	446.905633371559	5.42224674628091	2.31343017514016	2.34381257949676	NA	NA	IGKV3D-15
ENSG00000224124	1.02633683578197	5.3561095164569	4.12943462450176	1.29705637780938	0.194611789317179	0.999918320906775	POM121L10P
ENSG00000271567	5.66956017626779	5.33353825533271	4.32608574738212	1.23287853426397	NA	NA	AC246785.1
ENSG00000164303	1.58013838971895	5.32365464143504	3.42195693496575	1.55573396819745	0.119771365669867	0.999918320906775	ENPP6
ENSG00000176798	0.891530055077617	5.26929654811289	4.59741591889915	1.14614310322713	0.251735945349479	0.999918320906775	OR51L1
ENSG00000151572	1.43204699200849	5.24342402365994	3.28847391733565	1.59448551378756	0.110827332778131	0.999918320906775	ANO4
ENSG00000269028	1630.81581962278	5.22164952722311	1.46879428727256	3.55505843974877	NA	NA	MTRNR2L12
ENSG00000163873	1.5491872984442	5.21142028513948	2.62516470799755	1.9851784039542	0.0471246261533925	0.999918320906775	GRIK3
ENSG00000165023	2.17907778006223	4.97115253434463	3.50056973443536	1.42009813015379	NA	NA	DIRAS2
ENSG00000121440	4.44991467634927	4.96646679038076	4.56825477785783	1.08716939660481	0.276961953054201	0.999918320906775	PDZRN3
ENSG00000218336	14.8886768504732	4.93999754478964	1.7582107132574	2.80967321353503	NA	NA	TENM3
ENSG00000152049	1.12078765427053	4.84001424564773	4.51390599385295	1.07224524663094	0.283609892440903	0.999918320906775	KCNE4
ENSG00000229508	0.819300766279169	4.83143228635489	4.58250022354672	1.05432232420395	0.29173537133126	0.999918320906775	PHKG1P4
ENSG00000147255	3.1075169053174	4.82025899750689	3.4219109631473	1.40864535910468	NA	NA	IGSF1
ENSG00000223350	16.9865816567686	4.79148609539704	1.78569537091904	2.68326063528462	NA	NA	IGLV9-49
ENSG00000140937	24.6571669021604	4.76069412941303	2.18832356781349	2.17549826699979	NA	NA	CDH11
ENSG00000182898	2.03433520609487	4.68584413764884	1.64670745546713	2.84558384799416	0.00443300868413213	0.999918320906775	TCHHL1
ENSG00000101825	30.3922974682344	4.60256660917589	2.16403338466106	2.12684639793427	NA	NA	MXRA5
ENSG00000163209	0.581777633590821	4.58823993996413	4.58292799111408	1.00115907316466	0.316749909391712	0.999918320906775	SPRR3
ENSG00000139874	0.821043185266581	4.57080573327864	4.55422896551362	1.00363986261792	0.315552233239536	0.999918320906775	SSTR1
ENSG00000141338	20.7925849113779	4.54775036165136	2.24045648577973	2.02983204115595	NA	NA	ABCA8
ENSG00000222037	37.9964056151219	4.53555720163121	1.76359186345224	2.5717725827748	0.0101179330501331	0.999918320906775	IGLC6
ENSG00000001626	3.63862067852477	4.50413236601916	3.35820590410227	1.34123174535459	NA	NA	CFTR
ENSG00000148053	24.320494772597	4.48238151256229	2.05964089046778	2.17629273787834	0.0295333782219881	0.999918320906775	NTRK2
