ID_ensembl	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	display_label
ENSG00000228836	26.2318187924146	22.1983037624684	3.08541839384292	7.19458463291915	6.26511961133908e-13	2.01461186222219e-08	CT45A4
ENSG00000269586	241.566221965042	10.9704726962491	3.08465789529415	3.55646333195823	0.000375880916115089	0.447660249577659	CT45A5
ENSG00000269096	32.4024185580791	6.56987289110004	3.05696884947535	2.14914616883571	0.0316228149191397	0.99998021417431	CT45A3
ENSG00000184166	14.0292719781362	6.24548603556584	1.78491913197148	3.49903024943632	0.000466953602525637	0.500512001427147	OR1D2
ENSG00000119547	9.39741981156802	5.851313536644	2.90077169321036	2.01715755512223	0.0436790739180977	0.99998021417431	ONECUT2
ENSG00000184113	29.18191766082	5.81946870979736	1.3285422684718	4.38034140719618	1.18493507709706e-05	0.0952569308478326	CLDN5
ENSG00000007038	697.178474241726	5.79447617373499	1.25951963756712	4.60054452579046	4.21387931453251e-06	0.0639022555297013	PRSS21
ENSG00000177508	42.9696177592395	5.73762140439197	1.66307157727923	3.45001470939614	0.000560556009425619	0.534957401355925	IRX3
ENSG00000178662	5.92284812612655	5.62781588136624	2.70312664571007	2.08196530129202	0.0373456392583596	0.99998021417431	CSRNP3
ENSG00000236816	28.8071433371925	5.51339641284802	1.9478556410961	2.83049539017455	0.00464759809203401	0.838659237684537	ANKRD20A7P
ENSG00000270946	3.33666654050789	5.3273202005229	2.96711432879279	1.79545498089735	0.0725812393173133	0.99998021417431	AC240441.1
ENSG00000271271	3.51823002727948	5.27778497335986	2.50118389620078	2.11011472662072	0.0348484751126823	0.99998021417431	UGT2A2
ENSG00000108702	8.70363162631018	5.21359090755105	1.93863108705053	2.68931564255637	0.0071598683101893	0.895134781252138	CCL1
ENSG00000228966	3.25580632780478	5.16256026171109	2.10039321483938	2.45790179916663	0.0139751382193388	0.99998021417431	HOMER2P1
ENSG00000127252	6.55547977357593	5.10651306787262	1.9468767439848	2.62292571096247	0.00871782792355527	0.919116310524077	HRASLS
ENSG00000167759	2.6180740247434	5.06317917311334	2.5271728731897	2.00349537889855	0.04512414310989	0.99998021417431	KLK13
ENSG00000176678	3.95231174924844	4.97864726983446	2.22406134714261	2.23853864293395	0.0251859503637603	0.99998021417431	FOXL1
ENSG00000105048	571.661716812622	4.94835106438273	1.30737726672251	3.78494501192287	0.000153742568676904	0.353124717026753	TNNT1
ENSG00000101955	78.7017965260767	4.88513606972922	1.74501937633448	2.7994738258957	0.00511859661088262	0.845669795641327	SRPX
ENSG00000130294	2.62500537829496	4.83482928691149	1.68119811891002	2.87582363585208	0.00402974800714293	0.836049330166014	KIF1A
ENSG00000232399	5.30179345986322	4.79000694838204	2.0993260127744	2.28168798901878	0.0225077676990795	0.99998021417431	USP17L13
ENSG00000214289	3.09489669356974	4.73091616289586	1.8158395767023	2.60536020009409	0.00917777185648041	0.942528690652856	RPL39P5
ENSG00000166923	1.71506070536781	4.70621206238003	2.51130340583492	1.87401173886251	0.0609288071566033	0.99998021417431	GREM1
ENSG00000180592	456.463150235465	4.66714749694687	1.19607251976802	3.9020606357983	9.53772564500594e-05	0.340772339823123	SKIDA1
ENSG00000176635	2.23740159899281	4.56048708608439	2.10090771959683	2.17072222808509	0.02995217589669	0.99998021417431	HORMAD2
ENSG00000103184	24.4845612278279	4.53669374432427	1.69832246946324	2.67127935118123	0.007556273273812	0.895134781252138	SEC14L5
ENSG00000130176	6.90759099064255	4.47296223556261	2.10093343190135	2.12903567892419	0.0332513086164011	0.99998021417431	CNN1
ENSG00000109610	1.77664493345481	4.46095203899729	3.10752389950724	1.43553265662886	0.151135369371354	0.99998021417431	SOD3
ENSG00000183145	1.87484289012475	4.37666362155837	2.99699921708428	1.46034860356632	0.144194290519487	0.99998021417431	RIPPLY3
ENSG00000140873	4.87059062511976	4.34152561362637	1.62072751474378	2.67875110043573	0.00738973016987872	0.895134781252138	ADAMTS18
ENSG00000183230	12.6557461073721	4.31000916564295	1.51660885563233	2.84187260916788	0.00448494086278676	0.838659237684537	CTNNA3
ENSG00000221938	1.65035426880039	4.29462975096443	3.09984691085349	1.38543285345081	0.165920151021043	0.99998021417431	OR2A14
ENSG00000176956	1.72486394544281	4.28422191989562	3.09823004869692	1.38279658145382	0.166727247499257	0.99998021417431	LY6H
ENSG00000231396	4.22818539652034	4.28043084154104	2.27132045216535	1.88455611248528	0.0594897923017267	0.99998021417431	USP17L10
ENSG00000112183	1.76184018907962	4.245987695214	1.65712573951659	2.56226042113897	0.0103993308399867	0.99998021417431	RBM24
ENSG00000165309	5.27387767205777	4.21678654994991	1.89926160771061	2.22022418229833	0.0264035535642593	0.99998021417431	ARMC3
ENSG00000237290	1.55126712007343	4.12517785011038	3.10196120329412	1.32986120062677	0.183564007060248	0.99998021417431	RP11-214L19.1
ENSG00000269190	4.20565865177957	4.09336477594054	2.45835637409175	1.66508192997561	0.0958964113003033	0.99998021417431	FBXO17
ENSG00000166342	4.41718078331876	4.0900251623924	1.98912168196812	2.05619656126093	0.0397635736138815	0.99998021417431	NETO1
ENSG00000229373	1.30716168164373	4.08297531640855	3.10602731055513	1.31453297352972	0.188666909278966	0.99998021417431	LINC00452
ENSG00000119125	1.4100753907769	4.03916747767614	3.10134678875606	1.30239142952996	0.192782610867947	0.99998021417431	GDA
ENSG00000127318	1.85402598879096	4.03571634718135	3.09881566226002	1.30234153529417	0.192799658902147	0.99998021417431	IL22
ENSG00000163286	1.40860902923889	3.98331101833602	3.10085908615545	1.28458304865271	0.198938025393057	0.99998021417431	ALPPL2
ENSG00000173210	584.489886229126	3.93254851739942	1.29388612786	3.03933123071935	0.00237104008395474	0.75787604579275	ABLIM3
ENSG00000176769	3.8483291169696	3.93075984160483	1.46314907182004	2.68650673899911	0.00722034916720761	0.895134781252138	TCERG1L
ENSG00000271153	18.5245270877899	3.91280871799868	1.75923346484958	2.22415546098837	0.0261379865012944	0.99998021417431	ABC7-43041300I9.1
ENSG00000164270	1.18764384136616	3.88481036997872	3.10777528717373	1.25002936538299	0.211288820409898	0.99998021417431	HTR4
ENSG00000181291	4.15429935870294	3.88459856983595	1.05279553929733	3.68979391043837	0.000224435797039444	0.403701478552014	TMEM132E
ENSG00000138892	4.04203876719719	3.88145720496238	2.78048755691838	1.39596280346754	0.162725696587514	0.99998021417431	TTLL8
ENSG00000130561	2.61422457791119	3.86264021298197	2.10569931457881	1.83437406577424	0.0665984865881469	0.99998021417431	SAG
ENSG00000106013	2.20377693641034	3.85888647050406	1.63017424171164	2.36716197064452	0.0179250861550226	0.99998021417431	ANKRD7
ENSG00000221888	1.3264311207268	3.84550613642102	2.50659113800875	1.53415771647382	0.124990857112415	0.99998021417431	OR1C1
ENSG00000217874	1.28245792298003	3.83830116991714	3.10251430749026	1.23715824956891	0.216028338005784	0.99998021417431	OR4F7P
ENSG00000112276	1.70566598558118	3.75033353584324	1.02663724161796	3.65302697370767	0.00025916699438466	0.403701478552014	BVES
ENSG00000122180	1.19756293103413	3.74123819722636	3.10379895178781	1.20537388385655	0.228058998778348	0.99998021417431	MYOG
ENSG00000077327	185.212094885835	3.73188083090335	1.5950513338588	2.33966189782435	0.0193012040786182	0.99998021417431	SPAG6
ENSG00000235237	1.61134758490511	3.72408888959203	1.61655037928259	2.30372584567685	0.0212380380462352	0.99998021417431	RP1-151B14.6
ENSG00000165868	2.02229885345029	3.71335517025217	2.60080344524351	1.42777232052785	0.15335740228199	0.99998021417431	HSPA12A
ENSG00000182747	7.70109712615146	3.69039078370697	1.10027632090131	3.35405817030027	0.000796356194993403	0.578247593306823	SLC35D3
ENSG00000218305	2.17109537017983	3.6699701790477	1.58653307003126	2.31320118588854	0.0207115804047172	0.99998021417431	AC006024.4
ENSG00000152591	1.55121205782845	3.65037188165211	1.96400428461473	1.8586374328446	0.0630785474662997	0.99998021417431	DSPP
ENSG00000102055	1.53397890766379	3.6040279374761	3.10042278426628	1.16243112254415	0.245060387470019	0.99998021417431	PPP1R2P9
ENSG00000102290	1.05776205428145	3.59863696337875	3.10211312784283	1.16005987372911	0.246024429792909	0.99998021417431	PCDH11X
ENSG00000231007	14.8354343608506	3.57387715533099	1.21160571603666	2.94970311548353	0.00318079417316272	0.771610996098314	CDC20P1
ENSG00000216588	1.56016326350076	3.54987622143469	2.53650654636965	1.39951392063837	0.161658926862083	0.99998021417431	IGSF23
ENSG00000103023	1.37711332129292	3.52889868109607	3.1068333139815	1.13585066350846	0.256019069365752	0.99998021417431	PRSS54
ENSG00000152670	1.37558341057833	3.48202870964904	1.63007527743749	2.1361152812052	0.0326700184967271	0.99998021417431	DDX4
ENSG00000108576	47.497286160736	3.46945768907345	1.13578522743709	3.0546775968396	0.00225302576322476	0.75787604579275	SLC6A4
ENSG00000270831	0.973579968294062	3.43933077370865	3.10828076499269	1.10650582548541	0.268507643974975	0.99998021417431	NF1P1
ENSG00000146950	7.03010228835909	3.43520411519477	1.92348610504721	1.78592614013734	0.0741112178781124	0.99998021417431	SHROOM2
ENSG00000227770	0.983316949407792	3.43290552099287	3.10826757268767	1.10444337262268	0.269400855037938	0.99998021417431	RPL7P12
ENSG00000112559	80.043359907458	3.41595419596552	0.941252407706306	3.6291585211343	0.00028434659782265	0.403701478552014	MDFI
ENSG00000128655	0.936210008756833	3.4042419479438	3.10948381086613	1.09479326956057	0.273607215721722	0.99998021417431	PDE11A
ENSG00000127129	0.963187228637412	3.40006105588674	3.10780529887024	1.09403927495803	0.273937753306269	0.99998021417431	EDN2
ENSG00000180090	2.57302238676341	3.36654174616142	1.05053678054951	3.20459198430011	0.00135254064495263	0.654864147115417	OR3A1
ENSG00000182667	0.857936885386048	3.36306234079226	3.11444132755118	1.0798284466115	0.280218581178988	0.99998021417431	NTM
ENSG00000167210	695.664993872428	3.34792574028531	1.00828011452505	3.32043218154944	0.000898781930578317	0.578247593306823	LOXHD1
ENSG00000269437	1.40518082508918	3.33565369443232	2.04758522490425	1.62906708539484	0.103298818128018	0.99998021417431	NXF2
ENSG00000230524	0.910068759699681	3.32641490595397	2.49729539867863	1.3320069815185	0.182857894375307	0.99998021417431	COL6A4P1
ENSG00000223940	0.892342406823162	3.32579781065716	3.11017421265747	1.06932846305592	0.284921689435506	0.99998021417431	KRT8P8
ENSG00000215174	1.07489712482208	3.31265269908407	2.44720682446496	1.35364639635978	0.175849217238448	0.99998021417431	RP13-487C10.1
ENSG00000235062	0.917793870156547	3.3008492060937	1.61283819710768	2.04660902253751	0.0406964882589716	0.99998021417431	BCRP5
ENSG00000105650	2.60819573039857	3.29187318561394	1.72955448777777	1.90330701280392	0.0570004963222131	0.99998021417431	PDE4C
ENSG00000271989	0.883686330318369	3.29135297635715	1.58128719598878	2.08143908627495	0.0373937341794513	0.99998021417431	RP4-736L20.3
ENSG00000225603	7.86646872351282	3.26629704143233	1.15905292765656	2.818074104723	0.00483126579782345	0.83975234051249	RP11-325P15.1
ENSG00000215270	2.05138687715599	3.25342138150243	1.60684097427741	2.02473140378156	0.042894952129292	0.99998021417431	LA16c-60H5.7
ENSG00000183128	1.57490658280371	3.24880210942409	2.17268759996436	1.49529187236922	0.134838285326402	0.99998021417431	CALHM3
ENSG00000006606	1.16937570841517	3.23630919241244	2.11542589929034	1.52986176140612	0.126050950134695	0.99998021417431	CCL26
ENSG00000235254	1.02517445375346	3.22156928397223	3.11188308362765	1.03524753257012	0.300553325732331	0.99998021417431	TMEM185AP1
ENSG00000234109	0.826520128333999	3.21686577769288	3.11204692983034	1.03368164112752	0.301285018505075	0.99998021417431	RPL7P36
ENSG00000182870	2.02084142799526	3.19757133625489	1.49146981743956	2.14390616482219	0.0320404061449974	0.99998021417431	GALNT9
ENSG00000214860	2.05002547444607	3.18835463507962	1.95788771786218	1.62846653870478	0.103425998763005	0.99998021417431	EVPLL
ENSG00000139445	2.12986304967313	3.17124053563017	1.79293623671405	1.76874139229968	0.0769370412757234	0.99998021417431	FOXN4
ENSG00000129991	22.3573202844544	3.17056842722789	1.76391090830578	1.79746517372195	0.0722618021654237	0.99998021417431	TNNI3
ENSG00000221836	1.32408907059043	3.16662404867562	3.11342889465094	1.01708571347689	0.309112655982447	0.99998021417431	OR2A5
ENSG00000120149	1.1424011595297	3.1469442120445	2.51755681537454	1.24999928217164	0.211299809555214	0.99998021417431	MSX2
ENSG00000231995	0.795749317803806	3.1372434022962	3.1135549508982	1.00760816872404	0.313642605820551	0.99998021417431	RP11-111F5.2
ENSG00000144460	1.15083932079708	3.13643494125498	2.14885076400812	1.45958714015336	0.144403575675823	0.99998021417431	NYAP2
ENSG00000225465	20.4609069014737	3.13409082917921	1.01332532097256	3.09287724713243	0.00198226110479765	0.75787604579275	RFPL1S
ENSG00000178636	3.13318937674492	3.11915667841933	1.15388414359101	2.70318012059008	0.00686795179503713	0.895134781252138	RP11-455G16.1
ENSG00000163736	9037.79829941217	3.11728565899807	1.26956723248895	2.4553923409686	0.0140730899395676	0.99998021417431	PPBP
ENSG00000118432	9.74090251199744	3.11486293478757	1.63372344819094	1.90660355535493	0.056571944355341	0.99998021417431	CNR1
ENSG00000140479	261.788860071442	3.11032495460624	1.07830371057733	2.88446095853733	0.00392084371557572	0.836049330166014	PCSK6
ENSG00000229704	2.58960601038043	3.10270006001491	1.26814860311446	2.44663760413799	0.0144195742806769	0.99998021417431	EIF2S2P2
ENSG00000166736	4.11738845596602	3.09963446508175	1.61188375549211	1.92298883497057	0.0544814520565922	0.99998021417431	HTR3A
ENSG00000100721	32.846693276134	3.09960758967067	1.32763782341091	2.3346785810209	0.0195602180163175	0.99998021417431	TCL1A
ENSG00000164379	0.91362925985527	3.09031604631284	3.11472371917126	0.992163775968896	0.321117639876017	0.99998021417431	FOXQ1
ENSG00000117971	1.89478721323856	3.08753017918933	1.85537022675089	1.66410462702971	0.0960915225696918	0.99998021417431	CHRNB4
ENSG00000183798	0.758276266966639	3.07696573866462	3.11501651796454	0.987784726315099	0.323258089366541	0.99998021417431	EMILIN3
ENSG00000273269	0.895345516210222	3.07488136931927	3.11495189346151	0.987136069668892	0.323575937326242	0.99998021417431	RP11-761B3.1
ENSG00000129028	9.52193386362122	3.06577921002534	1.72180663790406	1.78055952540484	0.0749844368472262	0.99998021417431	THAP10
ENSG00000214961	0.913152403795521	3.06453229558642	1.7142475887497	1.78768359698937	0.0738270696070879	0.99998021417431	RP11-355K23B.1
ENSG00000131482	2.7606613582365	3.04803394303521	1.39665854483499	2.18237589588894	0.029081801788721	0.99998021417431	G6PC
ENSG00000165682	207.245892658751	3.04662111607301	1.04213180375516	2.92345085822635	0.00346174863536242	0.789475100132722	CLEC1B
ENSG00000223658	3.65042330283738	3.04608231901998	1.43087764028261	2.1288209650256	0.0332690756943587	0.99998021417431	AC011242.6
ENSG00000214263	2.78185087683606	3.04236590906567	1.37065532311211	2.21964330329079	0.0264429903203806	0.99998021417431	RPSAP53
ENSG00000223931	0.745782493326194	3.03802064884301	3.11523744184644	0.975213191788786	0.329454519840374	0.99998021417431	AC142381.1
ENSG00000145063	1.41557959050955	3.03094831998445	1.30593625711428	2.32090065918066	0.0202922059734998	0.99998021417431	AC062028.1
ENSG00000229877	3.21521799397245	3.02522870349847	1.38029466271266	2.19172672706933	0.0283992446621554	0.99998021417431	PAICSP5
ENSG00000222036	5.35298389175857	3.01760122383706	1.47050812605294	2.05208061783157	0.0401618282540625	0.99998021417431	POTEG
ENSG00000268892	0.721381914053579	3.0037615668684	2.44878269519871	1.22663459389754	0.219959960868928	0.99998021417431	CTD-3233P19.8
ENSG00000268845	0.831779847636944	3.00296202630529	1.35460251802234	2.21685844102038	0.0266327664562899	0.99998021417431	RP11-1137G4.3
ENSG00000233816	0.719271617450414	2.9998815659912	3.12074420831473	0.961271211526561	0.33641581895891	0.99998021417431	IFNA13
ENSG00000135678	411.319819223863	2.99641631215283	0.965541208532939	3.10335414550109	0.00191340523373777	0.75787604579275	CPM
ENSG00000026559	6.10661034229674	2.99206680055364	2.02129412770325	1.48027284082276	0.138800448170504	0.99998021417431	KCNG1
ENSG00000216990	0.755555363099423	2.99188587471417	1.42275018106186	2.10288911893246	0.0354754632170306	0.99998021417431	HSPD1P10
ENSG00000271567	1.79234799151196	2.97957589417515	2.00836311425089	1.48358425477581	0.137919249032458	0.99998021417431	AC246785.1
ENSG00000183196	4.7645809797997	2.96632053395347	2.79607153160465	1.06088864337856	0.288740510963419	0.99998021417431	CHST6
ENSG00000146013	4.1189998038714	2.95023777089211	1.5264700877919	1.93271901918481	0.0532708209364885	0.99998021417431	GFRA3
ENSG00000227551	1.13167572745675	2.93863136871661	2.55257659079871	1.1512412122361	0.249633014855782	0.99998021417431	USP17L12
ENSG00000130383	0.674157752553821	2.93761076107018	3.11820507641725	0.942083887710627	0.346149692933549	0.99998021417431	FUT5
ENSG00000147573	0.651278460169763	2.92679336498018	3.12221846187672	0.937408256570531	0.348548595473371	0.99998021417431	TRIM55
ENSG00000176495	5.3712440134804	2.9255678759396	2.24839562140977	1.30118020515679	0.193196779219875	0.99998021417431	OR5AN1
ENSG00000101890	6.70969632006221	2.92332275447913	1.81951004769345	1.60665381220893	0.108130330902591	0.99998021417431	GUCY2F
ENSG00000104818	0.681007114026332	2.92022160203918	3.11989915308876	0.935998716223921	0.34927384869233	0.99998021417431	CGB2
ENSG00000130529	217.676894326369	2.91818414067258	1.21123647378364	2.40926045725555	0.0159848856615383	0.99998021417431	TRPM4
ENSG00000138162	8.89857056835109	2.91758337690638	1.75817846694402	1.6594352801838	0.0970281120242498	0.99998021417431	TACC2
ENSG00000163239	3.24162025538417	2.91586817340873	1.39401218534256	2.09170924333936	0.0364645331485951	0.99998021417431	TDRD10
ENSG00000228941	2.81948718724633	2.91516153798559	1.77541906967499	1.64195686966415	0.100598942769703	0.99998021417431	UBE3AP2
ENSG00000178175	70.0051149992486	2.91141850738547	1.01352130983327	2.87257749702808	0.00407138208046204	0.836049330166014	ZNF366
ENSG00000151224	1.72978958621358	2.90640087517582	2.63741141485252	1.10198995075569	0.270466040504489	0.99998021417431	MAT1A
ENSG00000150051	0.969801452332457	2.90093318862306	1.71691888645206	1.68961574802041	0.0911014911420614	0.99998021417431	MKX
ENSG00000135373	0.716695881880697	2.87774006264047	3.12445181748334	0.92103838713007	0.357030385771586	0.99998021417431	EHF
ENSG00000237325	0.929296648235337	2.87733194924279	3.11073125658001	0.924969633155059	0.354981703522835	0.99998021417431	AP000563.2
