"ID" "Description" "setSize" "enrichmentScore" "NES" "pvalue" "p.adjust" "qvalue" "rank" "leading_edge" "core_enrichment"
"hsa04740" "hsa04740" "Olfactory transduction" 424 0.660732410722281 2.81047599786407 1e-10 1e-10 1.44736842105263e-08 5173 "tags=73%, list=27%, signal=55%" "OR2T8/OR52N2/PRKG1/OR2G6/OR2G6/OR13D1/OR56B1/OR10G8/OR10H1/OR2L3/OR7C2/OR13C3/OR52B6/OR5C1/OR5K2/OR4N2/OR2L8/OR4A15/OR2L13/OR4Q3/OR2Z1/OR2G3/OR52D1/OR52N5/OR4F5/OR2A12/OR2A12/GNG7/OR10Q1/OR2T35/OR2T35/OR6F1/OR51Q1/OR51M1/OR1L8/OR51B2/OR10A7/OR11H1/OR2A4/OR2T33/OR5AU1/OR5D16/OR1S1/OR52I2/OR5P2/OR5P2/OR5P2/OR2AE1/CALM1/OR2M2/OR4C15/OR10W1/OR8B3/OR4A47/OR2M4/OR5T1/OR5T1/OR5T1/GNG13/OR51B6/OR8B12/OR10T2/OR2T34/OR2T34/OR13C4/RGS2/OR51F2/OR2M5/OR1Q1/OR2T12/OR2V2/OR6C3/OR4A5/OR7A10/OR9A2/OR9A2/OR4D6/OR3A3/OR52H1/OR14A16/OR5AP2/OR6C1/OR2T6/OR2T6/OR2T6/OR2T6/OR2A7/OR2A7/OR1B1/OR10H3/OR6K6/OR9A4/OR5D13/OR10G7/OR10R2/OR5P3/OR5P3/OR5P3/OR1D2/OR5M8/OR5M8/OR51L1/OR4F15/OR6Y1/OR10H4/OR4C45/OR4C45/OR4C16/OR7G3/OR2L2/OR6N2/OR13C2/OR4M1/OR5M9/OR5M9/OR13J1/OR4F6/OR51A7/OR5AK2/OR9G4/OR9G4/OR11G2/OR11G2/OR4K15/OR4K15/OR52B2/OR7G1/OR6C74/OR52K2/OR10A2/OR8U1/OR8U1/OR6N1/OR6S1/OR5K3/OR5K4/OR1M1/OR52N1/OR2T4/OR2T4/OR2T4/OR2T4/OR4D2/OR10H2/OR1L3/OR4P4/OR51T1/OR2T29/OR2T5/OR2T5/OR2T29/OR7D2/OR52W1/OR2M7/OR5AR1/OR8B8/OR10V1/OR5H14/OR12D3/OR12D3/OR12D3/OR12D3/OR12D3/OR12D3/OR12D3/OR4C12/OR4C12/OR5AC2/OR5B21/OR5H15/OR11L1/OR52M1/OR5B17/OR4D10/OR10A5/OR13H1/OR8D1/OR5H2/GNAL/OR1J1/OR4X2/OR4F17/OR2W3/OR1G1/OR4X1/OR4K14/OR4K14/OR52L1/OR51G2/OR2T27/OR2T27/OR2T5/OR2T29/OR2T29/OR2T5/OR2T29/OR2T5/OR2T5/OR2T29/OR10G4/OR4C11/OR4K13/OR4K13/OR5W2/OR1C1/OR7C1/OR1L6/OR5M1/OR4C46/OR8D4/OR10J1/OR10J1/OR1S2/GUCY2D/OR8D2/OR4S1/OR2K2/OR11A1/OR11A1/OR11A1/OR11A1/OR11A1/OR11A1/OR11A1/OR11A1/OR2T1/OR2T1/OR2T1/OR2T1/OR6V1/OR6V1/OR4S2/OR4F21/OR6Q1/OR6C6/OR10G9/OR8J1/OR8J1/OR8J1/OR2A1/OR2A1/OR10K1/OR5I1/OR2A2/OR2A2/OR51A4/OR4K1/OR4K1/OR52B4/OR2M3/OR8K1/OR8K1/OR8K1/OR2C3/OR2C1/OR14I1/OR14I1/OR2B2/OR4D5/OR51G1/OR5AN1/OR6C75/OR5M3/OR5M3/OR10D3/OR7D4/OR10X1/OR5T3/OR5T3/OR5T3/OR8G5/OR1E1/OR4L1/OR4L1/OR4K17/OR4K17/OR2W1/OR2W1/OR2W1/OR2W1/OR2W1/OR2W1/OR2W1/OR2W1/OR1I1/OR51D1/OR51E2/OR11H6/OR11H6/OR7G2/OR1L1/OR11H4/OR11H4/OR8K3/OR8K3/OR8K3/OR4D1/OR52E2/OR52E2/OR10H5/OR5B2/OR12D2/OR12D2/OR12D2/OR12D2/OR12D2/OR12D2/OR2B11/OR9Q1/OR14C36/OR1J2/OR5T2/OR5T2/OR5T2/OR5D14/OR7E24/OR51F1/OR52E4/OR5V1/OR5V1/OR5V1/OR5V1/OR5V1/OR5V1/OR5V1/OR5V1/OR1N1/OR1J4/OR2S2/OR1E2/OR51E1/OR11H2/OR11H7/OR11H7/OR1D5/OR1D4/OR4C5/OR4E1/OR4F3/OR52E1/OR52E1/OR56A5/OR8G1/OR8U9/OR10G6/OR2T7/OR2T7/OR2T7/OR2T7/OR4K3/OR4K3/OR52E5/OR8U8/OR2A5/OR2A5/OR10K2/OR2AK2/OR10P1/OR52N4/OR3A1/OR56A3/OR6B2/OR2F1/OR2F1/OR5K1/OR2L5/OR6C4/OR10G2/OR7A5/OR5J2/OR14A2/OR2AJ1/OR14K1/OR6C2/OR2J1/OR2J1/OR2J1/OR2J1/OR2J1/OR2J1/OR2J1/OR2J1/OR2B3/OR2B3/OR2B3/OR2B3/OR2B3/OR2B3/OR2B3/OR2B3/OR2AP1/OR14J1/OR14J1/OR14J1/OR14J1/OR14J1/OR14J1/OR14J1/GRK3/PDE1B/ADCY3/SLC8A1/OR4M2/OR4M2/OR4N5/OR4N5/OR9K2/OR51S1/OR8J3/OR5A2/OR56B4/OR9Q2/OR1N2/OR51A2/OR5M11/PDE1C/OR8H2/OR8B4/OR8K5/OR6C70/OR5B3/OR1F1/OR5M10/OR5L1/OR6P1/OR13F1/OR6J1/OR2V1/OR10A6/OR10A6/OR10A6/OR2J3/OR2J3/OR2J3/OR2J3/OR2J3/OR2J3/OR2J3/OR2J3/OR52A5/OR4K5/OR4K5"
"hsa04080" "hsa04080" "Neuroactive ligand-receptor interaction" 351 0.539859817062044 2.25601201164663 1e-10 1e-10 1.44736842105263e-08 2159 "tags=35%, list=11%, signal=32%" "NMBR/CALCRL/NTSR2/GAL/OXTR/ADRA2A/MTNR1A/TACR2/P2RY6/TSHR/LEPR/AVPR1B/LHB/NTSR1/OPRD1/BDKRB2/GABRB2/CCKBR/P2RX3/DRD2/SSTR1/GRIK5/MCHR2/TRPV1/HTR2A/CALCA/CNR2/MC4R/CALCR/HRH3/SSTR3/ADM/GRIA4/GABRP/GRIN2D/NMUR1/GRM3/ADCYAP1/GRM8/AGTR2/P2RY2/CHRNB3/GPR50/GRM6/NPY2R/ADRB1/CHRNA4/CRHR1/CRHR1/CRHR1/TBXA2R/GABRA1/EDNRA/C3AR1/GRIN2B/TAAR1/OXT/CYSLTR2/NMUR2/GRM4/HTR1B/NPY5R/CCKAR/GABRQ/ADRA1B/GABRG3/NPBWR2/NPBWR2/P2RY11/GRIA3/F2RL2/HTR1A/ADORA1/DRD3/GALR1/MTNR1B/NTS/LHCGR/TAC1/P2RY13/GABRB1/GHRH/GHRH/NPFFR1/ADRA2C/HTR6/NPFFR2/RXFP2/PDYN/GABRA5/DRD1/EDNRB/GRM1/GABRG1/GRIA2/GCGR/GCGR/KISS1R/HTR2B/DRD5/GLP1R/GABRB3/BDKRB1/KNG1/OPRM1/TSHB/QRFPR/ADRA1A/GRIN2A/PTGFR/GRP/NPY1R/AGT/GRIN1/PTAFR/GABRA6/PNOC/HTR2C/F2RL3/F2R/HCRT/RXFP3/RXFP3/NPFF/GPR83/PTH2R/HTR1F/MC1R/P2RY1/PTH/CSH2/TAAR6/EDN1"
"hsa04020" "hsa04020" "Calcium signaling pathway" 247 0.463924755842043 1.88201214867444 3.11473210356116e-08 3.11473210356116e-08 2.86102506910843e-06 2570 "tags=22%, list=13%, signal=19%" "SMIM6/PDGFC/OXTR/TACR2/NTRK3/AVPR1B/NTSR1/BDKRB2/NFATC4/NFATC4/CCKBR/P2RX3/HTR2A/GRIN2D/ADRB1/TBXA2R/EDNRA/FGF7/GRIN2B/CALM1/CYSLTR2/CCKAR/ADRA1B/LHCGR/CACNA1A/HTR6/FGF3/DRD1/EDNRB/GRM1/HTR2B/DRD5/BDKRB1/ADCY2/ADRA1A/GRIN2A/PTGFR/FGF8/ADCY9/FGF4/FGF19/GRIN1/PTAFR/HTR2C/F2R/ADCY7/GNAL/NFATC1/ADCY8/P2RX4/RYR3/GRM5/LTB4R2/LTB4R2/SLN/PLCB4"
"hsa04014" "hsa04014" "Ras signaling pathway" 236 0.464025734508136 1.87137910870508 3.95341645913164e-08 3.95341645913164e-08 2.86102506910843e-06 2333 "tags=18%, list=12%, signal=16%" "PDGFC/IGF2/RASGRP1/ETS1/KIT/GNG7/SYNGAP1/SYNGAP1/FGF7/GRIN2B/CALM1/RASGRF2/PAK5/GNG13/RALGDS/FLT3/FGF3/RASA4B/RASA4/RASSF1/GNB5/GNG8/NTF3/TEK/GRIN2A/FGF8/FGF4/FGF19/RASSF5/NGFR/PAK4/BUB1B-PAK6/PAK6/CSF1/GRIN1/RIN1/GNG4/ABL2/FOXO4/BRAP/SHOC2/GNB2/TIAM1/GNG12"
"hsa05030" "hsa05030" "Cocaine addiction" 49 0.697365523034462 2.24348369486727 1.16151028234223e-07 1.16151028234223e-07 6.72453321356028e-06 2510 "tags=39%, list=13%, signal=34%" "GPSM1/DRD2/CDK5R1/GRIN2D/GRM3/PPP1R1B/GRIN2B/FOSB/PDYN/DRD1/GRIA2/ATF6B/ATF6B/ATF6B/ATF6B/CREB3L1/GRIN2A/CREB3L3/GRIN1/CREB3L2/ADCY5"
"hsa04742" "hsa04742" "Taste transduction" 82 0.598459290691379 2.11232003364656 1.66219343565999e-07 1.66219343565999e-07 8.01935429485082e-06 3074 "tags=53%, list=16%, signal=45%" "TAS2R38/GNAT3/P2RX3/TAS2R1/GABRA1/TAS2R7/TAS2R7/TAS2R7/GRM4/TAS2R30/TAS2R30/TAS2R30/HTR1B/GNG13/HTR1A/TAS2R41/TAS2R41/CACNA1A/TAS2R50/TAS2R50/TAS2R50/GABRA5/TAS2R5/GRM1/TAS2R19/TAS2R19/TAS2R19/TAS2R9/TAS2R9/TAS2R9/ADCY6/TAS2R3/TAS2R43/TAS2R45/TAS2R43/TAS2R43/TAS2R45/TAS2R45/TAS2R42/TAS2R42/GABRA6/TAS2R10/TAS2R10/TAS2R10/HTR1F/TAS2R31/TAS2R31/TAS2R31/P2RY1/TAS2R39/ADCY8/PLCB4/HTR3C/TAS2R14/TAS2R14/TAS2R14/TAS2R4/HTR1E/TAS2R8/TAS2R8/TAS2R8/GABRA3/TAS2R20/TAS2R20/TAS2R20"
"hsa04723" "hsa04723" "Retrograde endocannabinoid signaling" 147 0.499586929944471 1.92541435831373 8.65790980542834e-07 8.65790980542834e-07 3.16612855147673e-05 2570 "tags=21%, list=13%, signal=18%" "GABRB2/GRIA4/GABRP/GNG7/GABRA1/GNG13/GABRQ/GABRG3/GRIA3/GABRB1/CACNA1A/GABRA5/GRM1/GABRG1/GRIA2/GNB5/GNG8/GABRB3/ADCY6/ADCY2/ADCY9/GABRA6/GNAO1/ADCY7/GNG4/ADCY8/GNB2/GNG12/GRM5/ADCY5/NDUFA11/NDUFA11/ND4L/NDUFC2-KCTD14/PLCB4"
"hsa04062" "hsa04062" "Chemokine signaling pathway" 190 0.468368119990571 1.86048436173025 9.32934658769881e-07 9.32934658769881e-07 3.16612855147673e-05 2642 "tags=22%, list=14%, signal=19%" "CXCL2/CCR4/CXCL16/CCR3/CCL27/CCR8/CCR7/CCL26/CCR1/CCL25/GNG7/CCL13/CCR10/CXCL3/GNG13/CXCR3/CCL16/CCL16/CCR5/CX3CL1/CXCR2/CCL15/CCL15/CXCR5/GNB5/GNG8/ADCY6/ADCY2/ADCY9/GRK5/PPBP/ITK/ADCY7/GNG4/CCL3/CCL3/CCL3/CCL8/ADCY8/GNB2/TIAM1/GNG12/ADCY5/PLCB4/GRK4/CCL18/CCL18/CCL18"
"hsa04724" "hsa04724" "Glutamatergic synapse" 114 0.532896769264805 1.97785469408954 9.84378149640947e-07 9.84378149640947e-07 3.16612855147673e-05 2570 "tags=28%, list=13%, signal=24%" "GRIK5/GRIA4/GRIN2D/GNG7/GRM3/GRM8/GRM6/GRIN2B/GRM4/SHANK2/GNG13/GRIA3/HOMER3/CACNA1A/GRM1/GRIA2/GNB5/GNG8/ADCY6/ADCY2/GRIN2A/ADCY9/GRIN1/GNAO1/ADCY7/GNG4/GLS/ADCY8/GNB2/GNG12/GRM5/ADCY5/PLCB4"
"hsa04713" "hsa04713" "Circadian entrainment" 96 0.561900147490152 2.0395360213624 2.55648503875693e-06 2.55648503875693e-06 7.40035142798057e-05 2570 "tags=32%, list=13%, signal=28%" "PRKG1/MTNR1A/GRIA4/GRIN2D/GNG7/ADCYAP1/GUCY1A2/GRIN2B/CALM1/GNG13/GRIA3/MTNR1B/ADCY10/GRIA2/GNB5/GNG8/ADCY6/GUCY1B1/PER2/ADCY2/GRIN2A/ADCY9/GRIN1/GNAO1/ADCY7/GNG4/ADCY8/GNB2/RYR3/GNG12/ADCY5/PLCB4"
