"tf"	"target"	"mor"	"likelihood"	"state"
"AR"	"ABCE1"	0.94467377273415	1	"activation"
"AR"	"ACAD10"	0.998325043929619	1	"activation"
"AR"	"AHSG"	0.999455656773346	1	"activation"
"AR"	"AKR1B1"	0.999645154005217	1	"activation"
"AR"	"AKR1C3"	0.956850507356847	1	"activation"
"AR"	"AKT1"	0.389655788550552	1	"activation"
"AR"	"ANAPC10"	0.994114273268528	1	"activation"
"AR"	"AP2M1"	-0.0484923316179347	1	"inhibition"
"AR"	"APPBP2"	0.834073508297201	1	"activation"
"AR"	"ATF6"	0.992404411116013	1	"activation"
"AR"	"ATM"	0.620078473576995	1	"activation"
"AR"	"ATP2B4"	0.761351818068456	1	"activation"
"AR"	"BANF1"	0.997354474155291	1	"activation"
"AR"	"BTD"	0.983826160558462	1	"activation"
"AR"	"C1orf21"	0.857862889160955	1	"activation"
"AR"	"CCNG2"	0.759586185412741	1	"activation"
"AR"	"CD4"	-0.818814583719164	1	"inhibition"
"AR"	"CDC6"	0.71891628591933	1	"activation"
"AR"	"CDH2"	0.480246358291796	1	"activation"
"AR"	"CDKL5"	-0.00548816206020432	1	"inhibition"
"AR"	"CDKN1A"	-0.111636991582694	1	"inhibition"
"AR"	"CITED2"	0.427751758330079	1	"activation"
"AR"	"COASY"	0.982372639279964	1	"activation"
"AR"	"CPT2"	0.312566148253036	1	"activation"
"AR"	"CRISP1"	0.999983040976955	1	"activation"
"AR"	"CYCS"	0.383442253300019	1	"activation"
"AR"	"DBI"	0.513648586146443	1	"activation"
"AR"	"DDC"	0.999943252012325	1	"activation"
"AR"	"DDT"	0.98279942246151	1	"activation"
"AR"	"DHX15"	0.995207056172548	1	"activation"
"AR"	"EGFR"	0.908896632293612	1	"activation"
"AR"	"EIF3I"	0.99997127980001	1	"activation"
"AR"	"ELF3"	-0.0867548785553193	1	"inhibition"
"AR"	"ERBB3"	0.912388166329256	1	"activation"
"AR"	"ESRRA"	0.754244538897107	1	"activation"
"AR"	"EYA2"	0.908896632293612	1	"activation"
"AR"	"FAM13A"	0.515883360537477	1	"activation"
"AR"	"FAM174B"	0.617908735556457	1	"activation"
"AR"	"FKBP5"	0.891787696136816	1	"activation"
"AR"	"FOXA1"	0.373182061128254	1	"activation"
"AR"	"FXYD3"	0.991446083215586	1	"activation"
"AR"	"GLRX"	-0.982507824320152	1	"inhibition"
"AR"	"GNL1"	0.997115030464155	1	"activation"
"AR"	"GRB10"	0.991557742584617	1	"activation"
"AR"	"GTF2F1"	0.99757547131078	1	"activation"
"AR"	"HES1"	-0.0551558375495068	1	"inhibition"
"AR"	"HK2"	0.656386364169437	1	"activation"
"AR"	"HLA-E"	0.775203816966738	1	"activation"
"AR"	"HNRNPA1"	0.9955277738846	1	"activation"
"AR"	"HSD17B11"	0.980332522619955	1	"activation"
"AR"	"IFI35"	0.954420036798727	1	"activation"
"AR"	"IGF1R"	0.331519107858742	1	"activation"
"AR"	"IGFBP3"	-0.401034157019766	1	"inhibition"
"AR"	"IL1R1"	-0.96618722750938	1	"inhibition"
"AR"	"JUN"	0.70725316505289	1	"activation"
"AR"	"KCNH2"	-0.88827640652626	1	"inhibition"
"AR"	"KIAA1217"	-0.0173459360669593	1	"inhibition"
"AR"	"KLF5"	-0.327034653615834	1	"inhibition"
"AR"	"KLK2"	0.99998091196072	1	"activation"
"AR"	"KLK3"	0.998665057593499	1	"activation"
"AR"	"KLK4"	0.99998091196072	1	"activation"
"AR"	"KRT18"	0.536010522863233	1	"activation"
"AR"	"KRT8"	-0.361301121114924	1	"inhibition"
"AR"	"LIFR"	-0.0247187359901658	1	"inhibition"
"AR"	"MED1"	0.985354933521647	1	"activation"
"AR"	"MMP13"	0.99998091196072	1	"activation"
"AR"	"MRPS27"	0.998800735403017	1	"activation"
"AR"	"MT2A"	-0.818814583719164	1	"inhibition"
"AR"	"MUC1"	0.999679063363912	1	"activation"
"AR"	"MYC"	0.347104866276403	1	"activation"
"AR"	"NCOA2"	0.639445407336272	1	"activation"
"AR"	"NDRG1"	0.410657772559636	1	"activation"
"AR"	"NKX3-1"	-0.0920521072867426	1	"inhibition"
"AR"	"NLGN4X"	0.697361877435874	1	"activation"
"AR"	"NME7"	0.914935376631158	1	"activation"
"AR"	"NPAT"	0.630875151551301	1	"activation"
"AR"	"NPEPPS"	0.993353781145795	1	"activation"
