"ID" "Description" "setSize" "enrichmentScore" "NES" "pvalue" "p.adjust" "qvalue" "rank" "leading_edge" "core_enrichment"
"hsa05204" "hsa05204" "Chemical carcinogenesis - DNA adducts" 69 -0.603200733479453 -2.4757733600256 1.2085260175228e-08 1.2085260175228e-08 3.96905386807487e-06 6657 "tags=95%, list=35%, signal=62%" "GSTT2B/GSTT2B/GSTP1/HPGDS/GSTM5/UGT1A3/UGT2B11/GSTT2/GSTT2/UGT2B17/UGT1A5/UGT1A9/MGST2/UGT2A3/UGT2A3/MGST3/UGT1A6/EPHX1/GSTA5/GSTM1/GSTM4/LOC124907837/SULT1A4/UGT2B15/UGT2B15/UGT2B28/GSTA1/NAT1/GSTA2/GSTO1/UGT1A8/GSTM2/GSTA3/UGT1A4/UGT2A1/CYP3A7-CYP3A51P/CYP1A2/UGT2B10/UGT2B10/UGT1A7/GSTA4/UGT2B4/UGT2B7/CYP2A7/AKR1C2/CYP2A6/CYP2A13/CYP3A43/SULT2A1/CYP1B1/MGST1/CYP2E1/CYP3A7/GSTO2/CYP2C18/UGT1A1/CYP2C19/CYP1A1/GSTM3/CBR1/SULT1A1/UGT1A10/NAT2/CYP2C8/CYP2C9/PTGS2/CYP3A4/CYP3A5/LOC124907837/SULT1A3/HSD11B1L/SULT1A2"
"hsa04740" "hsa04740" "Olfactory transduction" 424 0.373623890211619 1.76816234614348 3.28422284578274e-08 3.28422284578274e-08 5.39303962044323e-06 6572 "tags=47%, list=34%, signal=32%" "OR10G6/OR2T7/OR2T7/OR2T7/OR2T7/OR4K3/OR4K3/OR52E5/OR8U8/OR4C46/CALM2/OR52J3/OR52J3/OR51G2/GUCY2D/OR2A12/OR2A12/OR11H2/OR11H7/OR11H7/OR1D4/OR1D5/OR4C5/OR4E1/OR4F3/OR52E1/OR52E1/OR56A5/OR8G1/OR8U9/GNG7/OR2M2/OR4F17/OR8I2/OR4A15/OR4C15/OR4C13/OR2Z1/OR5H6/OR2T2/OR2T2/OR2T2/OR2T2/OR4S2/OR4A16/OR2T6/OR2T6/OR2T6/OR2T6/OR10G4/OR2J3/OR2J3/OR2J3/OR2J3/OR2J3/OR2J3/OR2J3/OR2J3/OR5L2/OR1I1/OR1E2/OR2T8/OR5H15/OR51F1/OR1L8/OR10K2/OR10A6/OR10A6/OR10A6/OR2A25/OR2A25/OR2H1/OR2H1/OR2H1/OR2H1/OR2H1/OR2H1/OR2H1/OR2H1/OR51Q1/OR8H3/OR9Q2/OR2C3/OR10Q1/OR1Q1/OR10W1/OR4K14/OR4K14/OR4N2/OR4A47/OR10P1/OR10G2/OR4C12/OR4C12/OR8S1/OR8B3/OR6N2/OR2AJ1/OR14A2/OR14K1/OR7G3/OR5D18/OR5M10/OR4K15/OR4K15/OR5K1/OR2G2/OR10D3/OR6S1/OR8B12/CALM1/OR52E8/OR9K2/OR10R2/OR13H1/OR8J3/OR3A3/OR6J1/OR10T2/OR5AP2/OR10J5/OR2T29/OR2T29/OR2T5/OR2T5/OR1A1/OR2G3/OR4P4/OR6C75/PRKG1/OR5M3/OR5M3/OR4N5/OR4N5/OR4E2/OR4K2/OR4K2/OR10K1/OR10G9/OR5AK2/OR2A2/OR2A2/OR5AC2/OR6C74/OR52B6/OR52W1/GRK2/OR10C1/OR10C1/OR10C1/OR10C1/OR10C1/OR10C1/OR10C1/OR10C1/OR8K5/OR6C6/OR7D2/OR2L8/OR4C11/OR51B2/OR5B17/OR8B8/OR2L13/OR11H4/OR11H4/OR9G1/OR9G1/OR6C68/OR6F1/OR5K2/OR51I2/OR10H3/OR5H1/ADCY3/OR4K13/OR4K13/OR4D11/ARRB1/OR51D1/OR6C2/OR56A4/OR11H12/OR14C36/OR2L5/OR4D9/OR10G8/OR2G6/OR2G6/OR2AP1/OR5D13/OR13G1/OR51A7/OR8B4/OR2F1/OR2F1/OR6P1/OR56A1/OR4A5/OR10A3/OR10A3/OR10A3/OR2J1/OR2J1/OR2J1/OR2J1/OR2J1/OR2J1/OR2J1/OR2J1/OR2B3/OR2B3/OR2B3/OR2B3/OR2B3/OR2B3/OR2B3/OR2B3/OR5C1/OR51F2/OR52M1/OR5J2/GNG13/OR7G2/OR3A1/OR1L3/OR2T10/OR2T10/OR4D1/OR13C2/OR11L1/OR9A4/OR2V1/GNB1/OR4K17/OR4K17/CAMK2A/OR51T1/OR2A4/OR6Y1/OR52I2/OR10H4/OR5AU1/OR5W2/OR11A1/OR11A1/OR11A1/OR11A1/OR11A1/OR11A1/OR11A1/OR11A1/OR6T1/GRK3/OR2M5/OR6C1/OR9G4/OR9G4/OR8K1/OR8K1/OR8K1/OR52A5/OR52N1/OR5T1/OR5T1/OR5T1/OR6K6/OR2W3/PDE1A/OR52E6/OR3A2/OR1F1/CAMK2B/PDE1B/OR14J1/OR14J1/OR14J1/OR14J1/OR14J1/OR14J1/OR14J1/OR52L1/OR4C16/OR5AS1"
"hsa00982" "hsa00982" "Drug metabolism - cytochrome P450" 68 -0.564719047383759 -2.32115691427855 3.32328520820369e-07 3.32328520820369e-07 3.63812275424404e-05 6657 "tags=86%, list=35%, signal=56%" "GSTT2B/GSTT2B/GSTP1/HPGDS/MAOA/GSTM5/UGT1A3/UGT2B11/GSTT2/GSTT2/UGT2B17/UGT1A5/UGT1A9/ADH5/MGST2/UGT2A3/UGT2A3/MGST3/UGT1A6/GSTA5/GSTM1/GSTM4/UGT2B15/UGT2B15/UGT2B28/GSTA1/GSTA2/GSTO1/UGT1A8/GSTM2/GSTA3/ALDH3B2/UGT1A4/UGT2A1/CYP1A2/UGT2B10/UGT2B10/UGT1A7/GSTA4/CYP2B6/FMO1/UGT2B4/UGT2B7/CYP2A7/AOX1/CYP2A6/CYP2D6/CYP2D6/CYP2D6/CYP2D6/CYP2D6/CYP2D6/MAOB/ALDH3A1/MGST1/CYP2E1/GSTO2/UGT1A1/CYP2C19/GSTM3/UGT1A10/CYP2C8/FMO4/CYP2C9/CYP3A4/CYP3A5/FMO5"
"hsa00980" "hsa00980" "Metabolism of xenobiotics by cytochrome P450" 73 -0.531294872946884 -2.20880760275709 9.8861240870712e-07 9.8861240870712e-07 8.11702819780583e-05 6657 "tags=83%, list=35%, signal=54%" "GSTT2B/GSTT2B/GSTP1/HPGDS/GSTM5/UGT1A3/UGT2B11/GSTT2/GSTT2/UGT2B17/UGT1A5/UGT1A9/ADH5/MGST2/UGT2A3/UGT2A3/MGST3/UGT1A6/EPHX1/GSTA5/GSTM1/GSTM4/UGT2B15/UGT2B15/UGT2B28/GSTA1/GSTA2/GSTO1/UGT1A8/GSTM2/GSTA3/ALDH3B2/UGT1A4/UGT2A1/CYP1A2/UGT2B10/UGT2B10/UGT1A7/GSTA4/CYP2B6/CYP2F1/UGT2B4/UGT2B7/CYP2A7/CYP2S1/CYP2A6/CYP2A13/CYP2D6/CYP2D6/CYP2D6/CYP2D6/CYP2D6/CYP2D6/SULT2A1/ALDH3A1/CYP1B1/MGST1/CYP2E1/GSTO2/UGT1A1/CYP1A1/GSTM3/CBR1/UGT1A10/CYP2C9/CYP3A4/CYP3A5/CBR3/HSD11B1L"
"hsa01212" "hsa01212" "Fatty acid metabolism" 56 -0.567802057559127 -2.25897260005802 4.84101601736097e-06 4.84101601736097e-06 0.000317978315245605 6291 "tags=78%, list=33%, signal=53%" "HACD4/HACD1/ACACA/ACACA/CPT1B/HACD2/HSD17B4/CPT1A/FADS1/ACAT1/MECR/ACSBG1/ACAA2/ACSL5/CPT1C/ACSL6/PPT1/ECHS1/HADHA/ELOVL4/HADHB/FADS2/ELOVL7/ELOVL3/ACSL3/ACAA1/ELOVL5/ACADL/ACSBG2/ACADS/ACSL1/HADH/ACSL4/ACADVL/SCD5/ELOVL2/ELOVL6/TECR/SCD/ELOVL1/ACOX3/ACOX1/FASN/ACADM/HSD17B12/PPT2/PPT2/PPT2/PPT2/PPT2/PPT2/PPT2/PPT2/CBR4"
"hsa01240" "hsa01240" "Biosynthesis of cofactors" 151 -0.395939465738066 -1.85681650389244 1.52790904454919e-05 1.52790904454919e-05 0.000836329161226924 6307 "tags=54%, list=33%, signal=36%" "NME4/COQ6/PPCDC/CPOX/PANK1/RDH11/COQ3/UGT1A3/UGT2B11/NMNAT1/UGT2B17/IDO1/UGT1A5/UGT1A9/UGT2A3/UGT2A3/SPR/UGT1A6/HPD/FECH/AK1/ALPP/UGT2B15/UGT2B15/UGT2B28/GCH1/UGT1A8/UGT1A4/UGT2A1/COQ2/PPOX/GPHN/UROD/UGT2B10/UGT2B10/UGT1A7/LIAS/ALAS2/UGT2B4/UGT2B7/BCAT1/FLAD1/GUSB/ALAD/UGT1A1/COQ5/HMBS/ALDH3A2/PHOSPHO2/UROS/ALDH1B1/UGT1A10/GMPPA/PMM1/MOCS2/ALDH2/COQ7/MOCS1/FPGS/RGN/SHMT1/SHMT1/PTS/PDXK/HAAO/SHMT2/GGH/MMAB/NQO1/ALAS1/GCLM/COX15/GSS/PPCS/PANK2/NADSYN1/NADK2/GCLC/BCAT2/MTHFD2L/KMO/CTPS2/AK7/TPK1/AK3/VKORC1/NADK/TDO2/TDO2/AK5"
"hsa01040" "hsa01040" "Biosynthesis of unsaturated fatty acids" 27 -0.651163693432521 -2.18598065735699 5.1924115542101e-05 5.1924115542101e-05 0.00243613895475722 6291 "tags=96%, list=33%, signal=65%" "HACD3/HACD4/HACD1/HACD2/HSD17B4/FADS1/ELOVL4/FADS2/ELOVL7/ELOVL3/ACAA1/ELOVL5/SCD5/ELOVL2/ELOVL6/TECR/SCD/ACOT7/ACOT1/ELOVL1/ACOT2/BAAT/BAAT/ACOX3/ACOT4/ACOX1/HSD17B12"
"hsa00053" "hsa00053" "Ascorbate and aldarate metabolism" 29 -0.631850569271194 -2.15106411065177 7.61289587458922e-05 7.61289587458922e-05 0.003125294095884 6119 "tags=88%, list=32%, signal=60%" "UGT1A3/UGT2B11/UGT2B17/UGT1A5/UGT1A9/UGT2A3/UGT2A3/UGT1A6/UGT2B15/UGT2B15/UGT2B28/UGT1A8/UGT1A4/UGT2A1/UGT2B10/UGT2B10/UGT1A7/UGT2B4/UGT2B7/GUSB/UGT1A1/ALDH3A2/ALDH7A1/ALDH1B1/UGT1A10/ALDH2/RGN/ALDH9A1"
"hsa04142" "hsa04142" "Lysosome" 125 -0.397959279454816 -1.80903448917598 0.000104005901728978 0.000104005901728978 0.0034334408153703 4134 "tags=41%, list=22%, signal=32%" "GALNS/GAA/GAA/LGMN/LAPTM4B/CTSW/CTSK/CD68/HEXA/AP1S3/SCARB2/CTSC/AP1G1/HEXB/ARSG/LAPTM5/FUCA2/SGSH/CTSF/HYAL3/PPT2/PPT2/PPT2/PPT2/PPT2/PPT2/PPT2/PPT2/CLN3/LAPTM4A/LIPA/ASAH1/SLC17A5/HGSNAT/CTSZ/NEU1/NEU1/NEU1/NEU1/NEU1/NEU1/NEU1/NEU1/ACP2/ACP5/CTSS/LITAF/DNASE2/PSAP/LAMP3/PSAPL1/HYAL1/GNS/NAGPA/AP3B2/DMXL2/NAGA/NPC2"
"hsa00071" "hsa00071" "Fatty acid degradation" 43 -0.550358379528972 -2.03761513262514 0.000104543870980826 0.000104543870980826 0.0034334408153703 5909 "tags=70%, list=31%, signal=48%" "ADH5/CPT1A/CYP2U1/ACAT1/ACSBG1/ACAA2/ACSL5/CPT1C/ACSL6/ECHS1/HADHA/HADHB/ACSL3/ACAA1/ACADL/ACSBG2/ACADS/ACSL1/HADH/ACSL4/ACADVL/ALDH3A2/ALDH7A1/ALDH1B1/ALDH2/ACOX3/ACOX1/ACADM/GCDH/ALDH9A1"
