"tf"	"target"	"mor"	"likelihood"	"state"
"AR"	"ABCE1"	0.523757867310581	1	"activation"
"AR"	"ACAD10"	0.747797658438903	1	"activation"
"AR"	"AHSG"	0.423263855279034	1	"activation"
"AR"	"AKR1B1"	0.61524929509325	1	"activation"
"AR"	"AKR1C3"	-7.07271708364669e-50	1	"inhibition"
"AR"	"AKT1"	0.206077617775942	1	"activation"
"AR"	"ANAPC10"	0.820821421457227	1	"activation"
"AR"	"AP2M1"	0.307659522278755	1	"activation"
"AR"	"APPBP2"	0.715796530957637	1	"activation"
"AR"	"ATF6"	0.376666774163067	1	"activation"
"AR"	"ATM"	0.691204868152561	1	"activation"
"AR"	"ATP2B4"	0.546515529844944	1	"activation"
"AR"	"BANF1"	0.891241141827455	1	"activation"
"AR"	"BTD"	0.441373249053002	1	"activation"
"AR"	"C1orf21"	0.791101691616834	1	"activation"
"AR"	"CCNG2"	-7.33588002405834e-36	1	"inhibition"
"AR"	"CD4"	0.516899881893859	1	"activation"
"AR"	"CDC6"	0.274784911680459	1	"activation"
"AR"	"CDH2"	0.843591298896983	1	"activation"
"AR"	"CDKL5"	-2.60347348548414e-19	1	"inhibition"
"AR"	"CDKN1A"	0.256430115282113	1	"activation"
"AR"	"CITED2"	-2.84286753346363e-29	1	"inhibition"
"AR"	"COASY"	0.788090738096659	1	"activation"
"AR"	"CPT2"	0.95977863082567	1	"activation"
"AR"	"CRISP1"	0.989481394378428	1	"activation"
"AR"	"CYCS"	0.245785386678372	1	"activation"
"AR"	"DBI"	-4.92238074529419e-48	1	"inhibition"
"AR"	"DDC"	0.965181406254978	1	"activation"
"AR"	"DDT"	0.786573428762938	1	"activation"
"AR"	"DHX15"	0.295825868089243	1	"activation"
"AR"	"EGFR"	0.959051239292049	1	"activation"
"AR"	"EIF3I"	0.877274802859689	1	"activation"
"AR"	"ELF3"	0.816786211344948	1	"activation"
"AR"	"ERBB3"	0.432299690137868	1	"activation"
"AR"	"ESRRA"	0.305670381760794	1	"activation"
"AR"	"EYA2"	0.907714802179905	1	"activation"
"AR"	"FAM13A"	-9.45732459675008e-41	1	"inhibition"
"AR"	"FAM174B"	-3.1634401286257e-46	1	"inhibition"
"AR"	"FKBP5"	0.145457414800354	1	"activation"
"AR"	"FOXA1"	0.571284388539313	1	"activation"
"AR"	"FXYD3"	0.906172004245451	1	"activation"
"AR"	"GLRX"	-9.45732459675008e-41	1	"inhibition"
"AR"	"GNL1"	0.986328483351464	1	"activation"
"AR"	"GRB10"	0.923911173777444	1	"activation"
"AR"	"GTF2F1"	0.89299596191321	1	"activation"
"AR"	"HES1"	0.290001858457825	1	"activation"
"AR"	"HK2"	-3.18281288912844e-27	1	"inhibition"
"AR"	"HLA-E"	0.299743237256435	1	"activation"
"AR"	"HNRNPA1"	0.647008393954346	1	"activation"
"AR"	"HSD17B11"	0.898946324568269	1	"activation"
"AR"	"IFI35"	0.179379661926564	1	"activation"
"AR"	"IGF1R"	0.683401448573223	1	"activation"
"AR"	"IGFBP3"	0.890354463756136	1	"activation"
"AR"	"IL1R1"	-4.67371646775548e-16	1	"inhibition"
"AR"	"JUN"	0.683401448573223	1	"activation"
"AR"	"KCNH2"	0.19388387755751	1	"activation"
"AR"	"KIAA1217"	-2.20599152327031e-26	1	"inhibition"
"AR"	"KLF5"	-7.58311778040044e-43	1	"inhibition"
"AR"	"KLK2"	0.974263075867117	1	"activation"
"AR"	"KLK3"	0.797029011769567	1	"activation"
"AR"	"KLK4"	0.974263075867117	1	"activation"
"AR"	"KRT18"	0.215567022322022	1	"activation"
"AR"	"KRT8"	0.131593154271569	1	"activation"
"AR"	"LIFR"	-1.29560684808795e-47	1	"inhibition"
"AR"	"MED1"	0.70270374449323	1	"activation"
"AR"	"MMP13"	0.988175332625493	1	"activation"
"AR"	"MRPS27"	0.973293891475419	1	"activation"
"AR"	"MT2A"	-6.49020462512873e-44	1	"inhibition"
"AR"	"MUC1"	0.983599842765667	1	"activation"
"AR"	"MYC"	0.92645324989944	1	"activation"
"AR"	"NCOA2"	0.663431965350898	1	"activation"
"AR"	"NDRG1"	0.0997784469407886	1	"activation"
"AR"	"NKX3-1"	0.957179239982561	1	"activation"
"AR"	"NLGN4X"	0.886745276752954	1	"activation"
"AR"	"NME7"	0.789600158420556	1	"activation"
"AR"	"NPAT"	0.777303875965391	1	"activation"
"AR"	"NPEPPS"	0.772562636429161	1	"activation"
"AR"	"NUP214"	0.537434622381485	1	"activation"
"AR"	"ORM1"	-0.00128121880090152	1	"inhibition"
"AR"	"ORM2"	-3.49394200062004e-44	1	"inhibition"
"AR"	"PEX6"	0.63021751501735	1	"activation"
"AR"	"PGC"	0.65936213673166	1	"activation"
"AR"	"PIGR"	0.805684068746824	1	"activation"
"AR"	"PIN1"	0.974735257703245	1	"activation"
"AR"	"PMAIP1"	0.9336279901756	1	"activation"
"AR"	"PMEPA1"	0.859641143049368	1	"activation"
"AR"	"PNPLA4"	-1.3236128800482e-30	1	"inhibition"
"AR"	"PNRC1"	0.822151063230289	1	"activation"
"AR"	"PPP2R5D"	0.928309510008231	1	"activation"
"AR"	"PRAME"	0.974263075867117	1	"activation"
"AR"	"PRKCD"	0.52832320556019	1	"activation"
"AR"	"PRPS1"	0.969903745334426	1	"activation"
"AR"	"PTGS2"	0.220421898279264	1	"activation"
"AR"	"PTPN9"	-9.45732459675008e-41	1	"inhibition"
"AR"	"PTPRM"	0.232033688594992	1	"activation"
"AR"	"QSOX1"	0.357255897984914	1	"activation"
"AR"	"RBMX"	0.994882697421582	1	"activation"
"AR"	"RBPMS"	0.220421898279264	1	"activation"
"AR"	"RELA"	0.19688308588172	1	"activation"
"AR"	"RNASE4"	-2.21715702414482e-30	1	"inhibition"
"AR"	"SCAP"	0.898114272737649	1	"activation"
"AR"	"SCNN1A"	0.269199340653173	1	"activation"
"AR"	"SDF2"	0.365834717731619	1	"activation"
"AR"	"SERPINB5"	0.974263075867117	1	"activation"
"AR"	"SERPINI1"	0.121906589037385	1	"activation"
"AR"	"SLC25A11"	0.799945441771751	1	"activation"
"AR"	"SMARCA2"	0.919950527277774	1	"activation"
"AR"	"SMS"	0.974263075867117	1	"activation"
"AR"	"SNAI2"	-4.36695333835831e-39	1	"inhibition"
"AR"	"SORD"	0.700804749226841	1	"activation"
"AR"	"SOX4"	0.638656941344871	1	"activation"
"AR"	"SPDEF"	0.838742196447074	1	"activation"
"AR"	"STK39"	0.24229982399692	1	"activation"
"AR"	"STXBP2"	0.309655290392928	1	"activation"
"AR"	"SUOX"	0.974263075867117	1	"activation"
"AR"	"TESK1"	-0.000125795632709405	1	"inhibition"
"AR"	"THRA"	0.423263855279034	1	"activation"
"AR"	"TMPRSS2"	0.805684068746824	1	"activation"
"AR"	"TNFRSF1A"	0.334101518419779	1	"activation"
"AR"	"TRPS1"	-0.992775192911526	1	"inhibition"
"AR"	"UBC"	-2.80406491259937e-26	1	"inhibition"
"AR"	"UBE2D3"	-3.64462092792345e-18	1	"inhibition"
"AR"	"UGT2B15"	0.996474778356977	1	"activation"
"AR"	"VAPA"	0.942209073715595	1	"activation"
"AR"	"VEGFA"	0.496277412520086	1	"activation"
"AR"	"XPA"	0.974263075867117	1	"activation"
"AR"	"ZBTB16"	0.781974157084154	1	"activation"
"AR"	"ZCCHC9"	0.774150928553998	1	"activation"
"AR"	"ZFHX4"	0.131593154271569	1	"activation"
"AR"	"ZNF559"	0.59346759132284	1	"activation"
"ARNTL"	"AVP"	0.434564768676562	1	"activation"
