"ID"	"Description"	"setSize"	"enrichmentScore"	"NES"	"pvalue"	"p.adjust"	"qvalue"	"rank"	"leading_edge"	"core_enrichment"
"hsa05168"	"hsa05168"	"Herpes simplex virus 1 infection"	497	0.490113940129913	1.65911104372034	1.98746936786923e-08	1.98746936786923e-08	6.75739585075539e-06	5804	"tags=49%, list=29%, signal=36%"	"ZNF676/ZNF560/IFNA2/ZNF729/POU2F3/IFNA16/ZNF99/ZNF728/IFNA13/IFNB1/IFNA10/ZNF415/ZNF208/PIK3R3/ZNF98/IFNG/IFNA21/ZNF705A/EIF2AK2/ZNF730/ZFP37/TNF/SRC/C3/IL6/ZNF727/ZNF626/ZNF112/ZNF486/ZNF677/CASP3/ZNF726/SRPK1/ZNF229/ZNF418/ZNF257/IL1B/ZNF492/ZNF222/ZNF100/ZNF90/ZNF221/ZNF85/ZNF737/ZNF404/CCL5/ZNF160/RHEB/ZNF175/ZNF334/ZNF615/ZNF681/PILRA/ZNF233/ZNF583/ZNF528/RIGI/IFIH1/ZNF225/NECTIN2/ZNF506/ZNF555/ZNF701/ZNF616/ZNF28/ZNF680/POU2F2/ZNF443/FASLG/ZNF311/ZNF223/ZNF717/ZNF841/ZNF816/ZNF66/ZNF772/ZNF439/ZNF41/ZNF724/ZNF675/IFNGR2/ZNF708/ZNF184/OAS3/ZNF682/ZFP28/ZNF738/ZNF93/IFNAR1/ZNF155/ZNF8/ZNF227/ZNF177/ZNF559-ZNF177/ZNF316/ZNF674/ZNF45/ZNF808/OAS1/ZNF91/ZNF888/CARD9/ZNF473/ZNF433/ZNF419/ZNF761/ZNF765-ZNF761/AKT3/ZNF254/ZNF226/ZNF765/ZNF880/ZNF544/ZNF790/ZNF799/CYCS/ZNF850/ZNF577/ZNF154/TP53/ZNF253/ZNF627/ZNF667/ZNF471/STAT1/ZNF460/ZIK1/ZNF568/ZNF230/ZNF606/IRF9/ZFP69/IKBKG/ZNF429/ZNF610/SRSF4/ZNF571/BIRC2/ZNF611/ZNF564/ZNF432/JAK2/ZNF813/ZNF436/ZNF286A/ZNF570/POU2F1/ZNF267/LOC122539214/ZNF607/ZNF320/ZNF431/ZNF567/CALR/ZNF354A/TBK1/ZNF836/ZNF814/DAXX/RELA/ZNF20/ZNF212/ZNF420/ZNF613/ZNF566/ZNF586/ZNF823/ZNF43/ZNF302/ZNF382/ZNF480/ZFP69B/ZNF718/ZNF543/PDIA3/HLA-A/ZNF552/OAS2/ZNF578/ZNF766/ZNF107/ZNF383/ZFP30/ZNF92/ZNF12/ZNF235/ZNF700/ZNF283/ZNF878/HLA-DRB1/ZNF347/B2M/ZNF782/SRSF5/CASP8/ZNF845/ZNF561/ZNF135/ZNF600/ZNF343/ZNF569/ZNF285/ZFP82/ZNF273/ZNF510/ZNF714/ZNF519/EIF2B1/APAF1/ZNF25/ZNF461/ZNF454/ZNF573/ZNF256/TLR9/IKBKE/ZNF430/ZNF224/PTPN11/ZNF181/ZNF81/ZNF124/RNASEL/ZNF614/ZNF350/TLR3/ZNF721/RBAK/ZNF582/ZNF264/ZNF189/IFNAR2/ZNF791/ZNF736/ZNF546/ZNF684/ZNF527/TICAM1/ZFP14/HLA-DQA1/ZNF530/HLA-DQB1/ZNF649"
"hsa04620"	"hsa04620"	"Toll-like receptor signaling pathway"	97	0.608995436224536	1.80550394889193	2.74085334341131e-05	2.74085334341131e-05	0.00420550593107814	3316	"tags=34%, list=16%, signal=29%"	"IFNA2/IFNA16/LBP/IFNA13/CCL4L2/CCL4L1/IFNB1/IFNA10/CCL3L1/CCL3L3/CCL3L1/CCL3L3/PIK3R3/CXCL8/IFNA21/CCL4/CCL3/CXCL11/TNF/IL6/TLR8/IL1B/CCL5/CTSK/CXCL10/CD86/TLR7/SPP1/IFNAR1/MAPK3/JUN/MAPK8/TICAM2/AKT3"
"hsa04623"	"hsa04623"	"Cytosolic DNA-sensing pathway"	68	0.655129341685121	1.85463104532458	3.71074052742189e-05	3.71074052742189e-05	0.00420550593107814	2406	"tags=26%, list=12%, signal=23%"	"IFNA2/IFNA16/IFNA13/DNASE2B/CCL4L2/CCL4L1/IFNB1/IFNA10/IL33/IFNA21/CCL4/IL6/CASP3/AIM2/IL1B/CCL5/RIGI/CXCL10"
"hsa04950"	"hsa04950"	"Maturity onset diabetes of the young"	14	0.836132342381229	1.76456715230896	0.000247823689317373	0.000247823689317373	0.0210650135919767	1650	"tags=64%, list=8%, signal=59%"	"MNX1/NEUROG3/HES1/FOXA3/HNF4A/MAFA/PKLR/PAX6/ONECUT1"
"hsa05417"	"hsa05417"	"Lipid and atherosclerosis"	201	0.46705327717639	1.50766946751656	0.00161019596281683	0.00161019596281683	0.101213252882889	4247	"tags=30%, list=21%, signal=24%"	"IFNA2/APOB/POU2F3/IFNA16/CYP2C9/LBP/IFNA13/VLDLR/IFNB1/IFNA10/CCL3L1/CCL3L3/CCL3L1/CCL3L3/PLCB4/PIK3R3/CXCL8/IFNA21/CCL3/CXCL2/CXCL3/TNF/SRC/IL6/VCAM1/LDLR/CASP3/ABCA1/CAMK2B/IL1B/CCL5/ICAM1/POU2F2/FASLG/CD36/DDIT3/HSPA8/PPP3R1/PLCB1/MAPK3/JUN/MAPK8/LYN/TICAM2/HSP90AA1/AKT3/CYCS/TP53/CD40/KRAS/CD40LG/HSPA5/IKBKG/JAK2/ROCK2/POU2F1/RAP1B/HSPA2/TBK1/RELA"
"hsa04970"	"hsa04970"	"Salivary secretion"	77	-0.466426465731649	-1.56583211361288	0.0020044286122482	0.0020044286122482	0.101213252882889	1661	"tags=20%, list=8%, signal=19%"	"TRPV6/ADCY2/CST3/AMY2A/ADRA1B/ADCY5/ATP2B3/PRKCG/ADRB1/MUC5AC/CHRM3/AMY1C/PRKG1/DMBT1/GUCY1A2/ATP1A2"
"hsa01210"	"hsa01210"	"2-Oxocarboxylic acid metabolism"	30	-0.645676452414154	-1.80680788971158	0.00210213711121741	0.00210213711121741	0.101213252882889	2769	"tags=23%, list=14%, signal=20%"	"BCAT2/NAGS/GPT/GPT2/AADAT/OGDHL/AGXT"
"hsa03040"	"hsa03040"	"Spliceosome"	152	0.489326473037502	1.54374505823947	0.0023814883031268	0.0023814883031268	0.101213252882889	5247	"tags=48%, list=26%, signal=36%"	"RNVU1-6/RNU4-2/LOC124904619/RNU4-1/U2AF1/LOC102724594/LOC124904613/LOC124905573/LOC124905809/RNU1-1/LOC124904613/LOC124905573/LOC124905809/RNVU1-18/LOC124904613/LOC124905573/LOC124905809/RNU1-3/LOC124904613/LOC124905573/LOC124905809/LOC124904613/LOC124905321/LOC124905573/LOC124905809/LOC124904613/LOC124905573/LOC124905809/RNU1-2/LOC124904613/LOC124905573/LOC124905574/LOC124905809/RNU1-4/RNVU1-18/LOC124904613/LOC124905573/LOC124905809/LOC124904613/LOC124905573/LOC124905809/RNU5B-1/RNVU1-7/RNU5A-1/CTNNBL1/PRPF38B/RBM25/SNRPD1/SNRPD3/U2SURP/THOC2/CCDC12/HSPA8/NCBP2L/NCBP2/SNRPG/CDC5L/HNRNPC/DHX16/SF3A1/HNRNPU/RBM17/SNRNP27/SRSF4/LOC124904616/LSM3/WBP11/SYF2/LSM6/RBMX/TRA2A/SRSF10/SNRPB2/LSM8/PRPF18/SRSF5/SF3A3/RBM8A/PRPF6/CRNKL1/SF3B2/SNRPF/PRPF38A/SMNDC1/SF3B6"
"hsa04972"	"hsa04972"	"Pancreatic secretion"	85	-0.450320983179383	-1.53384234767789	0.00328489621069596	0.00328489621069596	0.124096079070736	1661	"tags=24%, list=8%, signal=22%"	"ADCY2/ATP2A1/AMY2A/ADCY5/PLA2G1B/SCT/PRSS1/KCNQ1/CTRB2/CPA2/PLA2G10/ATP2B3/PRKCG/CHRM3/AMY1C/PRSS3/SLC26A3/PRSS2/PLA2G2C/ATP1A2"
"hsa04723"	"hsa04723"	"Retrograde endocannabinoid signaling"	131	0.489345662879216	1.50930272704759	0.00435300796005658	0.00435300796005658	0.127281969999607	1580	"tags=18%, list=8%, signal=16%"	"KCNJ3/RIMS1/KCNJ6/SLC17A8/CACNA1B/ND6/PLCB4/CNR1/ND3/GABRA4/SLC17A7/ND5/ND1/ND4/GABRE/ND2/GABRR1/GABRG1/ND4L/GRIA4/ADCY1/PTGS2/GRIA2"
"hsa04270"	"hsa04270"	"Vascular smooth muscle contraction"	120	-0.409273315621387	-1.47855039819533	0.00438939800741773	0.00438939800741773	0.127281969999607	1661	"tags=22%, list=8%, signal=20%"	"PPP1R14A/ADCY2/KCNMB1/ADRA1B/ADCY5/IRAG1/ARHGEF12/PLA2G1B/MYL9/PLA2G10/CALCB/NPR1/PRKCG/CACNA1C/CALD1/RAMP3/EDN3/MYLK/AVP/NPPC/CALCA/EDN2/EDNRA/PRKG1/GUCY1A2/PLA2G2C"
