"ID"	"Description"	"setSize"	"enrichmentScore"	"NES"	"pvalue"	"p.adjust"	"qvalue"	"rank"	"leading_edge"	"core_enrichment"
"WP4830"	"WP4830"	"GDNF/RET signaling axis"	17	0.827711694414373	1.86126654961675	0.000159504435751475	0.0575671431379102	0.0550634350531224	2060	"tags=59%, list=10%, signal=53%"	"ROBO2/SLIT2/GREM1/PAX2/GLI3/GFRA1/FOXC1/RET/FOXC2/EYA1"
"WP4655"	"WP4655"	"Cytosolic DNA-sensing pathway"	67	0.634500388843346	1.80988206651721	0.0002035266207105	0.0575671431379102	0.0550634350531224	2406	"tags=25%, list=12%, signal=22%"	"IFNA2/IFNA16/IFNA13/CCL4L2/CCL4L1/IFNB1/IFNA10/IL33/IFNA21/CCL4/IL6/AIM2/IL1B/ISG15/CCL5/RIGI/CXCL10"
"WP5053"	"WP5053"	"Development of ureteric collection system"	53	0.649749716584997	1.77290126677145	0.000258535073972651	0.0575671431379102	0.0550634350531224	2882	"tags=47%, list=14%, signal=41%"	"ROBO2/SLIT2/BMP5/PAX2/GLI3/FRAS1/ITGA8/ROBO1/GFRA1/FGFR2/BMPER/FOXC1/FREM1/FST/RET/CCND1/VANGL2/HOXA11/EYA1/CELSR1/GLI2/ETV4/BMP2/ITGB1/BMPR2"
"WP4823"	"WP4823"	"Genes controlling nephrogenesis"	37	0.703347046384669	1.80052550953358	0.000412582023189941	0.0689011978727201	0.0659045494937616	3102	"tags=62%, list=15%, signal=53%"	"ROBO2/SLIT2/EMX2/PAX2/CXCL12/GLI3/ITGA8/FGFR2/FGF8/LMX1B/FOXC1/RET/FOXD1/PDGFRB/FOXC2/HOXA11/KIRREL1/EYA1/KDR/CD36/ETV4/ITGB1/LAMB2"
"WP75"	"WP75"	"Toll-like receptor signaling pathway"	96	0.55622403675464	1.65653576864421	0.000929666011330497	0.124203379113754	0.118801530290024	3797	"tags=31%, list=19%, signal=26%"	"IFNA2/IFNA16/LBP/IFNA13/IFNB1/IFNA10/PIK3R3/CXCL8/IFNA21/CCL4/CCL3/CXCL11/TNF/IL6/TLR8/IL1B/CCL5/CXCL10/CD86/TLR7/SPP1/IFNAR1/MAPK3/JUN/MAPK8/TICAM2/AKT3/CD40/STAT1/IKBKG"
"WP111"	"WP111"	"Electron transport chain: OXPHOS system in mitochondria"	104	0.543140568834899	1.62559184767712	0.00141294632719614	0.157308024427837	0.150466389580361	1040	"tags=12%, list=5%, signal=12%"	"ND6/ND3/ATP8/COX2/COX3/ND5/COX1/ND1/ATP6/ND4/ND2/CYTB/ND4L"
"WP5074"	"WP5074"	"Kallmann syndrome"	21	0.744033371327983	1.74322919523167	0.00222057046987307	0.176732460213628	0.169046018515084	1351	"tags=24%, list=7%, signal=22%"	"OLIG2/PROKR2/FGF8/SEMA3E/CHD7"
"WP5287"	"WP5287"	"17q12 copy number variation syndrome"	92	0.552195409504202	1.63319739465367	0.00208310809035119	0.176732460213628	0.169046018515084	2145	"tags=25%, list=11%, signal=22%"	"TBC1D3K/TBC1D3E/TBC1D3G/TBC1D3C/TBC1D3I/CCL15/CCL4L2/CCL4L1/EPOP/CCL3L1/CCL3L3/CCL3L1/CCL3L3/CCL14/CCL4/CCL3/PCGF2/TBC1D3E/PPP1R1B/TBC1D3B/TBC1D3G/STAC2/CCL5/C17orf98"
"WP5087"	"WP5087"	"Pleural mesothelioma"	413	0.409119198232543	1.37658981241719	0.00238112596096206	0.176732460213628	0.169046018515084	3888	"tags=27%, list=19%, signal=22%"	"CDH7/LIN28B/CDH10/FGF5/DSC3/WNT7B/SFRP1/CDH11/PRKAG3/CCN2/CTNNA3/FGF7/FGF10/CXCL12/CDH22/LAMC2/FGFR2/PLCB4/FGF14/CDH6/CXXC4/FGF8/CDH15/ANGPT2/FZD3/WNT16/TEAD1/CCL4/FABP4/ACTG2/LAMA4/PRB2/IDO1/CDH17/CDKN2A/CSF1/LAMA3/CDH5/FLT1/SRC/IL6/EGFR/FOSL1/CCND1/NTRK1/ATF3/FGF18/PDGFRB/PRSS23/ROR2/MDK/COL4A4/PPARGC1A/CTHRC1/ITGB4/IL1B/LAMC1/LRP6/MCU/EFNA3/CCL5/IGF1R/PRB1/PRB2/YAP1/RHEB/NGFR/SFRP4/EGF/BAG2/FN1/CXCL5/TCF7L2/HMGN1/KDR/KIT/CXCL10/KREMEN1/DDIT3/STK38L/SENP2/IL10/ITGB1/STK3/PAK1/LAMB2/FGF23/MAPK3/FGFR1/JUN/MAPK8/KDM6A/AKT3/MAP3K4/ITGA4/PDGFD/ULK2/CYCS/FZD6/TP53/FGF22/STAT1/PDK1/RNF2/CDH1/NOTUM/CER1/MDM2/CSNK2A1/CD274/MAD1L1/VEGFA"
"WP4558"	"WP4558"	"Overview of interferons-mediated signaling pathway"	27	0.706848549785897	1.71117732164317	0.0029485093276808	0.17905493008098	0.17126747960787	797	"tags=30%, list=4%, signal=29%"	"IFNA2/IFNA16/IFNA13/IFNE/IFNB1/IFNA10/IFNG/IFNA21"
