ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
hsa05211	Renal cell carcinoma	12	0.651752634332377	2.02718830575346	0.000632831131119215	0.000632831131119215	0.119080685245939	586	tags=75%, list=24%, signal=57%	PRCC/ARAF/EP300/HGF/CRK/VEGFA/CRKL/CDC42/PIK3CD
hsa04666	Fc gamma R-mediated phagocytosis	32	0.479883388080472	1.90287764458136	0.000799481632393232	0.000799481632393232	0.119080685245939	633	tags=58%, list=26%, signal=43%	ARPC5L/MYO10/ARPC1B/VAV3/CRK/ARPC4/ARPC1A/CRKL/VAV1/WASF2/PTPRC/PTPRC/CDC42/WAS/PLCG2/PRKCD/WASF1/PIK3CD/ARPC2
hsa03020	RNA polymerase	10	0.641513829389047	1.88643339459152	0.00183397707572134	0.00183397707572134	0.182110706115487	476	tags=60%, list=19%, signal=49%	POLR2D/POLR1C/POLR2L/POLR1B/POLR2J/POLR1E
hsa04740	Olfactory transduction	76	0.352375949553655	1.61276332926748	0.0060041168002931	0.0060041168002931	0.277780933412545	726	tags=54%, list=30%, signal=39%	OR8H2/OR13C5/OR4C3/OR1C1/OR13H1/OR5AK2/OR14J1/OR14J1/OR14J1/OR14J1/OR14J1/OR14J1/OR14J1/OR51B5/OR4C45/OR10AD1/OR5J2/OR51T1/OR2L13/CALML5/OR5L2/OR4M2/OR4M2/OR7G2/OR4Q3/OR51A7/OR1B1/OR1L4/OR10W1/OR9A4/OR52M1/OR4F5/OR1M1/OR2A4/OR2AT4/OR2G6/OR2V2/OR4S1/OR10C1/OR10C1/OR10C1/OR10C1/OR10C1/OR10C1/OR10C1/OR10C1/OR11H6/OR10Z1/OR11H1/OR1J2
hsa00514	Other types of O-glycan biosynthesis	3	-0.859011033919085	-1.7895582664807	0.00862689212811171	0.00862689212811171	0.277780933412545	349	tags=100%, list=14%, signal=86%	LFNG/GALNT1
hsa05206	MicroRNAs in cancer	33	0.410125949380603	1.62881874737656	0.00873230879449879	0.00873230879449879	0.277780933412545	667	tags=47%, list=27%, signal=35%	FSCN1/EP300/RPTOR/CRK/VEGFA/HDAC5/EZR/CRKL/BAK1/MYC/CCND1/PLCG2/HMGA2/PIK3CD/STAT3/BCL2
hsa05225	Hepatocellular carcinoma	26	0.462314414564304	1.76510971608363	0.00901727405396643	0.00901727405396643	0.277780933412545	586	tags=46%, list=24%, signal=36%	ARAF/PHF10/CSNK1A1L/BRD7/HGF/DDB2/CTNNB1/BAK1/MYC/ELK1/CCND1/PLCG2/PIK3CD
hsa03050	Proteasome	2	0.930555555555556	1.57824234045735	0.00916611198900441	0.00916611198900441	0.277780933412545	172	tags=100%, list=7%, signal=93%	ADRM1/PSMD14
hsa04810	Regulation of actin cytoskeleton	50	0.379345993958505	1.63588594345322	0.00930323378052736	0.00930323378052736	0.277780933412545	426	tags=37%, list=17%, signal=31%	ARAF/ARPC5L/ARPC1B/RRAS2/VAV3/CRK/CYFIP1/CYFIP1/CYFIP1/ARPC4/PIP4K2A/ARPC1A/EZR/CRKL/VAV1/BDKRB1/ITGB6/WASF2/ITGA7/CDC42
hsa03015	mRNA surveillance pathway	6	0.713620450626303	1.76376100853016	0.010839778652468	0.010839778652468	0.277780933412545	293	tags=67%, list=12%, signal=59%	CLP1/GSPT2/GLE1/CSTF2T
hsa04070	Phosphatidylinositol signaling system	12	0.554447917473521	1.72453516141599	0.0110210068708922	0.0110210068708922	0.277780933412545	723	tags=77%, list=30%, signal=55%	DGKD/DGKD/DGKA/PIP4K2A/CALML5/PLCG2/IP6K2/PIK3CD/DGKK/PIK3C2G
hsa04720	Long-term potentiation	10	0.578724381139708	1.70179495566911	0.0111897619819895	0.0111897619819895	0.277780933412545	312	tags=50%, list=13%, signal=44%	ARAF/EP300/PPP3CA/CALML5/GRIN2B
hsa05205	Proteoglycans in cancer	41	0.3816374748045	1.58875707926553	0.0207321672670926	0.0207321672670926	0.44547516776208	595	tags=52%, list=24%, signal=40%	ARAF/RRAS2/VAV3/HGF/CTNNB1/VEGFA/EZR/VAV1/RPS6/MYC/TNF/TNF/TNF/TNF/TNF/TNF/TNF/TNF/CDC42/ELK1/CCND1/PLCG2/LUM/PIK3CD/STAT3
hsa05200	Pathways in cancer	82	0.32658550183827	1.50774227105778	0.0230260100831467	0.0230260100831467	0.44547516776208	1140	tags=62%, list=47%, signal=35%	TRAF2/ARAF/GNB4/EP300/HGF/DDB2/CRK/CTNNB1/VEGFA/BMP2/GNG4/GNG4/CALML5/CRKL/BAK1/BDKRB1/MYC/CDC42/ELK1/CCND1/PLCG2/TRAF5/CSF1R/BIRC5/CDKN2B/PIK3CD/STAT3/DAPK1/GNG11/BCL2/IGF1/RET/MECOM/GNAQ/LPAR6/PIM2/EML4/IL15/GNGT2/ITGA3/FADD/FZD8/JAK3/GNA13/FLT4/NFKBIA/CAMK2B/GSK3B/RAC2/SPI1/GNAI2/FGF20/PIK3R1
hsa00561	Glycerolipid metabolism	5	0.684136591300468	1.60956244854819	0.0256640344077806	0.0256640344077806	0.44547516776208	206	tags=67%, list=8%, signal=61%	DGKD/DGKD/MGLL/DGKA
hsa04530	Tight junction	32	0.395984035595127	1.57019223349052	0.0257997936016512	0.0257997936016512	0.44547516776208	664	tags=44%, list=27%, signal=33%	ARPC5L/ARPC1B/DLG3/ARPC4/CLDN4/ARPC1A/EZR/ARHGEF18/CDC42/WAS/CCND1/MAP3K1/CLDN18/ARPC2/PRKCZ
hsa05017	Spinocerebellar ataxia	18	0.466246219487169	1.61463077500196	0.0286975717439294	0.0286975717439294	0.44547516776208	693	tags=56%, list=28%, signal=40%	ADRM1/TRAF2/PSMD14/GRIN2B/ATG2A/ATXN3/PIK3CD/ATG2B/ATG13/GNAQ
