TF	size	nes	pval	pval.fdr
NFYA	3	-2.19455883764098	0.0281952589839632	1
MYB	12	1.88672312559929	0.0591975755538494	1
CEBPD	7	1.87538716388354	0.0607394797365187	1
ATF6	3	-1.72955972647838	0.0837089667669395	1
SOX2	4	-1.4172678291747	0.156404637169871	1
PRDM14	78	1.29527624324557	0.195224951469162	1
CDX2	2	1.13191814060392	0.257668851258873	1
KMT2A	7	1.05200072919995	0.292799215074617	1
RELB	7	-0.946134363101881	0.344080058876685	1
E2F3	4	0.785564583951337	0.432122619823889	1
E2F2	6	-0.714673524331339	0.474810801140833	1
FOXO1	26	-0.714661402040717	0.474818293470707	1
HIF1A	67	0.696321066455305	0.486227783086443	1
ZEB1	6	0.653968429203574	0.513132145697992	1
HNF4A	42	0.613085197621918	0.539820007226016	1
RARA	12	0.598557110764365	0.549468263921579	1
ZNF263	134	0.591531787755137	0.554164162875736	1
GATA1	11	0.581456926401231	0.560932540415026	1
USF2	25	0.572453525473192	0.567014762566218	1
TP53	122	-0.562626155807445	0.573689477522064	1
FOXA1	16	0.517921870235877	0.604512782263312	1
POU2F2	4	0.516272247985015	0.605664276232426	1
FLI1	8	0.509009684380885	0.610745435953731	1
GATA2	20	-0.459013550539952	0.646224435323481	1
NFKB2	7	-0.445920774124161	0.655654475527787	1
SMAD4	14	-0.438322313811786	0.661152652723688	1
SMAD3	16	0.429452993494842	0.667593595382033	1
ATF4	4	-0.418388072982838	0.675663405424365	1
FOXO4	9	0.366671955533493	0.713863727920632	1
LEF1	6	0.364668989187829	0.715358509820681	1
VDR	16	0.344547472661421	0.7304346008996	1
FOXO3	24	0.33401913522756	0.738365119298944	1
REL	12	0.315946034828732	0.752043469446392	1
JUND	12	-0.310273369171491	0.756353080839668	1
EGR1	75	0.303638481496726	0.761403330876654	1
TCF7L2	8	0.302442418951129	0.762314822190702	1
YY1	36	0.276388424793322	0.782249746276966	1
ESR2	7	0.256608774738293	0.797480800521755	1
CREB1	43	-0.232277726899557	0.816322310756211	1
FOXL2	12	0.214798411407591	0.829924491504793	1
SPI1	53	0.212973038721465	0.831347992235342	1
WT1	15	0.211647507979799	0.832382042813922	1
ZBTB33	7	-0.205825068971693	0.836927558233372	1
NFKB1	91	0.158936826266107	0.873718646289364	1
IRF9	6	-0.146733470901409	0.883342398580978	1
CTCF	67	-0.140683101914075	0.888120295036611	1
JUN	59	0.100741618144204	0.919755572908466	1
FOXM1	14	-0.0763720635848179	0.939123094707207	1
RUNX3	4	0.0652529940634551	0.947972567836711	1
NFATC2	8	-0.0233252045422711	0.98139086686364	1
PAX6	6	-0.000623092947375439	0.999502843789514	1
RXRA	4	0	1	1
STAT4	4	0	1	1
STAT5B	7	0	1	1
STAT6	2	0	1	1
