TF	size	nes	pval	pval.fdr
PAX8	11	-2.65162552663513	0.00801053305616383	0.469296029459608
ETS1	139	2.37020304180422	0.017778319036347	0.469296029459608
CEBPA	143	-2.16553991113459	0.0303463623953202	0.469296029459608
REL	20	-2.15989615071012	0.030780709828625	0.469296029459608
JUN	118	-2.14708044087419	0.0317868781441295	0.469296029459608
SP1	315	2.11029325045019	0.0348331046093299	0.469296029459608
SREBF1	23	-2.10214980966324	0.0355401547939744	0.469296029459608
RELB	13	2.09145185600658	0.0364875778562563	0.469296029459608
SREBF2	16	-2.05127133673989	0.0402405302006575	0.469296029459608
IRF1	32	2.04236739992783	0.0411151009696146	0.469296029459608
PAX6	13	-1.93934534617657	0.0524593007189083	0.469296029459608
HSF1	12	1.9343954736715	0.053064522555297	0.469296029459608
SPI1	101	-1.93292723963459	0.0532451617052124	0.469296029459608
YY1	65	1.84165118661278	0.0655261886163133	0.469296029459608
ERG	12	-1.82898933642808	0.0674012057311694	0.469296029459608
LEF1	21	1.82701688313032	0.0676972309703008	0.469296029459608
TCF7L2	19	-1.80722166721523	0.0707277238954724	0.469296029459608
GATA3	69	1.79785878330215	0.0721993891476319	0.469296029459608
SP3	73	1.71576918698329	0.0862042958971184	0.488010887473838
RELA	142	1.69165851908944	0.090711101803935	0.488010887473838
NFIC	27	-1.67107896725571	0.0947060811718186	0.488010887473838
FOS	86	-1.66899196878448	0.0951189714611331	0.488010887473838
CEBPB	41	1.64266956014597	0.100451320090328	0.488010887473838
GATA2	39	-1.59396205673383	0.11094453360313	0.488010887473838
USF1	59	-1.58793515643578	0.112301002687442	0.488010887473838
VDR	24	-1.5819588235167	0.11365897083396	0.488010887473838
JUND	19	1.56260130878546	0.118146400270226	0.488010887473838
NFKB1	162	1.56232914875128	0.118210468596407	0.488010887473838
FOSL1	11	-1.54767024919791	0.1217017084797	0.488010887473838
STAT2	38	1.53257238709459	0.125381249389699	0.488010887473838
KLF4	12	1.51423739202322	0.129965641207962	0.488010887473838
