ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
DOID:0060099	musculoskeletal system benign neoplasm	18	-0.553456375961894	-2.1851264596051	0.000750919725203951	0.000750919725203951	0.586453977065117	821	tags=56%, list=17%, signal=46%	WT1/BCL2/MKI67/HMGA2/MMP13/BIRC5/CCND1/EZR/CTNNB1/MYOG
DOID:700	mitochondrial metabolism disease	70	0.334379823553465	1.90844849800413	0.000824511582186557	0.000824511582186557	0.586453977065117	1539	tags=50%, list=31%, signal=35%	MRPS28/GFM1/MRPS23/NDUFS6/CYC1/NDUFA8/MRPS34/MRPS2/ACAD9/SLC25A3/PMPCB/UQCRQ/LARS2/COX6C/AGK/AGK/MRPL44/COX8A/MRPL3/NDUFB10/MRPS22/SLC25A6/SDHA/OPA1/TUFM/NDUFV1/UQCRC1/NARS2/NDUFS2/NDUFA6/NDUFA6/NDUFA6/NDUFA6/NDUFA6/LYRM7/UQCRC2/COX5A/NFS1/SLC25A5
DOID:1911	endodermal sinus tumor	3	-0.919181689284991	-1.79598560740523	0.000871347603232759	0.000871347603232759	0.586453977065117	403	tags=100%, list=8%, signal=92%	SALL4/CTNNB1
DOID:2115	B cell deficiency	22	-0.49820056153765	-2.11325314753043	0.000901798766934058	0.000901798766934058	0.586453977065117	1141	tags=64%, list=23%, signal=49%	PIK3R1/SPI1/SH3KBP1/IL21R/CX3CL1/PECAM1/STAT3/CD79B/CD24/IL17A/CD19/VAV1/SH2D1A/BLNK
DOID:4045	muscle cancer	38	-0.398442586446515	-1.96442023721164	0.00144386554478513	0.00144386554478513	0.593424311791814	668	tags=32%, list=14%, signal=28%	BCL2/HMGA2/BIRC5/CCND1/ITGA7/MYC/FLT1/EZR/VEGFA/CTNNB1/MYOG/FSCN1/SPRY1
DOID:633	myositis	23	-0.474377542606631	-2.01763255015615	0.0016208112109756	0.0016208112109756	0.593424311791814	873	tags=58%, list=18%, signal=48%	SQSTM1/SQSTM1/CX3CL1/IL15/HLA-E/HLA-E/HLA-E/HLA-E/HLA-E/HLA-E/HLA-E/APBB1/IL17A/TNF/TNF/TNF/TNF/TNF/TNF/TNF/TNF/IL1A/VEGFA/HGF/CD83
DOID:0060123	connective tissue benign neoplasm	16	-0.550896910217543	-2.06299764574658	0.00166605618899774	0.00166605618899774	0.593424311791814	651	tags=50%, list=13%, signal=44%	MKI67/HMGA2/MMP13/BIRC5/CCND1/EZR/CTNNB1/MYOG
DOID:0060319	cardiac arrest	4	-0.838027073903723	-1.89331592096071	0.00211657989710275	0.00211657989710275	0.593424311791814	398	tags=91%, list=8%, signal=84%	TNF/TNF/TNF/TNF/TNF/TNF/TNF/TNF/ABCC8/EP300
DOID:5409	lung small cell carcinoma	38	-0.390577442147015	-1.92564313567658	0.00213084748001879	0.00213084748001879	0.593424311791814	679	tags=30%, list=14%, signal=26%	RET/BCL2/MKI67/CHRNB4/SOX1/BIRC5/CSF1R/CCND1/RBM5/VEGFA/RCVRN/CHRNA5/XRCC1
DOID:0060094	bone benign neoplasm	8	-0.6925858986228	-1.96742094146326	0.00222391153488687	0.00222391153488687	0.593424311791814	565	tags=62%, list=11%, signal=55%	MMP13/BIRC5/CCND1/CTNNB1/MYOG
DOID:10124	corneal disease	35	-0.400019538110468	-1.93279414938954	0.00258221346086317	0.00258221346086317	0.593424311791814	1506	tags=67%, list=30%, signal=47%	KDR/DEFB4A/DEFB4A/SLC4A11/KRT3/TGFBI/IL1B/CAT/XPA/APOE/SOD3/PECAM1/FGA/IL17A/BIRC5/TNF/TNF/TNF/TNF/TNF/TNF/TNF/TNF/FLT1/IL1A/VEGFA/RAD54L/HGF/XRCC1
DOID:229	female reproductive system disease	119	-0.253024509932034	-1.71740664142737	0.00265262874091013	0.00265262874091013	0.593424311791814	1141	tags=38%, list=23%, signal=30%	PIK3R1/IL1B/CAT/CIDEB/CIDEB/SLC2A4/SLC2A4/BMP15/GSK3B/IDE/NFKBIA/AKR1C3/IRS4/MTHFD1/WT1/IL15/MMP26/PECAM1/GNAQ/IGF1/BCL2/MKI67/MMP13/IL17A/BIRC5/TEK/TG/CASP6/CCND1/GYS1/AFP/TNF/TNF/TNF/TNF/TNF/TNF/TNF/TNF/NR1H4/FLT1/GRIN2B/VAV1/IL1A/ADRA1D/VEGFA/SALL4/CTNNB1/SORBS1/ALDH18A1/XRCC1
DOID:175	vascular cancer	3	-0.880089122949159	-1.7196027906954	0.00328908749423835	0.00328908749423835	0.593424311791814	596	tags=100%, list=12%, signal=88%	MYC/GLMN
DOID:176	cardiovascular cancer	3	-0.880089122949159	-1.7196027906954	0.00328908749423835	0.00328908749423835	0.593424311791814	596	tags=100%, list=12%, signal=88%	MYC/GLMN
DOID:0050852	limb ischemia	2	-0.956460105305792	-1.5951872423835	0.00332855250943525	0.00332855250943525	0.593424311791814	218	tags=100%, list=4%, signal=96%	HGF
DOID:5723	optic atrophy	4	0.829416531604538	1.8213417955185	0.00352160657280528	0.00352160657280528	0.593424311791814	846	tags=100%, list=17%, signal=83%	ACO2/WFS1/MFN2/OPA1
DOID:8725	vascular dementia	14	-0.561929711891675	-1.98732004662977	0.00383257203633755	0.00383257203633755	0.593424311791814	1138	tags=76%, list=23%, signal=59%	IL1B/GSK3B/APOE/IGF1/TNF/TNF/TNF/TNF/TNF/TNF/TNF/TNF/RPS6/FLT1/RPGRIP1L/GRIN2B
DOID:1967	leiomyosarcoma	17	-0.507059764641871	-1.94438980377393	0.00439079594267846	0.00439079594267846	0.620227173456048	668	tags=47%, list=14%, signal=41%	BCL2/BIRC5/CCND1/ITGA7/MYC/FLT1/CTNNB1/FSCN1
DOID:4230	smooth muscle cancer	17	-0.507059764641871	-1.94438980377393	0.00439079594267846	0.00439079594267846	0.620227173456048	668	tags=47%, list=14%, signal=41%	BCL2/BIRC5/CCND1/ITGA7/MYC/FLT1/CTNNB1/FSCN1
DOID:0060286	combined oxidative phosphorylation deficiency	19	0.500179311983733	1.93307015313198	0.00469113692097839	0.00469113692097839	0.620227173456048	710	tags=42%, list=14%, signal=36%	MRPS28/GFM1/MRPS23/MRPS34/MRPS2/MRPL44/MRPL3/MRPS22
DOID:12347	osteogenesis imperfecta	8	0.635363937407551	1.83251102502051	0.00512963720481359	0.00512963720481359	0.620227173456048	487	tags=50%, list=10%, signal=45%	SEC24D/SP7/PPIB/P4HB
DOID:0060264	pontocerebellar hypoplasia	6	-0.713672694652264	-1.86138443004514	0.00546124726672764	0.00546124726672764	0.620227173456048	338	tags=50%, list=7%, signal=47%	TBC1D23/CLP1/EXOSC8
DOID:10273	heart conduction disease	18	-0.487452618922767	-1.92453400425778	0.00549090924046516	0.00549090924046516	0.620227173456048	448	tags=56%, list=9%, signal=51%	PYGO1/TNF/TNF/TNF/TNF/TNF/TNF/TNF/TNF/FLT1/BMP2/VEGFA/HGF/KCNQ5
DOID:0080691	Noonan syndrome-like disorder with loose anagen hair	2	0.944511948157149	1.59351135998815	0.00624644891567854	0.00624644891567854	0.620227173456048	276	tags=100%, list=6%, signal=94%	PPP1CB/SHOC2
DOID:2615	papilloma	11	-0.567847062268161	-1.84973706454045	0.00662928919869395	0.00662928919869395	0.620227173456048	709	tags=64%, list=14%, signal=55%	PLA2G4A/BCL2/MKI67/BIRC5/VEGFA/HGF/FSCN1
DOID:8505	dermatitis herpetiformis	4	-0.793609730499268	-1.79296586539187	0.00689939758024638	0.00689939758024638	0.620227173456048	398	tags=59%, list=8%, signal=54%	TNF/TNF/TNF/TNF/TNF/TNF/TNF/TNF/MYO9B/VEGFA
DOID:12987	agranulocytosis	11	-0.565759740534013	-1.84293770493498	0.00707370634290968	0.00707370634290968	0.620227173456048	668	tags=68%, list=14%, signal=59%	BCL2/MKI67/STAT3/BIRC5/WAS/TNF/TNF/TNF/TNF/TNF/TNF/TNF/TNF
DOID:3179	inverted papilloma	8	-0.641437670624059	-1.82212474775853	0.0076248719505428	0.0076248719505428	0.620227173456048	668	tags=75%, list=14%, signal=65%	BCL2/MKI67/BIRC5/VEGFA/HGF/FSCN1
