ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
hsa04740	Olfactory transduction	245	-0.367479851145644	-2.86054892890988	1e-10	1e-10	3.05263157894737e-08	1472	tags=44%, list=19%, signal=37%	OR6C6/OR5P2/OR5P2/OR5P2/OR2V2/OR4Q3/OR2A1/OR2A1/OR52B4/OR1S2/OR51G1/OR5AK2/OR5B17/OR2T3/OR2T3/OR2T3/OR52E8/OR10T2/OR1I1/OR6B3/OR7A10/OR51A7/OR5C1/OR10H3/OR2L3/OR1B1/OR2G3/CALM1/OR14I1/OR51B5/OR7G2/OR13F1/OR4C11/OR2AK2/OR52E2/OR4P4/OR4F17/OR52E6/OR2L2/OR5I1/OR10J5/OR52D1/OR6M1/OR10H2/OR1E1/OR5D16/OR1Q1/OR1L4/OR10V1/CALML5/OR8D1/OR5L1/OR2T34/OR8H1/OR8H1/OR6Q1/OR10C1/OR10C1/OR10C1/OR10C1/OR10C1/OR10C1/OR10C1/OR10C1/OR5L2/OR5H14/OR6V1/OR6V1/OR5T1/OR5T1/OR2T4/OR2T4/OR2T4/OR2G2/OR6C76/OR4K5/OR8B2/OR1C1/OR5AC2/OR11H6/OR52M1/PDE2A/OR2G6/OR13C2/OR8U1/OR13C5/OR51A2/OR11H12/OR4D9/OR4F21/OR4A47/OR6C68/OR6C65/OR7E24/OR4D1/OR13H1/OR10W1/OR4C45/OR12D3/OR12D3/OR12D3/OR12D3/OR12D3/OR12D3/OR12D3/OR4K17/OR5V1/OR5V1/OR5V1/OR5V1/OR5V1/OR5V1/OR5V1/OR5V1/OR52N1/OR5M10/OR14A16/OR52E4/OR8H2/OR5M8/OR56A3/OR8K3/OR8K3/OR5T3/OR5T3/OR6B2/OR10G9/OR1A2/OR10K2/OR52B6/OR2F1/OR2F1/OR51Q1/OR7A5/OR10AD1/OR4C3/OR51S1
hsa05168	Herpes simplex virus 1 infection	281	-0.266554505218399	-2.14206581792991	2.44129618922034e-08	2.44129618922034e-08	3.72618892038895e-06	1590	tags=35%, list=21%, signal=29%	ZFP1/ZFP1/ZNF613/ZNF254/ZNF429/ZNF275/ZNF264/ZNF26/LTA/LTA/LTA/LTA/LTA/LTA/LTA/ZNF589/ZNF98/CASP3/ZNF334/EIF2B2/ZNF772/ZNF766/ZNF813/ZNF431/ZNF676/ZNF676/ZNF599/ZNF420/ZNF184/ZNF57/IRAK1/ZNF675/ZNF441/ZNF3/ZNF442/MAVS/TSC1/ZNF195/ZNF773/ZNF768/PIK3R1/BAK1/ZNF777/ZNF154/ZNF641/ZNF566/ZNF480/ZNF354C/ZNF571/IKBKB/ITGB3/ZNF77/ZNF12/ZNF705D/ZNF705D/TNF/TNF/TNF/TNF/TNF/TNF/TNF/TNF/ZNF23/ZNF25/ZNF350/ZNF418/ZNF439/ZNF721/ZNF324/ZNF100/ZNF100/ZNF610/ZNF224/ZNF596/ZNF616/PIK3CD/ZNF529/ZNF556/IL1B/ZIK1/TAB2/ZNF662/ZNF430/ZNF430/TRAF2/ZNF620/ZNF749/ZNF320/ZNF558/ZNF383/ZNF225/ZNF256/ZNF181/ZNF136/ZNF229/ZNF257/MAP3K7/ZNF17/ZIM3/ZNF43/ZNF43/ZNF680/ZNF607/ZNF107/ZNF226/ZNF8/ZFP28/ZNF510/ZNF317/ZNF548/ZNF776/ZNF709/ZNF627/ZNF517/ZNF549/BCL2/ZNF34/ZNF560/ZNF135/ZNF799/BST2/ZNF626/TICAM1/ZNF677/ZNF425
hsa05135	Yersinia infection	87	-0.363447634586568	-2.36464357691927	4.52882446010857e-06	4.52882446010857e-06	0.000460827752081223	1425	tags=45%, list=19%, signal=37%	PYCARD/ACTR3/IL10/ELMO1/RAC2/IRAK1/BAIAP2/PIK3R1/MAP2K3/IKBKB/RPS6KA6/TNF/TNF/TNF/TNF/TNF/TNF/TNF/TNF/MAP2K7/ARPC2/PIK3CD/CDC42/IL1B/ARHGEF12/TAB2/WAS/TRAF2/RAC1/FCGR2A/MAP2K6/CRKL/LAT/CRK/MAP3K7/ARPC1A/ARPC4/VAV3/WIPF1/ARPC1B/ARPC5L/TICAM1/MAP2K1
hsa04710	Circadian rhythm	19	0.622775922228067	2.42333563625798	2.45076904946602e-05	2.45076904946602e-05	0.0018703237482767	689	tags=58%, list=9%, signal=53%	NPAS2/CRY2/NR1D2/PRKAB1/PER2/NR1D1/CLOCK/RORA/FBXL3/CSNK1E/PRKAG2
hsa00020	Citrate cycle (TCA cycle)	16	0.617131634073797	2.25008570411819	0.000161743711750019	0.000161743711750019	0.00987487924368539	2436	tags=88%, list=32%, signal=60%	DLD/PC/ACO2/MDH2/PDHB/SUCLG2/PCK2/PCK2/SDHA/CS/SDHC/OGDH/IDH3G/DLST/IDH2
hsa01100	Metabolic pathways	487	0.188597228859662	1.52817927889918	0.000387600227739394	0.000387600227739394	0.0197200115867411	2630	tags=42%, list=35%, signal=30%	ASH1L/PDE8A/PDE6C/DLD/DPM1/PDE7B/NDUFS6/PLD1/SETD1B/CYC1/CYCS/RPE65/NT5C2/PC/B4GALT2/PIK3CA/CAD/NDUFA8/ATP6AP1/PDE4B/MTHFD1L/ACO2/MDH2/TECR/NDUFB7/NDUFS7/PIK3CG/GNPDA2/DGKH/MAT2A/UQCR10/CYTB/TST/AK2/SPHK2/SPHK1/CYP26C1/NOS2/SMPD2/ACAD8/GPLD1/PNPLA2/GOT2/PI4KB/GCDH/MPST/DGKZ/MINPP1/NANP/PDHB/INPP4B/GNPNAT1/MCAT/ADCY1/SIRT6/COX6C/ST3GAL6/ATP6V0B/SUCLG2/GUCY2F/AGK/AGK/PMVK/GLA/LDHA/LDHA/GUK1/CHPF/HDDC3/FKRP/MCEE/PEMT/PDE1C/CA2/ENTPD4/GPX2/MAT2B/ISYNA1/NDUFB9/ALAD/ASMTL/AMACR/MTM1/L2HGDH/MAN1A2/ACAA2/STT3A/PIGQ/ATP6V0A2/GPX8/MGST3/PCBD2/PIGX/AK7/B3GAT3/ALG14/GSTP1/ATP6V1G1/NDUFB1/PGLS/NDUFB4/MBOAT1/PCK2/PCK2/SEPSECS/GALNS/NDUFAB1/CDIPT/RDH13/RDH13/RDH13/RDH13/RDH13/RDH13/RDH13/RDH13/RDH13/RDH13/DCTPP1/MVD/CYP26A1/ALG9/AK1/TKTL2/CA6/NMNAT3/CAT/QDPR/ALDH1B1/SUV39H1/FLAD1/PLA2G6/PIGK/PLCD1/TPK1/PIP5K1C/RIMKLA/ALDH3B1/PDE7A/SYNJ1/SDHA/AMPD1/PI4K2B/CA8/FKTN/NAT1/PFKM/GMPR2/GMPR2/ENO2/CS/SDHC/NNMT/NDUFB10/ACY1/COQ5/EHMT2/EHMT2/EHMT2/EHMT2/EHMT2/EHMT2/EHMT2/ELOVL4/CDS2/ATP6V0C/PDE6A/CHAC2/GCLM/POMT1/ATP6V1B2/NUDT5/ACAT2/OGDH/DGKG/UQCRQ/MTMR14/IMPDH2/PANK2/IDH3G/RGN/MGAT5B/GANAB/NDUFV3/ELOVL6/COX7C/GPAA1/GSTM2/CTPS2/MMAB/B4GALT5/ETHE1/MTFMT/GMDS/MCCC2/MCCC2/MCCC2/ADH1A/FUT4/GALNT3/CA12/ACADS/CBR4/AGPAT2/LPIN1/NDUFV1/ST6GALNAC5/DLST/IDH2/COX7B2/EZH1/PAFAH1B3/PIP5KL1/UPB1/PIGN/UCK1/CMPK1/ALDH6A1/ARG2/ATP6V1C1/B4GALT7/GALNT6/HYAL3/SETDB2/COX8A/TKTL1/CBR3/RRM2B/ADH7
hsa04080	Neuroactive ligand-receptor interaction	148	-0.242504229538632	-1.74729868875919	0.00100583395894317	0.00100583395894317	0.0362743021374805	1272	tags=28%, list=17%, signal=24%	LHCGR/HTR1E/MLNR/PTGIR/GRIN3B/OXTR/QRFPR/CNR1/PRLH/HRH1/MAS1/GLP2R/OPRD1/GABRA1/RXFP2/GALR3/ADM2/GLP1R/GPR156/TACR2/CYSLTR2/GLRA2/ADRA1B/MCHR2/NPBWR2/NPBWR2/HTR7/NTSR1/CGA/GABRA6/NTS/P2RY14/PTGER1/ADRA1D/TAAR8/DRD1/GRM7/GRM5/AVPR2/HTR1F/GABRQ/SSTR2/CALCRL
hsa04742	Taste transduction	40	-0.407974042909413	-2.13623697317398	0.00104412437844884	0.00104412437844884	0.0362743021374805	999	tags=46%, list=13%, signal=40%	TAS2R8/TAS2R8/TAS2R8/TAS2R16/TAS2R5/TAS2R7/TAS2R7/TAS2R7/GABRA1/TAS2R43/TAS2R45/TAS2R45/TAS2R43/TAS2R43/TAS2R45/TAS1R1/TAS2R40/GABRA6/PKD2L1/TAS2R30/TAS2R30/TAS2R30/HTR3B/HTR1F/TAS2R19/TAS2R19/TAS2R19
hsa04666	Fc gamma R-mediated phagocytosis	62	-0.326011715266964	-1.93315770001594	0.0010694664940533	0.0010694664940533	0.0362743021374805	763	tags=45%, list=10%, signal=41%	ARPC5/WASF2/FCGR3A/MAPK3/PAK1/PLA2G4A/ACTR3/RAC2/NCF1/LIMK2/PIK3R1/ARPC2/PIK3CD/CDC42/WAS/RAC1/FCGR2A/CRKL/MYO10/LAT/CRK/ARPC1A/RAF1/ARPC4/VAV3/ARPC1B/PRKCD/ARPC5L/MAP2K1
hsa04810	Regulation of actin cytoskeleton	116	-0.262960779544057	-1.79896254779185	0.00182594695635779	0.00182594695635779	0.0557394334046063	1674	tags=36%, list=22%, signal=29%	ITGB2/MAPK3/ITGA7/PAK1/RDX/ARHGEF7/TIAM1/ACTR3/RAC2/NCKAP1L/LIMK2/PFN3/FGF1/BAIAP2/PIK3R1/EZR/ITGB3/ARPC2/PIK3CD/CDC42/PIP4K2A/MRAS/ARHGEF12/PDGFC/RAC1/CRKL/CYFIP1/CYFIP1/CYFIP1/CRK/ARPC1A/PFN1/RAF1/ARPC4/ARHGEF4/VAV3/FGF6/CXCR4/ARPC1B/ARPC5L/ARAF/ITGA9/ITGAV/MAP2K1
