	TF	size	nes	pval	pval.fdr
1	PGAP2	31	3.33349224886156	0.000857630612039874	0.353269878855423
2	APOA1	22	3.24695995563376	0.00116644800372228	0.353269878855423
3	ZNF41	58	3.17677803915242	0.00148920964122721	0.353269878855423
4	TBK1	36	-3.10825978775828	0.0018819256197092	0.353269878855423
5	CD19	23	3.08074460826864	0.0020648367371689	0.353269878855423
6	ASCC1	63	-3.05855962455449	0.00222403816406192	0.353269878855423
7	WIZ	51	3.04703417659553	0.00231111430956296	0.353269878855423
8	FIZ1	28	3.01791582400353	0.00254519591098767	0.353269878855423
9	QKI	25	-3.009864884411	0.00261363930427371	0.353269878855423
10	RAB5B	36	-2.9979648756672	0.00271788995464706	0.353269878855423
11	ZNF428	67	2.99378226932118	0.00275542500184583	0.353269878855423
12	NME2	94	2.99311128085927	0.00276149039243293	0.353269878855423
13	GNA13	33	-2.98566466252063	0.0028296275063285	0.353269878855423
14	PTOV1	95	2.96521895523425	0.00302467569992528	0.353269878855423
15	YWHAH	23	2.96355443864199	0.00304108265487381	0.353269878855423
16	PTCH2	26	2.95870627065535	0.00308933410803038	0.353269878855423
17	MSRB2	45	-2.93023968504769	0.0033870064262741	0.353269878855423
18	UBE2B	45	-2.92040442918628	0.00349577400328406	0.353269878855423
19	CLTC	27	-2.91446565857722	0.00356298006790508	0.353269878855423
20	TFPT	32	2.90750303468757	0.00364326809346835	0.353269878855423
21	TBPL2	40	2.88783053838759	0.00387908798018995	0.353269878855423
22	RAPGEF2	40	-2.88759401982966	0.00388200567610587	0.353269878855423
23	MAMSTR	100	2.88311046341329	0.00393769329594634	0.353269878855423
24	PPM1A	29	-2.87302079389147	0.00406567355411343	0.353269878855423
25	BIRC2	25	-2.87156896606178	0.00408439648379872	0.353269878855423
26	MLST8	36	2.85950033383168	0.00424308971634478	0.353269878855423
27	ZSCAN18	55	2.85660118051343	0.00428203501670129	0.353269878855423
28	TRIM28	86	2.85179605764238	0.00434729823053644	0.353269878855423
29	GTF2H4	42	2.84835103923568	0.00439464208778109	0.353269878855423
30	CHD2	82	-2.84341312855114	0.00446331748557052	0.353269878855423
31	RPTOR	32	2.84080395928458	0.00449999659355471	0.353269878855423
32	MKX	38	2.839056588666	0.0045247131914873	0.353269878855423
33	ZNF574	42	2.82915537421454	0.00466710346819536	0.353269878855423
34	PHTF2	41	-2.8187409455226	0.00482124112212558	0.353269878855423
35	RUVBL2	92	2.81587971967114	0.00486438746628764	0.353269878855423
36	TBL3	47	2.80546389305162	0.00502442102806011	0.353269878855423
37	PTGES2	82	2.80378784664913	0.00505061264205976	0.353269878855423
