	TF	size	nes	pval	pval.fdr
1	MED14	22	-3.58270037346438	0.000340060586849293	0.78263853721162
2	RABEP1	10	-3.43329359221104	0.000596296028351711	0.78263853721162
3	UBA52	53	3.08122181015347	0.00206153014004873	0.795386190612106
4	PHIP	37	-3.0107974639734	0.00260562589321997	0.795386190612106
5	ZRANB1	36	-2.97406731002879	0.00293880601908153	0.795386190612106
6	HMGXB4	29	-2.94742183192446	0.00320435754612072	0.795386190612106
7	ZNF784	94	2.92195352464585	0.00347843440926521	0.795386190612106
8	ZBTB11	42	-2.91349346022869	0.00357409323190956	0.795386190612106
9	SERGEF	33	2.90967802164338	0.00361801272783037	0.795386190612106
10	SRFBP1	41	-2.88153177742577	0.00395747326995459	0.795386190612106
11	ZNF622	20	2.87303323119295	0.00406551349840062	0.795386190612106
12	ADIPOQ	23	2.85577710191072	0.0042931641530069	0.795386190612106
13	SAP18	70	-2.82027963249926	0.00479818168934078	0.795386190612106
14	EPHA7	24	-2.81725649291534	0.00484358276348115	0.795386190612106
15	MLST8	36	2.81677095372957	0.00485091063836456	0.795386190612106
16	MCHR1	20	2.81637524837475	0.00485689013599798	0.795386190612106
17	HMBOX1	30	-2.77866320719247	0.00545830855059425	0.795386190612106
18	PREB	42	2.7683479347892	0.00563412711428069	0.795386190612106
19	ZBTB16	39	2.76130542235652	0.0057570809987162	0.795386190612106
20	CDK12	61	-2.69363289461435	0.00706779629833143	0.887671402197237
21	PIK3CA	34	-2.68578865595817	0.00723588422515287	0.887671402197237
22	MYCBP2	76	-2.63710161786448	0.00836177785668992	0.887671402197237
23	NPHP4	46	2.6270643175022	0.00861250534004043	0.887671402197237
24	BAK1	27	2.62449350535978	0.00867779475741239	0.887671402197237
25	COMMD7	52	2.61991300911168	0.00879521994687162	0.887671402197237
26	RNF6	55	-2.61169181113495	0.00900954315474125	0.887671402197237
27	ELOF1	58	-2.58162057760193	0.00983376325065435	0.887671402197237
28	HPGD	23	-2.57830570903142	0.00992861162732474	0.887671402197237
29	ZFX	22	-2.56419451024424	0.0103415571348873	0.887671402197237
30	NME2	94	2.56110022546121	0.0104341250111526	0.887671402197237
31	CASP8AP2	54	-2.5498610381374	0.0107765864090661	0.887671402197237
32	MED23	64	-2.54572874274502	0.0109049891154917	0.887671402197237
33	LATS1	29	-2.51089449588098	0.0120425682459666	0.887671402197237
34	NR2C2	50	-2.51026326170375	0.0120641183899218	0.887671402197237
35	TBC1D23	39	-2.48279411514468	0.0130356405832626	0.887671402197237
36	PPP5C	20	2.47885324856572	0.0131805523185045	0.887671402197237
37	ENDOG	32	2.47754687777982	0.01322890295642	0.887671402197237
38	PARP14	131	-2.47472941619434	0.0133337153364134	0.887671402197237
39	RSC1A1	73	-2.46241895612037	0.0138003357685951	0.887671402197237
40	TLK2	38	-2.45856963843421	0.0139491720413741	0.887671402197237
41	RAB2B	30	-2.44605996878209	0.0144426975703734	0.887671402197237
42	CEP63	18	-2.44529359900855	0.0144734265475059	0.887671402197237
43	CASP7	27	-2.43688728381268	0.014814296314118	0.887671402197237
44	CAMK4	17	2.43213127211004	0.0150102660614535	0.887671402197237
45	RNF14	53	-2.42057508534718	0.0154959787097056	0.887671402197237
46	USP6NL	32	-2.4119281541014	0.0158684081296323	0.887671402197237
47	RPS6KB1	53	-2.39507157838556	0.0166171209603786	0.887671402197237
48	CITED4	65	2.39363308860576	0.0166824277877778	0.887671402197237
49	RICTOR	51	-2.38039226710655	0.0172942171699583	0.887671402197237
50	MED13	59	-2.37712427762414	0.0174482083762497	0.887671402197237
51	HHIP	15	-2.36970724706073	0.0178021748278648	0.887671402197237
52	FZD2	33	2.35548949943851	0.018498319845549	0.887671402197237
53	ASH2L	42	-2.35289282992283	0.0186280020466896	0.887671402197237
54	SETD2	58	-2.35261212467895	0.0186420684852643	0.887671402197237
55	RANGAP1	38	2.35166817678343	0.0186894389127121	0.887671402197237
56	CREB3L2	17	-2.34600069789326	0.0189760719389396	0.887671402197237
57	IRAK1	23	2.33999649608516	0.0192839208096224	0.887671402197237
58	DDX6	36	-2.33366422049396	0.0196133109818818	0.887671402197237
59	RPS14	26	2.31974963827992	0.0203544248888462	0.892178556505919
60	ZDHHC2	38	-2.31075222894427	0.0208465445376595	0.892178556505919
61	PPM1A	30	-2.30293224393951	0.0212826556355781	0.892178556505919
62	TMF1	61	-2.28715178587431	0.0221869650911218	0.892178556505919
63	OR52E2	17	2.27833426801458	0.0227066694517756	0.892178556505919
64	BAD	38	2.27214490222373	0.0230777598272638	0.892178556505919
65	ATG10	39	2.26427994593527	0.0235569022024395	0.892178556505919
66	SHARPIN	48	2.26374133391954	0.0235900286537897	0.892178556505919
67	LBX1	35	-2.25904237717041	0.0238807489619946	0.892178556505919
68	TBK1	36	-2.25296093135242	0.0242616124314443	0.892178556505919
69	RCOR3	53	-2.24629359878142	0.0246852083156851	0.892178556505919
70	GNA13	33	-2.2438243908963	0.0248437024226359	0.892178556505919
71	TFDP3	33	-2.24337990371989	0.0248723266820038	0.892178556505919
72	PTGES2	82	2.24004262647006	0.0250881556709236	0.892178556505919
73	CSNK1A1L	14	2.23176562027571	0.0256304576754271	0.892178556505919
74	FOXF1	34	2.23011620363279	0.0257397293683526	0.892178556505919
75	MACF1	31	-2.20918134454666	0.0271620299400855	0.892178556505919
76	RPS3	41	2.20677828199523	0.0273295530678298	0.892178556505919
77	NIN	26	-2.19836571060918	0.0279230551748917	0.892178556505919
78	ARID1A	26	-2.19721101961395	0.0280053789592515	0.892178556505919
79	ZMYM2	40	-2.19674422593515	0.0280387183866771	0.892178556505919
80	PHB2	80	2.19105721625534	0.0284476522535768	0.892178556505919
81	SMAD4	32	-2.1887463246121	0.0286152829512526	0.892178556505919
82	OR7C2	28	-2.18642356634508	0.0287846310272621	0.892178556505919
83	APOA1	22	2.18500433725404	0.0288885285790187	0.892178556505919
84	EPO	50	-2.17934224192264	0.0293062533788809	0.892178556505919
85	TSC1	56	-2.16213579857783	0.0306077103944842	0.892178556505919
86	TGFA	30	2.16011573924307	0.0307637108832742	0.892178556505919
87	PDZD8	38	-2.15858164959989	0.0308826376659635	0.892178556505919
88	CAND1	103	-2.15509554315977	0.0311543584175618	0.892178556505919
89	RAPGEF2	40	-2.13622564482252	0.0326610261212249	0.892178556505919
90	RLIM	69	-2.13492933369118	0.0327667828250366	0.892178556505919
91	CREB1	45	-2.13372853499274	0.0328650088359677	0.892178556505919
92	MAP3K7	35	-2.1335728320584	0.0328777638691877	0.892178556505919
93	USP33	55	-2.13340766433878	0.032891298880678	0.892178556505919
94	STX2	36	-2.13194243592917	0.033011579072189	0.892178556505919
95	ZFP90	35	2.12805318631874	0.0333326740802546	0.892178556505919
96	ABT1	48	2.12730497050873	0.0333947520425628	0.892178556505919
97	TRIP11	78	-2.12138637597777	0.0338893008240303	0.892178556505919
98	GAPVD1	24	-2.11220067133766	0.0346692409732924	0.892178556505919
99	ZNF541	43	2.11141186542634	0.0347369260807194	0.892178556505919
100	ASCC3	48	-2.10242103693657	0.0355164099888792	0.892178556505919
101	FBXO11	35	-2.09920679941679	0.0357986748919263	0.892178556505919
102	ZNF644	44	-2.09869386154666	0.0358438961445331	0.892178556505919
103	PRKCSH	43	2.08449597942865	0.0371150755601785	0.892178556505919
104	SS18	37	-2.08301142088173	0.0372501825450393	0.892178556505919
105	ASCL2	50	2.08194513863268	0.0373474811115332	0.892178556505919
106	FAM120B	51	-2.08026376140071	0.0375013467418734	0.892178556505919
107	ZNF428	67	2.07758242694778	0.0377478361211653	0.892178556505919
108	CHD2	83	-2.07732381247619	0.0377716827140311	0.892178556505919
109	STUB1	85	2.07331227174916	0.038143227363702	0.892178556505919
110	STAG2	36	-2.07045469227929	0.0384097847070242	0.892178556505919
111	PLCB1	24	-2.06554486151604	0.038871475391301	0.892178556505919
112	FASTK	35	2.05996277032381	0.0394021000806267	0.892178556505919
113	GNG8	24	2.05694610334662	0.0396914105475626	0.892178556505919
114	PKD1L2	24	-2.05594476773557	0.0397878403074469	0.892178556505919
115	JADE1	70	2.05353222141455	0.0400209880455261	0.892178556505919
116	MAP4K5	26	-2.05131354267787	0.0402364224761282	0.892178556505919
117	RAB34	33	2.050841201933	0.0402824136785187	0.892178556505919
118	EN1	41	2.04911377597126	0.0404509907240873	0.892178556505919
119	ERCC2	69	-2.04280386587916	0.0410718577258745	0.892178556505919
120	CGGBP1	42	2.04158839554797	0.0411923773636931	0.892178556505919
