"ONTOLOGY" "ID" "Description" "setSize" "enrichmentScore" "NES" "pvalue" "p.adjust" "qvalue" "rank" "leading_edge" "core_enrichment"
"GO:0001831" "BP" "GO:0001831" "trophectodermal cellular morphogenesis" 2 -0.999552644174666 -1.51094103284189 6.38437698515142e-05 6.38437698515142e-05 0.589910645829823 3 "tags=100%, list=0%, signal=100%" "NODAL"
"GO:1902259" "BP" "GO:1902259" "regulation of delayed rectifier potassium channel activity" 16 0.919809516197522 1.99257640285436 0.000516024893511378 0.000516024893511378 1 28 "tags=6%, list=0%, signal=6%" "KCNE4"
"GO:0005412" "MF" "GO:0005412" "glucose:sodium symporter activity" 7 -0.976925878981035 -1.86025787611881 0.000702935873914171 0.000702935873914171 1 15 "tags=25%, list=0%, signal=25%" "SLC5A2/SLC5A4"
"GO:0140941" "MF" "GO:0140941" "histone H4K20me methyltransferase activity" 4 -0.989331466203442 -1.66600912938344 0.000779168803160358 0.000779168803160358 1 13 "tags=60%, list=0%, signal=60%" "KMT5B/KMT5C/SETD4"
"GO:0003025" "BP" "GO:0003025" "regulation of systemic arterial blood pressure by baroreceptor feedback" 4 0.987271519861673 1.66530318569363 0.000908623269835094 0.000908623269835094 1 65 "tags=25%, list=0%, signal=25%" "ASIC2"
"GO:0060122" "BP" "GO:0060122" "inner ear receptor cell stereocilium organization" 25 -0.879227889204037 -2.02172908614228 0.00145401367273104 0.00145401367273104 1 175 "tags=11%, list=1%, signal=11%" "PLS1/GRXCR1/USH1C"
"GO:0071838" "BP" "GO:0071838" "cell proliferation in bone marrow" 7 -0.97079692607626 -1.84858715149294 0.0017380612318407 0.0017380612318407 1 13 "tags=29%, list=0%, signal=29%" "ACE/SETD4"
"GO:0030547" "MF" "GO:0030547" "signaling receptor inhibitor activity" 26 -0.875218202612972 -2.05644635931359 0.0018048163484535 0.0018048163484535 1 46 "tags=12%, list=0%, signal=12%" "LY6H/LY6H/DKKL1/CLEC12B"
"GO:1904106" "BP" "GO:1904106" "protein localization to microvillus" 2 -0.997062539557233 -1.50717694771393 0.00202111344210173 0.00202111344210173 1 36 "tags=100%, list=0%, signal=100%" "ANKS4B/USH1C"
"GO:0071863" "BP" "GO:0071863" "regulation of cell proliferation in bone marrow" 6 -0.97306017273246 -1.78315688494989 0.00202265303755061 0.00202265303755061 1 13 "tags=33%, list=0%, signal=33%" "LEF1/SETD4"
"GO:0098915" "BP" "GO:0098915" "membrane repolarization during ventricular cardiac muscle cell action potential" 12 0.927625836067381 1.9162320864569 0.00230332914796034 0.00230332914796034 1 28 "tags=8%, list=0%, signal=8%" "KCNE4"
"GO:1904970" "BP" "GO:1904970" "brush border assembly" 5 -0.983567964952474 -1.74398395375575 0.00255106327724886 0.00255106327724886 1 63 "tags=43%, list=0%, signal=43%" "MYO7B/TMIGD1/USH1C"
"GO:0097113" "BP" "GO:0097113" "AMPA glutamate receptor clustering" 9 -0.95558752070097 -1.94246756588018 0.00259322866029886 0.00259322866029886 1 21 "tags=20%, list=0%, signal=20%" "ZDHHC2/FRRS1L"
"GO:0097688" "BP" "GO:0097688" "glutamate receptor clustering" 9 -0.95558752070097 -1.94246756588018 0.00259322866029886 0.00259322866029886 1 21 "tags=20%, list=0%, signal=20%" "ZDHHC2/FRRS1L"
"GO:0003352" "BP" "GO:0003352" "regulation of cilium movement" 29 0.855681135809137 1.96611725089462 0.0030199932578349 0.0030199932578349 1 917 "tags=25%, list=5%, signal=24%" "DNAAF1/IQCF1/TPPP2/TACR3/CCDC39/CCDC65/KIF9/TACR1"
"GO:0072578" "BP" "GO:0072578" "neurotransmitter-gated ion channel clustering" 14 -0.923565072813002 -2.05447192874497 0.00310632254846603 0.00310632254846603 1 271 "tags=12%, list=1%, signal=12%" "SLITRK3/FRRS1L"
"GO:0046975" "MF" "GO:0046975" "histone H3K36 methyltransferase activity" 12 -0.931227891941974 -2.00360101825979 0.0033445541441094 0.0033445541441094 1 13 "tags=15%, list=0%, signal=15%" "SETD3/SETD4"
"GO:0001842" "BP" "GO:0001842" "neural fold formation" 5 -0.981625565242128 -1.74053984613195 0.00347870434807683 0.00347870434807683 1 3 "tags=40%, list=0%, signal=40%" "OVOL2/NODAL"
"GO:0065001" "BP" "GO:0065001" "specification of axis polarity" 4 -0.97963287244366 -1.64967694315673 0.00393961620590916 0.00393961620590916 1 3 "tags=50%, list=0%, signal=50%" "BCOR/NODAL"
