"ID" "Description" "setSize" "enrichmentScore" "NES" "pvalue" "p.adjust" "qvalue" "rank" "leading_edge" "core_enrichment"
"hsa05120" "hsa05120" "Epithelial cell signaling in Helicobacter pylori infection" 70 0.865225888762578 1.61549855460128 0.00172228413998083 0.00172228413998083 0.607966301413234 239 "tags=2%, list=1%, signal=2%" "IGSF5/PTPRZ1"
"hsa00830" "hsa00830" "Retinol metabolism" 67 0.846482106538464 1.57447840495095 0.00345072906592753 0.00345072906592753 0.60905368013621 479 "tags=4%, list=2%, signal=4%" "CYP26C1/AWAT2/RDH5"
"hsa03015" "hsa03015" "mRNA surveillance pathway" 94 0.798876896195243 1.51189500896913 0.0127394933792291 0.0127394933792291 1 83 "tags=1%, list=0%, signal=1%" "PABPC1L2B"
"hsa04970" "hsa04970" "Salivary secretion" 86 -0.778957266266783 -1.53926982284298 0.0153450132948514 0.0153450132948514 1 1245 "tags=13%, list=6%, signal=12%" "KCNN4/PRH1/PRH1/PRH1/SLC4A2/GUCY1A2/PRKG2/TRPV6/TRPV6/ADRA1A/ATP1A2/HTN1/HTN1"
"hsa03013" "hsa03013" "Nucleocytoplasmic transport" 106 0.763414816033464 1.4556346920001 0.0275505896285579 0.0275505896285579 1 37 "tags=1%, list=0%, signal=1%" "RANBP17"
"hsa00410" "hsa00410" "beta-Alanine metabolism" 31 0.867799998715698 1.58682344089324 0.037358923418297 0.037358923418297 1 98 "tags=3%, list=1%, signal=3%" "GADL1"
"hsa04141" "hsa04141" "Protein processing in endoplasmic reticulum" 167 0.696504355313217 1.40791875500658 0.0508474576271186 0.0508474576271186 1 53 "tags=1%, list=0%, signal=1%" "MMP24-AS1-EDEM2/EDEM2"
"hsa05016" "hsa05016" "Huntington disease" 297 -0.57203292373681 -1.30854695521169 0.07 0.07 1 517 "tags=2%, list=3%, signal=2%" "ATG2B/DNAL1/ATP8/DNAH11/SLC25A31/DNAH14"
"hsa04550" "hsa04550" "Signaling pathways regulating pluripotency of stem cells" 143 0.68620832731487 1.35742364619854 0.0795847750865052 0.0795847750865052 1 1675 "tags=9%, list=9%, signal=8%" "NODAL/WNT2/FGFR1/INHBC/LEFTY2/HOXD1/PAX6/DUSP9/FZD6/FZD2/COMMD3-BMI1/JAK3/INHBB/HAND1"
"hsa04512" "hsa04512" "ECM-receptor interaction" 88 0.732329026113184 1.3789754164565 0.0870337477797513 0.0870337477797513 1 774 "tags=7%, list=4%, signal=6%" "CHAD/COL6A5/LAMA1/THBS3/TNR/DSPP/SV2C"
"hsa04350" "hsa04350" "TGF-beta signaling pathway" 104 0.69939437933253 1.33388118643891 0.0996503496503496 0.0996503496503496 1 636 "tags=4%, list=3%, signal=4%" "NODAL/BAMBI/INHBC/LEFTY2/RGMA"
