name	IDH2_vs_IDH1_diff	IDH2_vs_IDH1_p.val
AATF	-1.14580763955644	0.00629933844957253
ACAA1	0.905233773855016	0.0186751974379103
ACADM	-0.530024431722286	0.042910791692298
ACAT1	-0.786462959992068	0.0088053873396789
ACTL6A	-0.678242626487979	0.00667003842915131
ACTR10	-1.17063817381247	0.0193421491108959
ACTR8	-0.704397295745721	0.040835171814017
ADSS	0.571916603097403	0.0342186682435132
AGK	-0.59052728325015	0.0465119338258296
AGO2	-0.728569954751265	0.0185471671060396
AGO3	-0.589195365898274	0.0337589418154533
AGPAT5	-0.727609761543686	0.0482665005632039
ALG9	-0.974555985314677	0.00683404096695148
ALOX5	2.48427315412262	4.30470934685873e-05
ALOX5AP	1.8489935165311	0.00250899622593302
AMPD2	0.790140630100481	0.0434419404351568
ANAPC2	-0.834639730112297	0.010989606801959
ANKRD11	-0.626074149743655	0.0309166980779694
ANKRD44	0.697593632470959	0.0223240307142648
ANO10	0.844457760696404	0.0116101038584829
ANXA3	2.33892596831531	0.0105452642958252
ANXA5	1.40210000693008	0.0420224245194444
APMAP	1.26637804158493	0.00825947700711314
APOBR	1.42050630528539	0.00505755705646934
APOOL	-0.656607267482222	0.0200355753889203
APTX	-0.715482278105629	0.0295198199240969
ARF6	1.18258072254704	0.0246404228154482
ARMC8	0.732468724091522	0.0240972153939577
ASUN	-0.527459440164169	0.0388333037132039
ATAD3A	-0.537915028974194	0.0492357358394604
ATP5L	-0.672346125756565	0.0118906857277541
ATP6AP1	0.674906995328861	0.0153734717446245
ATP6V0D1	0.862030295737384	0.0287285713621803
BAG2	1.11531500032637	0.0215663114034478
BCAS2	-0.578805300168231	0.0152644874770972
BCLAF1	-0.576651991944978	0.0352909990993449
BPI	3.08526792271908	0.00155331407391507
BPTF	-1.03743014522811	0.0393261837223727
BRD7	-0.818826128887192	0.0190204588138808
CAMP	4.07979802357109	0.000100018313784676
CAST	1.16983520806567	0.0196965902308879
CCDC12	-1.25556134964115	0.0125205181995245
CCDC58	-0.660852311765332	0.0144652571218541
CCNK	-0.644700482035535	0.0142147706307732
CD14	2.32756048282199	0.0168713559094935
CD58	0.935799758662675	0.024985264971476
CD63	2.33509889347268	0.0085011204882295
CDC42	0.806667560540909	0.0141930734144758
CDK12	-0.855587202509817	0.0110501164786263
CEACAM8	2.75696816486386	0.00207083806335757
CENPC	-0.71925595613401	0.0144559641811382
CEP170	-0.584726189315806	0.021665788467367
CERS5	1.17546833107741	0.0335216148541701
CHCHD1	-0.878239248279687	0.0177064063658677
CHD1	-0.925442198686895	0.0218984681004525
CHMP1B	1.01651047397817	0.00308118277268626
CHTOP	-1.43178064004685	0.00767581175213078
CISD2	-1.1374430117854	0.028302704757772
CLP1	-0.995997246655278	0.021548908562738
CLPX	-0.749897596556625	0.00494693991592725
CNOT3	-0.551040032983391	0.0334181418073961
COA3	-1.23987960088338	0.0227952677227514
COQ3	-1.00848722583462	0.0243868521553985
CORO1C	0.791093839323921	0.0428898156972133
COX20	-0.623200289815156	0.0408048288189098
CRK	-0.945264971500421	0.0174212817028059
CSE1L	-0.587397579633166	0.0277740086605992
CSNK2A1	-0.512817201870305	0.00534048450814685
CSNK2B	-0.882594367800561	0.00732929728955394
CSTF1	-0.613418130440301	0.00982216770056384
CSTF2	-0.572096682353383	0.0096818281665375
CSTF3	-0.54086190534461	0.0184620804286884
CTSG	2.92589511904616	0.0125216793395779
CYBB	2.84690318594755	0.00441512132968022
DAP3	-0.83992477272276	0.00347113248467727
DBR1	-0.96957050157933	0.0225985283005077
DBT	-0.736876586814958	0.0391999451314346
DCAF13	-0.953702974052124	0.0410544391273645
