tf	target	mor	likelihood	state
ADNP	ATF7IP	-0.0119665548768895	1	inhibition
ADNP	DYRK1A	-0.838772670186047	1	inhibition
ADNP	TLK1	0.785384245304427	1	activation
ADNP	ZMYM4	0.478944606636246	1	activation
ADNP	ABCC1	0.785384245304427	1	activation
ADNP	ABCC6	0.893048652814703	1	activation
ADNP	ABHD5	0.0381075785802145	1	activation
ADNP	ABT1	0.478944606636246	1	activation
ADNP	AC002066.1	0.0870827909552446	1	activation
ADNP	AC006076.1	-0.838772670186047	1	inhibition
ADNP	AC007319.1	-0.000332336436515666	1	inhibition
ADNP	AC007792.1	0.548191170804344	1	activation
ADNP	AC010649.1	0.785384245304427	1	activation
ADNP	AC024084.1	0.0439130829704891	1	activation
ADNP	AC092171.4	0.84681343700754	1	activation
ADNP	ACBD6	0.785384245304427	1	activation
ADNP	ACP7	0.785384245304427	1	activation
ADNP	ADAMTS10	-0.984076160898528	1	inhibition
ADNP	ADAMTS14	0.761282913453189	1	activation
ADNP	ADCY7	-0.891295742193881	1	inhibition
ADNP	ADGRG1	-0.0380205020880155	1	inhibition
ADNP	ADGRV1	0.785384245304427	1	activation
ADNP	AHCY	-0.838772670186047	1	inhibition
ADNP	AIF1L	0.785384245304427	1	activation
ADNP	AKNA	0.785384245304427	1	activation
ADNP	AKT2	-0.000122129094224712	1	inhibition
ADNP	ALDH1A1	0.785384245304427	1	activation
ADNP	ALDH1A2	0.761282913453189	1	activation
ADNP	ALX4	0.230515619035726	1	activation
ADNP	ANGPT1	0.785384245304427	1	activation
ADNP	ANGPTL2	-0.655355227338306	1	inhibition
ADNP	ANKRD24	0.0762169915699872	1	activation
ADNP	ANO6	0.444373987855595	1	activation
ADNP	ANTXR2	0.785384245304427	1	activation
ADNP	AP1M1	-4.35251526530328e-07	1	inhibition
ADNP	ARHGEF1	-4.35251526530328e-07	1	inhibition
ADNP	ARHGEF10L	0.0870827909552446	1	activation
ADNP	ARHGEF37	0.990300018162156	1	activation
ADNP	ARID3A	0.785384245304427	1	activation
ADNP	ARID5B	0.926570383734407	1	activation
ADNP	ARL5A	0.376952143357137	1	activation
ADNP	ARPC3P5	0.313737026630759	1	activation
ADNP	ASAP1	-0.996917670021448	1	inhibition
ADNP	ASCC2	0.990300018162156	1	activation
ADNP	ATG14	0.785384245304427	1	activation
ADNP	ATP2B1	0.785384245304427	1	activation
ADNP	ATP8B3	-0.105644887623707	1	inhibition
ADNP	AXL	0.785384245304427	1	activation
ADNP	BBC3	-2.33585175438013e-07	1	inhibition
ADNP	BHLHE40	0.785384245304427	1	activation
ADNP	CACNA1A	0.6783915933401	1	activation
ADNP	CACNA1I	0.997331797365576	1	activation
ADNP	CCDC187	0.863808192053024	1	activation
ADNP	CCDC26	-0.00794160640484077	1	inhibition
ADNP	CCNY	0.990300018162156	1	activation
ADNP	CD83P1	0.376952143357137	1	activation
ADNP	CDCP1	0.0213293922551587	1	activation
ADNP	CDH1	0.0213293922551587	1	activation
ADNP	CDH23	0.0213293922551587	1	activation
ADNP	CDHR3	0.785384245304427	1	activation
ADNP	CDK5RAP2	-0.910528398423244	1	inhibition
ADNP	CEBPB	-0.000202516954999367	1	inhibition
ADNP	CERS6	0.410273551447432	1	activation
ADNP	CFAP157	-0.00794160640484077	1	inhibition
ADNP	CHST11	0.707707634071313	1	activation
ADNP	CHST3	0.761282913453189	1	activation
ADNP	CIITA	0.0665760956633566	1	activation
ADNP	CKM	0.206360425214893	1	activation
ADNP	CLIP1	0.785384245304427	1	activation
ADNP	CLIP2	-2.51555782396586e-05	1	inhibition
ADNP	CMIP	-0.938804942993644	1	inhibition
ADNP	CMKLR1	-0.189386227469467	1	inhibition
ADNP	CNGB1	0.785384245304427	1	activation
ADNP	CNKSR3	-0.838772670186047	1	inhibition
ADNP	CNN1	0.707707634071313	1	activation
ADNP	COL26A1	0.0439130829704891	1	activation
ADNP	COL27A1	-0.0380205020880155	1	inhibition
ADNP	COLGALT2	0.785384245304427	1	activation
ADNP	CORO2A	0.785384245304427	1	activation
ADNP	COX6A1P2	-0.655355227338306	1	inhibition
ADNP	CPEB4	0.926570383734407	1	activation
ADNP	CPNE2	-0.0764691675993649	1	inhibition
ADNP	CPPED1	0.0870827909552446	1	activation
ADNP	CRADD	0.6783915933401	1	activation
ADNP	CRB2	0.478944606636246	1	activation
ADNP	CRISPLD2	0.0381075785802145	1	activation
ADNP	CRPPA	0.0381075785802145	1	activation
ADNP	CRYBG2	0.0330238157712249	1	activation
ADNP	CSF3R	-4.71280771974789e-06	1	inhibition
ADNP	CTBS	-4.71280771974789e-06	1	inhibition
ADNP	CTRC	0.998012531304871	1	activation
ADNP	CUX1	0.0580489614878083	1	activation
ADNP	CUX2	0.707707634071313	1	activation
ADNP	CYRIB	-0.803743234780973	1	inhibition
ADNP	DAPK2	0.0183941287227491	1	activation
ADNP	DENND1A	0.6783915933401	1	activation
ADNP	DEPDC5	0.785384245304427	1	activation
ADNP	DISP3	-0.926140117443819	1	inhibition
ADNP	DLGAP4	0.785384245304427	1	activation
ADNP	DNAJB12	0.615432817455387	1	activation
ADNP	DNAJC6	0.761282913453189	1	activation
ADNP	DNM1	0.376952143357137	1	activation
ADNP	DNM2	0.761282913453189	1	activation
ADNP	DOCK6	0.785384245304427	1	activation
ADNP	DPP3	-0.949088679943735	1	inhibition
ADNP	E2F2	0.785384245304427	1	activation
ADNP	EBI3	-4.71280771974789e-06	1	inhibition
ADNP	ECE1	0.0330238157712249	1	activation
ADNP	EEF2K	0.785384245304427	1	activation
ADNP	EHF	0.376952143357137	1	activation
ADNP	EIF4E	-0.449712031485169	1	inhibition
ADNP	EIF4G3	0.785384245304427	1	activation
ADNP	ELFN1	-8.02335794282111e-07	1	inhibition
ADNP	ELL2	0.6783915933401	1	activation
ADNP	ENG	-4.30445401376646e-05	1	inhibition
ADNP	EPB41	0.707707634071313	1	activation
ADNP	EPB41L1	0.256514885846197	1	activation
ADNP	EPHA2	0.785384245304427	1	activation
ADNP	EPHB4	0.761282913453189	1	activation
ADNP	ERCC1	0.785384245304427	1	activation
ADNP	ERCC2	0.785384245304427	1	activation
ADNP	ERN2	0.735371596111442	1	activation
ADNP	FAF1	0.284292331276276	1	activation
ADNP	FAM222A	-0.71234280131075	1	inhibition
ADNP	FBN3	0.785384245304427	1	activation
ADNP	FBXW11	0.785384245304427	1	activation
ADNP	FCHO1	0.0285808531769776	1	activation
ADNP	FHAD1	0.761282913453189	1	activation
ADNP	FIBCD1	0.376952143357137	1	activation
ADNP	FLNB	0.926570383734407	1	activation
ADNP	FNIP2	0.761282913453189	1	activation
ADNP	FXN	-0.910528398423244	1	inhibition
ADNP	GABBR2	0.785384245304427	1	activation
ADNP	GADD45B	-7.28856340882901e-05	1	inhibition
ADNP	GDF15	0.145025978685402	1	activation
ADNP	GDPD5	0.998012531304871	1	activation
ADNP	GFI1B	-0.000122129094224712	1	inhibition
ADNP	GMPR	0.6783915933401	1	activation
ADNP	GNA15	-0.000332336436515666	1	inhibition
ADNP	GPR160	0.344691418251122	1	activation
ADNP	GPR89P	0.785384245304427	1	activation
ADNP	GRIFIN	-7.28856340882901e-05	1	inhibition
ADNP	GRIP2	0.284292331276276	1	activation
ADNP	GRM4	0.91663250979982	1	activation
ADNP	GSE1	0.206360425214893	1	activation
ADNP	GSN	-0.449712031485169	1	inhibition
ADNP	GTDC1	-0.00794160640484077	1	inhibition
ADNP	GTF2IRD1	0.615432817455387	1	activation
ADNP	H3C9P	0.548191170804344	1	activation
ADNP	HBS1L	0.707707634071313	1	activation
ADNP	HIP1	0.785384245304427	1	activation
ADNP	HJV	0.785384245304427	1	activation
ADNP	HMGA1P3	0.974482551657459	1	activation
ADNP	HMGB1P1	0.410273551447432	1	activation
ADNP	HMGB3P32	-0.00338212737338135	1	inhibition
ADNP	HMGN2P13	0.974482551657459	1	activation
ADNP	HMGN2P25	0.785384245304427	1	activation
ADNP	HMGN2P47	0.0992866414742274	1	activation
ADNP	HMGN4	0.0439130829704891	1	activation
ADNP	HNF1A	-0.891295742193881	1	inhibition
ADNP	HNRNPA1P1	0.256514885846197	1	activation
ADNP	HSD17B12	0.785384245304427	1	activation
ADNP	HTR1D	0.0439130829704891	1	activation
ADNP	ID1	0.0183941287227491	1	activation
ADNP	IFFO2	-0.981441835720202	1	inhibition
ADNP	IGF2BP2	0.785384245304427	1	activation
ADNP	IL12RB1	-8.32395906777613e-06	1	inhibition
ADNP	IL21R	0.828119037857696	1	activation
ADNP	INPP5B	0.444373987855595	1	activation
ADNP	INPP5D	0.0183941287227491	1	activation
ADNP	INSR	0.785384245304427	1	activation
ADNP	IQSEC1	-8.02335794282111e-07	1	inhibition
ADNP	IRF2BP1	0.785384245304427	1	activation
ADNP	ITPR1	0.995872286772538	1	activation
ADNP	JAK3	0.785384245304427	1	activation
ADNP	KAZN	-0.143038974261948	1	inhibition
ADNP	KCNK1	0.256514885846197	1	activation
ADNP	KCNK3	0.785384245304427	1	activation
ADNP	KCNN3	-0.993204039388769	1	inhibition
ADNP	KIAA0232	0.998012531304871	1	activation
ADNP	KIF13A	0.785384245304427	1	activation
ADNP	KSR1	-8.02335794282111e-07	1	inhibition
ADNP	LAMC3	-0.000122129094224712	1	inhibition
ADNP	LAPTM5	-0.000122129094224712	1	inhibition
ADNP	LASP1	-0.00217164664012179	1	inhibition
ADNP	LDLRAP1	0.785384245304427	1	activation
ADNP	LGR4	-0.000202516954999367	1	inhibition
ADNP	LHPP	-0.00137973459881382	1	inhibition
ADNP	LINC00324	0.785384245304427	1	activation
ADNP	LINC00534	0.785384245304427	1	activation
ADNP	LINC00870	-0.000122129094224712	1	inhibition
ADNP	LINC00877	0.0992866414742274	1	activation
ADNP	LINC00963	-0.0119665548768895	1	inhibition
ADNP	LINC01012	-0.910528398423244	1	inhibition
ADNP	LINC01234	0.344691418251122	1	activation
ADNP	LINC01267	0.785384245304427	1	activation
ADNP	LINC01270	0.206360425214893	1	activation
ADNP	LINC01315	-0.00794160640484077	1	inhibition
ADNP	LINC01412	0.863808192053024	1	activation
ADNP	LINC01485	-4.35251526530328e-07	1	inhibition
ADNP	LINC01503	0.707707634071313	1	activation
ADNP	LINC01556	0.807657554536861	1	activation
ADNP	LINC01623	0.0285808531769776	1	activation
ADNP	LINC01685	0.0285808531769776	1	activation
ADNP	LINC01756	0.0762169915699872	1	activation
ADNP	LINC01942	-4.71280771974789e-06	1	inhibition
ADNP	LINC01962	-0.054359550854857	1	inhibition
ADNP	LINC01992	0.410273551447432	1	activation
ADNP	LINGO1	0.128154118135754	1	activation
ADNP	LIPC	0.313737026630759	1	activation
ADNP	LITAF	-0.0262047457641217	1	inhibition
ADNP	LMO2	-0.99840735915036	1	inhibition
ADNP	LUC7L2	0.0580489614878083	1	activation
ADNP	MAGI1	-0.000202516954999367	1	inhibition
ADNP	MAP3K7	0.444373987855595	1	activation
ADNP	MAPRE2	0.785384245304427	1	activation
ADNP	MARK4	-0.655355227338306	1	inhibition
ADNP	MAST3	-0.000122129094224712	1	inhibition
ADNP	MATK	0.230515619035726	1	activation
ADNP	MB	-0.000539727157317303	1	inhibition
ADNP	MBNL1	0.785384245304427	1	activation
ADNP	MDM4	0.785384245304427	1	activation
ADNP	MDS2	0.785384245304427	1	activation
ADNP	MED18	-7.28856340882901e-05	1	inhibition
ADNP	MICAL2	0.785384245304427	1	activation
ADNP	MIER1	-1.45471019480988e-05	1	inhibition
ADNP	MIR1205	-0.00338212737338135	1	inhibition
ADNP	MIR1303	0.163643226880385	1	activation
ADNP	MIR145	0.828119037857696	1	activation
ADNP	MIR3143	-0.000539727157317303	1	inhibition
ADNP	MIR3194	0.582216009581335	1	activation
ADNP	MIR3681HG	0.145025978685402	1	activation
ADNP	MIR3922	-0.000122129094224712	1	inhibition
ADNP	MIR4418	0.992685060779639	1	activation
ADNP	MIR4425	0.966575136344887	1	activation
ADNP	MIR5093	-4.71280771974789e-06	1	inhibition
ADNP	MIR5189	0.0580489614878083	1	activation
ADNP	MIR7854	0.785384245304427	1	activation
ADNP	MLXIPL	0.284292331276276	1	activation
ADNP	MN1	0.0870827909552446	1	activation
ADNP	MRC2	0.582216009581335	1	activation
ADNP	MRPS22	0.785384245304427	1	activation
ADNP	MTSS1	0.785384245304427	1	activation
ADNP	MYB	-0.71234280131075	1	inhibition
ADNP	MYL10	0.785384245304427	1	activation
ADNP	NCAM2	-0.926140117443819	1	inhibition
ADNP	NCLN	0.444373987855595	1	activation
ADNP	NCOR2	0.91663250979982	1	activation
ADNP	NDST1	-0.000867460843444981	1	inhibition
ADNP	NEBL	0.785384245304427	1	activation
ADNP	NEK6	0.761282913453189	1	activation
ADNP	NFAT5	0.444373987855595	1	activation
ADNP	NFATC2	0.785384245304427	1	activation
ADNP	NFIA	0.313737026630759	1	activation
ADNP	NFIC	0.905494475636211	1	activation
ADNP	NIBAN2	-0.0380205020880155	1	inhibition
ADNP	NIBAN3	-4.35251526530328e-07	1	inhibition
ADNP	NOP56P1	0.807657554536861	1	activation
ADNP	NOSTRIN	0.785384245304427	1	activation
ADNP	NPRL3	0.785384245304427	1	activation
ADNP	NUP210	0.284292331276276	1	activation
ADNP	OAS3	0.879187801936457	1	activation
ADNP	PACSIN1	0.163643226880385	1	activation
ADNP	PADI4	-0.999077911297118	1	inhibition
ADNP	PCBP1	0.785384245304427	1	activation
ADNP	PCYT1A	0.0381075785802145	1	activation
ADNP	PDE4A	0.0580489614878083	1	activation
ADNP	PDGFB	0.206360425214893	1	activation
ADNP	PECAM1	-0.00521111780239477	1	inhibition
ADNP	PELATON	-0.0178194466799462	1	inhibition
ADNP	PHF20	0.785384245304427	1	activation
ADNP	PKHD1L1	0.785384245304427	1	activation
ADNP	PKN1	0.985258806930344	1	activation
ADNP	PLCG2	0.0330238157712249	1	activation
ADNP	PLD1	-0.00137973459881382	1	inhibition
ADNP	PLIN3	0.128154118135754	1	activation
ADNP	PLPP7	0.785384245304427	1	activation
ADNP	PLXNA2	-0.0178194466799462	1	inhibition
ADNP	PLXND1	0.785384245304427	1	activation
ADNP	POM121L2	0.998907755425614	1	activation
ADNP	PPIL3	0.0285808531769776	1	activation
ADNP	PPP1R16B	0.0870827909552446	1	activation
ADNP	PRCP	0.284292331276276	1	activation
ADNP	PREX1	0.995872286772538	1	activation
ADNP	PRF1	0.785384245304427	1	activation
ADNP	PRKAR2B	0.977730049021847	1	activation
ADNP	PRKCB	-0.244693418737906	1	inhibition
ADNP	PRPF31	-0.189386227469467	1	inhibition
ADNP	PRR5	0.84681343700754	1	activation
ADNP	PRSS16	0.785384245304427	1	activation
ADNP	PRX	-0.00521111780239477	1	inhibition
ADNP	PTP4A2	0.163643226880385	1	activation
ADNP	PTP4A3	-0.054359550854857	1	inhibition
ADNP	PTPRJ	0.0580489614878083	1	activation
ADNP	PTPRS	0.376952143357137	1	activation
ADNP	PVT1	-8.02335794282111e-07	1	inhibition
ADNP	R3HDM2	0.998012531304871	1	activation
ADNP	R3HDM4	0.905494475636211	1	activation
ADNP	RALGPS1	0.785384245304427	1	activation
ADNP	RANBP9	-0.143038974261948	1	inhibition
ADNP	RAP1GAP	-0.0178194466799462	1	inhibition
ADNP	RAPGEF5	0.0183941287227491	1	activation
ADNP	RASAL1	0.998729843152355	1	activation
ADNP	RBM19	0.785384245304427	1	activation
ADNP	RELB	-1.45471019480988e-05	1	inhibition
ADNP	RFX1	0.785384245304427	1	activation
ADNP	RHO	0.785384245304427	1	activation
ADNP	RHOBTB1	0.807657554536861	1	activation
ADNP	RHOH	-0.938804942993644	1	inhibition
ADNP	RICTOR	0.707707634071313	1	activation
ADNP	RN7SL121P	0.785384245304427	1	activation
ADNP	RN7SL636P	0.145025978685402	1	activation
ADNP	RNF10P1	0.0285808531769776	1	activation
ADNP	RNF216	-0.0119665548768895	1	inhibition
ADNP	RNU1-4	0.785384245304427	1	activation
ADNP	RNU6-1	0.410273551447432	1	activation
ADNP	RNU7-1	-4.30445401376646e-05	1	inhibition
ADNP	RP1	0.785384245304427	1	activation
ADNP	RPGR	0.785384245304427	1	activation
ADNP	RPH3A	0.998012531304871	1	activation
ADNP	RPL10P2	0.735371596111442	1	activation
ADNP	RPL12P33	-0.00521111780239477	1	inhibition
ADNP	RPS10P7	0.313737026630759	1	activation
ADNP	RPS4XP19	0.444373987855595	1	activation
ADNP	RPSAP2	-8.02335794282111e-07	1	inhibition
ADNP	RRAGC	0.785384245304427	1	activation
ADNP	RTN4	-2.64004157497102e-06	1	inhibition
ADNP	RUNX1	0.785384245304427	1	activation
ADNP	SAMSN1	0.785384245304427	1	activation
ADNP	SCARB1	0.785384245304427	1	activation
ADNP	SCN1B	0.785384245304427	1	activation
ADNP	SDC3	-0.000122129094224712	1	inhibition
ADNP	SDS	0.785384245304427	1	activation
ADNP	SDSL	0.0665760956633566	1	activation
ADNP	SEC14L1	0.163643226880385	1	activation
ADNP	SELPLG	0.707707634071313	1	activation
ADNP	SEMA6B	0.0439130829704891	1	activation
ADNP	SEPTIN9	0.785384245304427	1	activation
ADNP	SERINC5	0.0992866414742274	1	activation
ADNP	SERPINH1	0.184073694082189	1	activation
ADNP	SGSM1	-0.449712031485169	1	inhibition
ADNP	SH2B1	0.905494475636211	1	activation
ADNP	SIPA1L3	0.707707634071313	1	activation
ADNP	SLC13A3	0.206360425214893	1	activation
ADNP	SLC1A7	0.230515619035726	1	activation
ADNP	SLC22A23	0.0381075785802145	1	activation
ADNP	SLC25A25	0.112940986042439	1	activation
ADNP	SLC29A3	0.785384245304427	1	activation
ADNP	SLC44A2	-0.803743234780973	1	inhibition
ADNP	SLC4A1	0.582216009581335	1	activation
ADNP	SLC6A6	0.735371596111442	1	activation
ADNP	SLC7A11	-1.46321435934368e-06	1	inhibition
ADNP	SLC8B1	-0.00794160640484077	1	inhibition
ADNP	SLCO2B1	0.785384245304427	1	activation
ADNP	SMARCC1	0.313737026630759	1	activation
ADNP	SMURF1	0.926570383734407	1	activation
ADNP	SMYD3	0.376952143357137	1	activation
ADNP	SNUPN	-0.984076160898528	1	inhibition
ADNP	SNX9	0.785384245304427	1	activation
ADNP	SOGA1	0.785384245304427	1	activation
ADNP	SOX5	0.997696308449249	1	activation
ADNP	SPC24	0.284292331276276	1	activation
ADNP	SPINT2	0.0762169915699872	1	activation
ADNP	SPOCD1	0.926570383734407	1	activation
ADNP	SPPL3	0.966575136344887	1	activation
ADNP	SRC	0.785384245304427	1	activation
ADNP	SREBF2-AS1	-0.0119665548768895	1	inhibition
ADNP	STK10	0.0183941287227491	1	activation
ADNP	STX18	0.785384245304427	1	activation
