tf	target	mor	likelihood	state
ADNP	ATF7IP	-0.0670777643024733	1	inhibition
ADNP	DYRK1A	0.468454955450994	1	activation
ADNP	TLK1	-0.0586323832197189	1	inhibition
ADNP	ZMYM4	0.877387553912593	1	activation
ADNP	ABCC1	-0.858920234237185	1	inhibition
ADNP	ABCC6	-0.0251207005115854	1	inhibition
ADNP	ABHD5	-0.532099387400053	1	inhibition
ADNP	ABT1	0.989625693037897	1	activation
ADNP	ACBD6	0.995059616871847	1	activation
ADNP	ADAMTS10	0.468977230055903	1	activation
ADNP	ADAMTS14	0.914544116490235	1	activation
ADNP	ADCY7	0.783728668165033	1	activation
ADNP	AHCY	0.905521840243902	1	activation
ADNP	AIF1L	0.341569343524018	1	activation
ADNP	AKNA	0.338748891926017	1	activation
ADNP	AKT2	0.878101312528119	1	activation
ADNP	ALDH1A1	-0.568423386348642	1	inhibition
ADNP	ALDH1A2	-0.747849572059988	1	inhibition
ADNP	ALX4	0.610719254242166	1	activation
ADNP	ANGPT1	0.394587227937147	1	activation
ADNP	ANGPTL2	-0.00839634551131837	1	inhibition
ADNP	ANKRD24	0.510390995118321	1	activation
ADNP	ANO6	0.4977909965226	1	activation
ADNP	ANTXR2	0.913836255933386	1	activation
ADNP	AP1M1	0.91436761962517	1	activation
ADNP	ARHGEF1	0.774438031486804	1	activation
ADNP	ARHGEF10L	0.889724685805846	1	activation
ADNP	ARHGEF37	0.426505271215157	1	activation
ADNP	ARID3A	0.627184780575426	1	activation
ADNP	ARID5B	0.759027736542842	1	activation
ADNP	ARL5A	-0.316330431755176	1	inhibition
ADNP	ASAP1	0.321610633532337	1	activation
ADNP	ASCC2	-0.965959579220783	1	inhibition
ADNP	ATP2B1	0.722827525652205	1	activation
ADNP	ATP8B3	0.290468084772576	1	activation
ADNP	AXL	-0.318579904987341	1	inhibition
ADNP	BBC3	-0.0355032069432806	1	inhibition
ADNP	BHLHE40	0.967489431591212	1	activation
ADNP	CACNA1A	0.376238827188181	1	activation
ADNP	CACNA1I	-0.346876109144678	1	inhibition
ADNP	CCNY	0.173754574480328	1	activation
ADNP	CDCP1	-0.0637652621593858	1	inhibition
ADNP	CDH1	0.94554150014366	1	activation
ADNP	CDH23	0.279355955601691	1	activation
ADNP	CDHR3	-0.865278522346078	1	inhibition
ADNP	CDK5RAP2	0.980619740060912	1	activation
ADNP	CEBPB	-0.0744160291657759	1	inhibition
ADNP	CHST11	0.299626935071945	1	activation
ADNP	CHST3	0.568351273641034	1	activation
ADNP	CIITA	0.900214325748436	1	activation
ADNP	CKM	0.281048881209877	1	activation
ADNP	CLIP1	0.601130893851058	1	activation
ADNP	CLIP2	0.936492546077655	1	activation
ADNP	CMIP	0.75626265010653	1	activation
ADNP	CMKLR1	-0.989828854547274	1	inhibition
ADNP	CNGB1	-0.145618390032779	1	inhibition
ADNP	CNKSR3	-0.00790442834265807	1	inhibition
ADNP	CNN1	-0.221147262405297	1	inhibition
ADNP	COL27A1	-0.0478041560694882	1	inhibition
ADNP	CORO2A	0.561099601885735	1	activation
ADNP	CPEB4	0.617735129002699	1	activation
ADNP	CPNE2	0.941867572101869	1	activation
ADNP	CPPED1	-0.502537653507908	1	inhibition
ADNP	CRADD	0.508815992159106	1	activation
ADNP	CRB2	0.361132520108873	1	activation
ADNP	CRISPLD2	-0.968771970720693	1	inhibition
ADNP	CSF3R	-0.789846554602129	1	inhibition
ADNP	CTBS	0.182448158587929	1	activation
ADNP	CTRC	0.298747715019673	1	activation
ADNP	CUX1	0.734262156512946	1	activation
ADNP	CUX2	0.348668856366826	1	activation
ADNP	DAPK2	0.349144574189218	1	activation
ADNP	DENND1A	-0.0120058880498318	1	inhibition
ADNP	DEPDC5	0.716787914551286	1	activation
ADNP	DLGAP4	0.26235956274025	1	activation
ADNP	DNAJB12	0.908739586303989	1	activation
ADNP	DNAJC6	-0.901391206189063	1	inhibition
