	ID	Description	GeneRatio	BgRatio	pvalue	geneID	Count
hsa04142	hsa04142	Lysosome	11/58	132/8586	9.1825581767427e-10	9114/1520/1522/2519/2720/2760/2799/138050/4125/4668/4864	11
hsa04145	hsa04145	Phagosome	9/58	152/8586	6.84630095458881e-07	9114/1520/3122/3127/3689/5289/5869/29927/8417	9
hsa05152	hsa05152	Tuberculosis	8/58	180/8586	2.50099405665232e-05	9114/1051/1520/3122/3127/3689/5289/5869	8
hsa04141	hsa04141	Protein processing in endoplasmic reticulum	7/58	170/8586	0.00013545279479716	51726/80331/80267/7184/10960/6238/29927	7
hsa00511	hsa00511	Other glycan degradation	3/58	18/8586	0.000222140200072996	2519/2720/4125	3
hsa00531	hsa00531	Glycosaminoglycan degradation	3/58	19/8586	0.000262528118803082	2720/2799/138050	3
hsa03010	hsa03010	Ribosome	6/58	167/8586	0.000867604541244764	55173/64960/51021/51116/64968/6137	6
hsa05310	hsa05310	Asthma	3/58	31/8586	0.00114974425409116	8288/3122/3127	3
hsa05323	hsa05323	Rheumatoid arthritis	4/58	93/8586	0.00350217816642891	9114/3122/3127/3689	4
hsa05150	hsa05150	Staphylococcus aureus infection	4/58	96/8586	0.00392545775120866	3122/3127/3689/6404	4
hsa05416	hsa05416	Viral myocarditis	3/58	60/8586	0.00762231768349028	3122/3127/3689	3
hsa03060	hsa03060	Protein export	2/58	23/8586	0.0103591687046369	29927/60559	2
hsa05140	hsa05140	Leishmaniasis	3/58	77/8586	0.0150320954110529	3122/3127/3689	3
hsa04612	hsa04612	Antigen processing and presentation	3/58	78/8586	0.0155596159543745	1520/3122/3127	3
hsa04130	hsa04130	SNARE interactions in vesicular transport	2/58	33/8586	0.0207078466020445	8417/8673	2
hsa04514	hsa04514	Cell adhesion molecules	4/58	158/8586	0.0217097884538424	3122/3127/3689/6404	4
hsa05330	hsa05330	Allograft rejection	2/58	38/8586	0.0269860095005657	3122/3127	2
hsa05332	hsa05332	Graft-versus-host disease	2/58	42/8586	0.032489933875846	3122/3127	2
hsa04940	hsa04940	Type I diabetes mellitus	2/58	43/8586	0.0339294099755411	3122/3127	2
hsa04672	hsa04672	Intestinal immune network for IgA production	2/58	49/8586	0.0430697713750897	3122/3127	2
hsa05110	hsa05110	Vibrio cholerae infection	2/58	50/8586	0.0446735734503136	9114/29927	2
hsa04979	hsa04979	Cholesterol metabolism	2/58	51/8586	0.0462993697892166	4864/706	2
hsa05320	hsa05320	Autoimmune thyroid disease	2/58	53/8586	0.0496155134097696	3122/3127	2
hsa00600	hsa00600	Sphingolipid metabolism	2/58	54/8586	0.0513051539747812	2720/2760	2
hsa05166	hsa05166	Human T-cell leukemia virus 1 infection	4/58	222/8586	0.0624852689115101	3122/3127/3689/706	4
hsa00310	hsa00310	Lysine degradation	2/58	63/8586	0.0673974798716589	38/79709	2
hsa05321	hsa05321	Inflammatory bowel disease	2/58	65/8586	0.071175528126344	3122/3127	2
hsa05132	hsa05132	Salmonella infection	4/58	249/8586	0.0869709353034571	127829/7184/5289/5869	4
hsa00604	hsa00604	Glycosphingolipid biosynthesis - ganglio series	1/58	15/8586	0.0967490002861988	2720	1
hsa04140	hsa04140	Autophagy - animal	3/58	165/8586	0.100152392919614	5289/8417/8673	3
hsa00603	hsa00603	Glycosphingolipid biosynthesis - globo and isoglobo series	1/58	16/8586	0.102861304332798	4668	1
hsa04658	hsa04658	Th1 and Th2 cell differentiation	2/58	92/8586	0.127891725758558	3122/3127	2
hsa04970	hsa04970	Salivary secretion	2/58	93/8586	0.130159084707532	683/4069	2
hsa04657	hsa04657	IL-17 signaling pathway	2/58	94/8586	0.132435976154046	1051/7184	2
hsa04640	hsa04640	Hematopoietic cell lineage	2/58	99/8586	0.143955596115388	3122/3127	2
hsa00900	hsa00900	Terpenoid backbone biosynthesis	1/58	23/8586	0.144523891158704	38	1
hsa05146	hsa05146	Amoebiasis	2/58	102/8586	0.150967672853753	3689/5869	2
hsa04659	hsa04659	Th17 cell differentiation	2/58	108/8586	0.165191259715738	3122/3127	2
hsa00650	hsa00650	Butanoate metabolism	1/58	27/8586	0.167471124994119	38	1
hsa04966	hsa04966	Collecting duct acid secretion	1/58	27/8586	0.167471124994119	9114	1
hsa05145	hsa05145	Toxoplasmosis	2/58	111/8586	0.172392053110294	3122/3127	2
hsa01200	hsa01200	Carbon metabolism	2/58	115/8586	0.182073911034673	38/6120	2
hsa00030	hsa00030	Pentose phosphate pathway	1/58	30/8586	0.18428352109781	6120	1
hsa00630	hsa00630	Glyoxylate and dicarboxylate metabolism	1/58	30/8586	0.18428352109781	38	1
hsa00052	hsa00052	Galactose metabolism	1/58	32/8586	0.195305948110844	2720	1
hsa04136	hsa04136	Autophagy - other	1/58	32/8586	0.195305948110844	5289	1
hsa04611	hsa04611	Platelet activation	2/58	124/8586	0.204140268477075	6916/8673	2
hsa00040	hsa00040	Pentose and glucuronate interconversions	1/58	36/8586	0.216913490607378	6120	1
hsa00760	hsa00760	Nicotinate and nicotinamide metabolism	1/58	37/8586	0.222225656402088	683	1
hsa04650	hsa04650	Natural killer cell mediated cytotoxicity	2/58	132/8586	0.224003991263487	3689/7305	2
