TF	size	nes	pval	pval.fdr
RHBDL3	87	-3.48728590979804	0.000487949414993281	0.486926726644378
ZNF20	48	3.40013270969845	0.000673531550260788	0.486926726644378
ACOT11	57	-3.37040246034284	0.000750584729360276	0.486926726644378
TCF7L2	117	-3.20570435904871	0.00134732337563172	0.486926726644378
ZNF135	67	-3.20373423202437	0.00135657640099176	0.486926726644378
ZNF502	65	-3.19494792833835	0.00139856071490203	0.486926726644378
RAB20	56	3.18210758624213	0.00146207495978166	0.486926726644378
TRIM25	85	3.15645388620357	0.00159700137173196	0.486926726644378
NOS3	76	3.12517659145422	0.00177698348280947	0.486926726644378
NKX2-3	66	-3.08664177230554	0.00202431388873146	0.486926726644378
ASAP2	43	-3.08251421056431	0.00205259929898989	0.486926726644378
CCR8	43	3.07643705011427	0.00209490532171543	0.486926726644378
S1PR2	66	3.03138074964827	0.00243438058829934	0.486926726644378
MTA3	146	3.02630909750845	0.00247559090092124	0.486926726644378
CHN1	74	3.0198321255352	0.00252914826497732	0.486926726644378
ZNF222	55	3.01370843022689	0.00258075699537455	0.486926726644378
SP140	124	3.00093009586518	0.00269156346767789	0.486926726644378
F2RL1	87	-2.99871223838703	0.00271123246543672	0.486926726644378
IL16	290	2.99593788658764	0.00273602158565077	0.486926726644378
NPSR1	42	-2.97976749179131	0.00288467247529241	0.486926726644378
L1CAM	50	2.96410706985204	0.00303562645111344	0.486926726644378
RCBTB1	64	2.95882851307105	0.00308810895899304	0.486926726644378
ZBTB49	62	-2.95846113791285	0.00309179223525473	0.486926726644378
P2RX3	60	-2.95646726776505	0.00311185259070934	0.486926726644378
PPP1R9B	31	2.94108767258117	0.00327061949623743	0.486926726644378
OR52N1	69	-2.93880977365579	0.00329475224591231	0.486926726644378
DTX1	47	2.93685935691959	0.00331554432768002	0.486926726644378
FBXO8	62	2.93607693899935	0.00332391869283506	0.486926726644378
OR2AT4	49	-2.93403117369327	0.00334590601560685	0.486926726644378
ARNT	140	2.92921824564125	0.00339815733691169	0.486926726644378
TBL1Y	90	-2.92653232725511	0.00342763881099142	0.486926726644378
INSR	64	-2.92198815496083	0.00347804767547081	0.486926726644378
TRAK1	143	-2.91974583501597	0.00350316968969709	0.486926726644378
ASB12	53	-2.91551995166749	0.0035509640181911	0.486926726644378
IFNAR1	70	2.8988102829002	0.00374581471834027	0.486926726644378
SPN	86	-2.89774473232324	0.00375856367783617	0.486926726644378
CDK5R1	68	-2.8960829085687	0.00377852558033676	0.486926726644378
ZBED2	132	-2.89197334149236	0.00382830429174229	0.486926726644378
WASF2	58	-2.89035611545786	0.00384805640215238	0.486926726644378
STAT2	147	2.88512157394825	0.00391262535868906	0.486926726644378
LAT2	87	2.88025130384921	0.00397358304738951	0.486926726644378
BMP15	130	-2.87894646206746	0.00399006063900013	0.486926726644378
TCFL5	120	2.87451299494894	0.00404651117821788	0.486926726644378
GRM8	62	-2.86912451657428	0.00411609723760591	0.486926726644378
NR6A1	119	-2.86801782111703	0.00413052266627978	0.486926726644378
SPATA13	56	2.85232510905441	0.00434006873283643	0.486926726644378
BCL10	60	2.84102556410026	0.0044968707443047	0.486926726644378
EPGN	64	-2.8401091167358	0.00450981047040057	0.486926726644378
CRYAB	56	-2.83020456221069	0.00465182512398809	0.486926726644378
ELN	82	-2.82731975515665	0.00469394318695555	0.486926726644378
CNTNAP4	46	-2.82695278479879	0.00469932561734869	0.486926726644378
ZNF223	19	-2.82417552422502	0.00474024176576504	0.486926726644378
ABCC8	47	-2.82269765845047	0.00476214570448667	0.486926726644378
TLE4	36	2.81740274205687	0.00484137749958406	0.486926726644378
GRIK2	43	-2.8137504747494	0.00489672215598775	0.486926726644378
GNG2	122	2.81268135405711	0.0049130310220939	0.486926726644378
SPOCK3	75	2.81182951157591	0.00492606057626603	0.486926726644378
MT1H	87	-2.80870131872571	0.00497417713433974	0.486926726644378
CBX8	95	-2.80816769069646	0.00498242748387414	0.486926726644378
ADCY2	60	-2.78985239942309	0.00527320753171079	0.506755243797407
MED27	53	-2.76759022067136	0.00564724122179627	0.529791966055882
RAB43	55	-2.76123597755039	0.00575830537675326	0.529791966055882
CD24	49	2.75766526947744	0.00582157766724656	0.529791966055882
