name	logFC	P.Value
102654	0.178952310817664	0.0173982409237594
107865	-0.158578247016914	0.0100009549778964
110075	0.17269434969129	0.000974631173580276
121414	0.156950922722356	0.00442260970665372
123305	-0.209332918058669	6.57662360556632e-05
12812	0.160041347079367	0.0028259845703398
137040	0.154166541794622	0.0125670876261216
139186	0.188437713326864	0.000661415113429814
145356	-0.17817827993226	0.00283837155917041
157480	-0.163400010800895	0.00538044256644776
161930	0.15951277231026	0.00972917552992319
16847	0.156762137237655	0.00584511293739019
168770	0.163437833322527	0.00108987575094704
179739	0.152896973545192	0.00615989022242627
182239	0.155641626970332	0.0109483708993461
191135	-0.151791816174141	0.00782925494609842
197842	0.152970255787733	0.00326998732752611
200078	0.166606613732117	0.00055786396505836
20027	-0.152528977191971	0.0265907241157048
205865	0.173450379422554	0.00147602055134359
207808	0.18275627316712	0.000593546385362163
227724	0.163761265894896	0.0056967546237888
234524	0.160025081154749	0.0163553070360391
237284	-0.172743753547905	0.00539293213488548
23980	0.184273727790656	0.00402829704823532
240981	0.170899203534278	0.0129805469444696
246809	0.158228317563071	0.00509920363947353
247029	0.170232546288336	0.000994483699356547
248281	-0.392261632814458	2.73344698061043e-05
251400	0.227828640958511	2.0892421411506e-05
254105	0.184415415431289	0.00127576334820129
262430	-0.152990401400352	0.0148932296159595
265470	0.154929432660478	0.00672361170408982
273884	0.156073892585023	0.0186548227617984
276878	0.184535664405276	0.0029889630257297
280790	0.163009922053509	0.00133620952942532
287315	0.161681253241986	0.00392351130100155
287475	0.15007873771462	0.015683040119527
287730	0.153774356767762	0.00650217243914318
293265	0.155297477454806	0.00524162324413585
297360	-0.165538748506376	0.00311593644460646
301711	-0.158955960728407	0.0359310171958693
310928	-0.150738560263601	0.0182745020333378
312595	0.164818672446027	0.00894827547882269
320412	0.162774556806365	0.0026608577176057
320675	0.154193646910818	0.000492283545571191
321925	-0.155169069776729	0.00729877266223324
322483	0.180656101897071	0.00547223842757945
323289	0.15658463370975	0.00634175545896366
327850	0.175087775412672	0.0017067927302738
330499	-0.192220998917462	0.0118950331475173
331286	0.156459857415492	0.0148010183964892
335262	0.184786113300435	0.00269888480172211
336735	0.156698673662376	0.00134174699747087
336737	0.161462712835476	0.00782125908780621
338083	0.160428845626358	0.00100540373966702
344484	0.200483232332742	0.0101786041920678
345578	0.162267501595784	0.0096023967623374
36519	-0.166700502785302	0.00459166057503417
36807	-0.166956471271213	0.00180227720007433
370656	0.162012518927545	0.0089324325423596
38232	0.1627671120255	0.0240399257276179
388669	0.188623391432946	0.000445334640137882
390515	0.192046077751451	0.00349603789587738
396444	0.153989264466365	0.00338945636793155
399845	0.153219713896505	0.00826635688485498
40121	0.1578799796251	0.00585963046599129
409111	0.168942858312028	0.00128965672594505
409121	0.152515616252079	0.0263592388627845
410143	0.162029734531583	0.000517753324347481
410274	0.162913517497619	0.00151383851901113
420398	0.156785048375023	0.00340387970598705
427087	-0.155368911114751	0.00922913824470188
434555	0.150499710934548	0.0405840767430089
439958	0.167266486667481	0.011708959292998
446997	0.156855141987187	0.00415896123381172
453468	0.150081822425906	0.0154547582887099
466764	0.151461222922318	0.0297049499547892
468543	0.152442791360195	0.0126412593810674
470269	0.172198068976155	0.00210161344413582
482093	0.158307674082292	0.00382301617109484
483653	0.150657231316194	0.00671919667075871
486420	-0.15140969884076	0.00406122450615493
493317	0.150564862599894	0.00309007723463585
499798	0.165003846072036	0.0054711484067077
506995	0.166560801843726	0.00887978590519781
508187	0.157450771611148	0.00521624828373006
526104	0.153458714730132	0.00669571117802175
535763	-0.178686924355024	0.0154847273936561
547038	0.153165163186249	0.00511347501927306
553625	0.152443637077836	0.00798323162357277
565844	0.160786195438662	0.00398733622115126
566861	0.171466152606537	0.00111508145370841
567016	0.166013759826436	0.00817679443219838
568504	-0.173533798656869	0.0152448759402484
577298	0.159715942278988	0.00922863494456114
58452	-0.15689272530202	0.017158589127114
585020	0.161490660711415	0.0239623405980215
588934	-0.151745592724824	0.00250921578616307
594147	0.153965823291877	0.00416970644173235
595987	0.169286333991984	0.0095465855571342
596363	0.161712237712193	0.00204003568155589
598835	0.159066906322371	0.00639270801380042
599948	-0.172022281260212	0.00467590241664975
602780	-0.153929506478769	0.0290627764017973
607274	0.161553217668631	0.00143136194393522
609149	0.160281844624895	0.0123561115297372
609159	0.159286968713799	0.00227141938198136
609788	0.158412890020475	0.0280943445679728
610261	-0.157358494398246	0.00083545961405102
615289	0.164815640517027	0.0206673054593666
617897	0.163419109127852	0.00751856802539566
618225	0.199865891700379	0.00534758666341213
619525	0.184849586142053	0.00504824244036011
625771	0.167818499309316	0.00252260374117641
632269	0.156979067405288	0.00822405378415294
634253	0.193396322582971	5.35212082110293e-05
643465	0.159523663376704	0.0262393906546809
644160	0.16490774192705	0.00631554263608844
645051	0.160890196687983	0.0254118653067345
660734	-0.152126173550695	0.0283742367043392
66452	-0.15893085849425	0.00578921502665364
672497	0.151582631889753	0.00665366815945146
67665	0.178360919020303	0.00705497876475051
689020	-0.155517377517978	0.00688549503553201
70398	0.15375225834986	0.00793545829725127
712439	0.186508303674361	0.000568968087205504
727622	0.183606415673001	0.00733878748337512
736082	0.168799012809459	0.0194902935944646
738335	0.154485379700561	0.0147271563071661
745908	0.179356655392962	0.00262339888026875
746872	0.176573832704126	0.00199491075496244
761776	0.192369142585747	0.00139300445851257
773831	-0.168609805790192	0.00660633308845154
78053	0.158839054103091	0.00495798978607261
78266	0.163248358169207	0.012273458207881
85850	0.182411375319287	0.00631681050485756
87123	0.186586178899977	0.0026232659096174
9002	0.158152727260116	0.0127943461826295
9015	0.152675415871911	0.0213224841152836
90801	0.169002840622561	0.00416986626344199
9354	0.171877269327303	0.00315692779680279
95842	0.150836739021253	0.0240029453751546
96643	0.162028930073796	0.0190496770319465
ABHD16A	-0.189621959243883	0.0014181333346714
AC002310.13	-0.155076577181797	0.00366542533237474
AC005609.1	0.156959792819239	0.0114061367020651
AC007096.1	0.154631062951688	0.00353981055891106
AC007557.1	0.154504831116086	0.00944296866777892
AC007557.2	0.152571131602697	0.0105607020376435
AC007557.3	0.152571131602697	0.0105607020376435
AC007563.1	0.154504831116086	0.00944296866777892
AC007563.5	0.152571131602697	0.0105607020376435
AC010930.1	0.163578549754301	0.00359784683529634
AC012531.25	-0.150769836328741	0.00719295822384266
AC027307.3	0.160255679499585	0.00721031239907829
AC103828.1	0.172722677284429	0.00272325285314115
AC144450.1	-0.150870566564476	0.00378792230206573
ACBD4	-0.1518738918548	0.0235318612287303
ADAMTS12	-0.17571710630375	0.00116952379759682
AGPAT1	-0.153631031030088	0.00868048828595289
ANTXR1	0.160485871042392	0.00882103045785458
AP001053.11	0.160936405867466	0.00195977715426357
AP001258.4	0.155202559942725	0.0133260805026588
AP001258.5	0.155202559942725	0.0133260805026588
ASXL1	-0.174573422117732	0.00410058552192139
B4GALT4	0.153467819197702	0.00191329765357269
BCL2	0.154046591496005	0.0228465718743313
BLNK	0.177918365818309	0.0040353446204584
BRINP2	0.163080680055521	0.000660800440843799
C12orf42	-0.206511443645498	0.000262637091519547
C1orf51	-0.152968644845053	0.00871641547888628
C1orf87	0.159215313323968	0.00538109970445113
C21orf128	0.15836230128178	0.00575245318698906
CA12	-0.158147112136896	0.00398199954126858
CAP1	0.161816711551258	0.00362024079891502
CBLN3	0.150176504693197	0.00367661712359012
CCDC108	0.176995935992822	0.00029040670148604
CD38	0.15067190796183	0.00472207812851709
CDO1	0.174645604993174	0.00400028874211591
CEP128	0.159719751168535	0.013330149531025
CHN2	0.152182913160049	0.00678794164672296
CLTCL1	-0.159092112045838	0.0473609138636784
COG2	-0.150684019092707	0.00324472429209892
CPVL	0.152182913160049	0.00678794164672296
CTA-384D8.31	0.153451708892319	0.00289789458533254
CTA-384D8.34	0.153451708892319	0.00289789458533254
CTA-384D8.35	0.153451708892319	0.00289789458533254
CTB-99A3.1	0.156302063921249	0.00151039107320508
CTGF	-0.150653523380911	0.0116130217118212
DAZAP1	0.160255679499585	0.00721031239907829
DNASE1L3	0.152691260815046	0.0147984497104395
DOCK8	0.184602466222678	0.00758950964827849
DXO	-0.170375187500202	0.00273769119012986
EGFL8	-0.153631031030088	0.00868048828595289
ESRRA	-0.16135336745054	0.00415915994624625
EXD2	-0.188041937074479	0.000207417409661494
FAM111A	0.155202559942725	0.0133260805026588
FEZF2	-0.152578686679247	0.00336353841961377
FKBPL	-0.153631031030088	0.00868048828595289
FOXD2-AS1	-0.181654255376074	0.0110890715687624
FSCB	0.170447487475999	0.000613971394144114
GPR137	-0.16135336745054	0.00415915994624625
GPR21	-0.16195339841166	0.0346317697860603
GPR85	-0.188751145670702	0.00648521763031706
HAX1	-0.156845378882936	0.0448706225215537
HEXIM1	-0.1518738918548	0.0235318612287303
HINT3	-0.150644362787191	0.00302034675067082
HIST1H2AA	0.158958966599383	0.00229932747164649
HIST1H2APS1	0.158958966599383	0.00229932747164649
HIST1H2BA	0.158958966599383	0.00229932747164649
HIST1H2BPS1	0.158958966599383	0.00229932747164649
HLA-DOA	-0.150663452222677	0.0250368536539828
HOXA-AS3	-0.175719218541127	0.0221457832564692
HOXA3	-0.175719218541127	0.0221457832564692
HOXA5	-0.175719218541127	0.0221457832564692
HOXA6	-0.175719218541127	0.0221457832564692
HOXC4	-0.15361358584591	0.00719295822384266
HOXC5	-0.156457335363079	0.00501255665592646
HOXC6	-0.156457335363079	0.00501255665592646
IL12RB1	0.152336739345325	0.0140668243890999
IRGQ	-0.168743419789099	0.00598070796238464
KCNA3	-0.150148905590179	0.0156186871177184
KCNK4	-0.16135336745054	0.00415915994624625
KHNYN	0.150176504693197	0.00367661712359012
KLHDC7B	0.153451708892319	0.00289789458533254
KLK8	0.163922470469343	0.0143388801939774
KLK9	0.163922470469343	0.0143388801939774
KRTAP3-2	0.156812278154579	0.0198756463903777
KTN1	-0.16185838149457	0.0189865179871976
KTN1-AS1	-0.16185838149457	0.0189865179871976
L34079.2	-0.168743419789099	0.00598070796238464
LAPTM5	0.166909901335756	0.0029021037985267
LAX1	0.154605614914472	0.0226371458126243
LCLAT1	0.22001110129954	0.010078655576983
LGALS2	-0.171821777239613	0.00713850296396557
LGALS8	-0.193585906671058	0.000760031981444664
LGALS8-AS1	-0.193585906671058	0.000760031981444664
LPIN3	-0.158175428594413	0.0165120287957452
LY6G5C	-0.189621959243883	0.0014181333346714
LY9	0.150960397187185	0.0241280959547903
MAST3	0.152336739345325	0.0140668243890999
MCC	-0.168009718905778	0.0105931255937406
MIR572	0.151125928158351	0.00236931587075519
MIR615	-0.156457335363079	0.00501255665592646
MRPS21	-0.152968644845053	0.00871641547888628
NELFE	-0.170375187500202	0.00273769119012986
NHSL1	-0.15555275876415	0.0349061387220654
NXPH4	-0.160672594474929	0.00196758284562969
OR52K2	0.163578549754301	0.00359784683529634
PCDHA10	0.156959792819239	0.0114061367020651
PCDHA14	0.156959792819239	0.0114061367020651
PCDHA9	0.156959792819239	0.0114061367020651
PGK2	0.154827180494135	0.00547679258339147
PIK3AP1	0.161010084786556	0.0287041899378612
PINLYP	-0.168743419789099	0.00598070796238464
PLA1A	0.151245690174065	0.0019768236012067
PLCD3	-0.1518738918548	0.0235318612287303
PPIL6	-0.179450491746443	0.00292657208938164
PPT2	-0.153631031030088	0.00868048828595289
PPT2-EGFL8	-0.153631031030088	0.00868048828595289
PRKCH	0.184423221513323	0.000810420459081908
PRRT1	-0.153631031030088	0.00868048828595289
PTPRG-AS1	-0.152578686679247	0.00336353841961377
RNPS1P1	0.151125928158351	0.00236931587075519
RNU6-471P	0.179743327473334	0.0055371862804589
RP1-170O19.22	-0.175719218541127	0.0221457832564692
RP1-170O19.23	-0.175719218541127	0.0221457832564692
RP11-1094M14.7	-0.177555966970948	0.029308651452825
RP11-1105G2.3	0.150749828689914	0.01410048000143
RP11-1105G2.4	0.150749828689914	0.01410048000143
RP11-163M18.1	0.170447487475999	0.000613971394144114
RP11-196E1.3	0.156939423906003	0.0113693900686788
RP11-363J20.1	-0.188041937074479	0.000207417409661494
RP11-390P2.4	-0.15555275876415	0.0349061387220654
RP11-536G4.2	-0.151539850563809	0.00843860498959741
RP11-57H12.3	-0.165846149489713	0.0101426357546401
RP11-57H14.2	-0.155110979896517	0.045723095194937
RP11-59O6.3	0.184602466222678	0.00758950964827849
RP11-626I20.1	-0.206511443645498	0.000262637091519547
RP11-626I20.2	-0.206511443645498	0.000262637091519547
RP11-69I8.3	-0.150653523380911	0.0116130217118212
RP11-783K16.10	-0.16135336745054	0.00415915994624625
RP11-834C11.14	-0.150769836328741	0.00719295822384266
RP4-683L5.1	-0.207105037286888	0.00124663069083647
RP5-986I17.2	-0.154544340093242	0.00638606265804325
RPL5P21	0.202159966542315	4.90221228410273e-05
RPS15	0.160255679499585	0.00721031239907829
RWDD3	-0.165846149489713	0.0101426357546401
SCHIP1	-0.169054144808852	0.0216738889369259
SEC61G	-0.191440005603658	0.00305982544003478
SEMA4B	0.173977353694882	0.00578448216031458
SHMT2	-0.160672594474929	0.00196758284562969
SHROOM1	-0.165653356371388	0.00153590578612452
SKIV2L	-0.170375187500202	0.00273769119012986
SLC1A2	-0.207105037286888	0.00124663069083647
SLC25A46	-0.159849765475782	0.0148627706518274
SLFN12L	0.168741497602412	0.00918185639281013
SLFN13	-0.177555966970948	0.029308651452825
SMPD2	-0.179450491746443	0.00292657208938164
SNRPF	-0.151539850563809	0.00843860498959741
SOWAHA	-0.161563425296798	0.00372500983648722
SP110	0.169908325593644	0.0107971676428546
SP140	0.169908325593644	0.0107971676428546
SPATA18	-0.156521514986559	0.00631306330626718
SPICE1	-0.155154894029103	0.00937068013991577
SRRM5	-0.168743419789099	0.00598070796238464
ST7	-0.161710890046531	0.0226007782743065
ST7-AS1	-0.161710890046531	0.0226007782743065
ST7-OT4	-0.161710890046531	0.0226007782743065
STK19	-0.170375187500202	0.00273769119012986
SYNE1	0.152831030886944	0.0212165346219086
TACSTD2	-0.151571639352155	0.0229089148980934
TCF7L2	-0.155110979896517	0.045723095194937
TEX40	-0.16135336745054	0.00415915994624625
THEM4	-0.18503191774259	0.00163457243761253
TMEM232	-0.159849765475782	0.0148627706518274
TMEM63C	0.190834560982809	0.00347846641939736
TNP1	0.152571131602697	0.0105607020376435
TRIM36	-0.207159551302688	0.000468419547011161
TRIM67	0.155739893996158	0.0203704599454357
U3	0.164356075675346	0.0245653575312188
UBAP2L	-0.156845378882936	0.0448706225215537
UMODL1	0.15836230128178	0.00575245318698906
XRCC1	-0.168743419789099	0.00598070796238464
Z97352.1	0.202159966542315	4.90221228410273e-05
ZBTB48	-0.194376714298333	0.000289060033384482
ZNF576	-0.168743419789099	0.00598070796238464
ZNF688	-0.155076577181797	0.00366542533237474
ZNF714	-0.166612376521066	0.0170998232654524
ZNF764	-0.155076577181797	0.00366542533237474
