ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
WP3657	Hematopoietic stem cell gene regulation by GABP alpha/beta complex	3	-0.902592852137351	-1.88836880427425	0.00204197195530308	0.00204197195530308	0.374493380487147	143	tags=100%, list=10%, signal=90%	GZMB/BCL2
WP78	TCA cycle (aka Krebs or citric acid cycle)	4	-0.826788218793829	-2.03605463987738	0.00340894467234491	0.00340894467234491	0.374493380487147	252	tags=100%, list=18%, signal=83%	CS/IDH3G/SDHA
WP241	One-carbon metabolism	3	-0.880868955851437	-1.84291893398504	0.00376908693112784	0.00376908693112784	0.374493380487147	174	tags=100%, list=12%, signal=88%	DNMT1/TYMS
WP1433	Nucleotide-binding oligomerization domain (NOD) pathway	3	0.857831532423455	1.67744131259686	0.00399561699194563	0.00399561699194563	0.374493380487147	66	tags=67%, list=5%, signal=64%	CASP1/NOD1
WP4399	MicroRNA network associated with chronic lymphocytic leukemia	2	-0.951680672268908	-1.67041264266901	0.00405203543807278	0.00405203543807278	0.374493380487147	72	tags=100%, list=5%, signal=95%	ZAP70
WP2007	Iron metabolism in placenta	2	-0.944677871148459	-1.65812115891133	0.00586923272203797	0.00586923272203797	0.452033888592047	82	tags=100%, list=6%, signal=94%	IREB2
WP2363	Gastric cancer network 2	2	0.910364145658263	1.5355371899365	0.0119272438013588	0.0119272438013588	0.732463889558972	130	tags=100%, list=9%, signal=91%	FANCI/BRIX1
WP3850	Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling	4	0.767129483367454	1.66274628573268	0.0126804682474902	0.0126804682474902	0.732463889558972	150	tags=75%, list=10%, signal=67%	ACVR2B/PRKAB1/RPTOR
WP5183	SARS-CoV-2 mitochondrial chronic oxidative stress and endothelial dysfunction	2	-0.908963585434174	-1.59543459174715	0.0152712878146509	0.0152712878146509	0.734055867486697	133	tags=100%, list=9%, signal=91%	ACAD9
WP3925	Amino acid metabolism	8	-0.5028129395218	-1.67753144417549	0.0179104363475816	0.0179104363475816	0.734055867486697	716	tags=100%, list=50%, signal=50%	GLUD1/HIBADH/IDH1/DLD/GOT2/CS/SDHA
WP5087	Malignant pleural mesothelioma	45	0.374957120707298	1.58872597032381	0.0187362381885076	0.0187362381885076	0.734055867486697	540	tags=57%, list=38%, signal=36%	CASP1/LIMD1/FGF22/TEAD2/PRKAB1/NTRK2/RPTOR/FZD5/DVL1/RAF1/MAP2K6/CDH10/NF2/BAG2/ITGAV/UHRF1/FGF13/FOSL1/FGF9/LAMA4/RASSF1/CYCS/PIK3CB/FABP4/MAPK10/CHD8
WP3849	MAPK and NFkB signaling pathways inhibited by Yersinia YopJ	2	0.878151260504202	1.48120279706183	0.0214621218615926	0.0214621218615926	0.734055867486697	176	tags=100%, list=12%, signal=88%	RAF1/MAP2K6
