ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
DOID:12387	nephrogenic diabetes insipidus	2	-0.96218487394958	-1.6833600043561	0.00329046871055173	0.00329046871055173	0.717791865943084	57	tags=100%, list=4%, signal=96%	AVPR2
DOID:0060286	combined oxidative phosphorylation deficiency	13	0.575026962242461	1.84165829418336	0.00429282903915272	0.00429282903915272	0.717791865943084	267	tags=54%, list=19%, signal=44%	MRPS28/MRPS23/MRPS22/MRPS34/GFM1/MRPS2/MRPL44
DOID:8618	oral cavity cancer	13	-0.469163681041159	-2.03214425356679	0.00475226491694002	0.00475226491694002	0.717791865943084	569	tags=92%, list=40%, signal=56%	BARHL2/DICER1/CDKN1B/CDKN2A/ATP6V1C1/CDH1/CAMK2N1/DNMT1/SNAI2/BCL2/CALR/FGF2
DOID:0060318	acute promyelocytic leukemia	2	0.929271708683473	1.58728021779154	0.00499385601996378	0.00499385601996378	0.717791865943084	104	tags=100%, list=7%, signal=93%	SENP7/PRAME/PRAME
DOID:3635	congenital myasthenic syndrome	2	0.927871148459384	1.5848879341174	0.00499385601996378	0.00499385601996378	0.717791865943084	105	tags=100%, list=7%, signal=93%	CHRNG/CHRNA6
DOID:439	neuromuscular junction disease	2	0.927871148459384	1.5848879341174	0.00499385601996378	0.00499385601996378	0.717791865943084	105	tags=100%, list=7%, signal=93%	CHRNG/CHRNA6
DOID:706	mature B-cell neoplasm	2	-0.951680672268908	-1.66498271173212	0.00533638058142827	0.00533638058142827	0.717791865943084	72	tags=100%, list=5%, signal=95%	CALR
DOID:700	mitochondrial metabolism disease	28	0.451347740713687	1.75850605449422	0.0058644366327393	0.0058644366327393	0.717791865943084	267	tags=39%, list=19%, signal=32%	MRPS28/MRPS23/MRPS22/MRPS34/GFM1/PMPCB/AGK/AGK/NDUFA8/CYC1/MRPS2/MRPL44
DOID:1574	alcohol use disorder	17	0.513595118046941	1.76211665457474	0.00588509007234921	0.00588509007234921	0.717791865943084	142	tags=44%, list=10%, signal=41%	RHBDL2/CLIC2/CHRNG/CHRNA6/KDM3A/GLP1R/SERPINA1/SERPINA1
DOID:11758	iron deficiency anemia	2	-0.944677871148459	-1.65273118331614	0.00697830856148202	0.00697830856148202	0.717791865943084	82	tags=100%, list=6%, signal=94%	IREB2
DOID:2352	hemochromatosis	2	-0.944677871148459	-1.65273118331614	0.00697830856148202	0.00697830856148202	0.717791865943084	82	tags=100%, list=6%, signal=94%	IREB2
DOID:440	neuromuscular disease	7	0.673150089650306	1.7772482496732	0.00730576962791943	0.00730576962791943	0.717791865943084	342	tags=86%, list=24%, signal=66%	CHRNG/CHRNA6/PDK3/STAC3/HOXD10/PLEKHG5
DOID:0060429	chromosomal duplication syndrome	2	0.90266106442577	1.54182682798289	0.00991235075144847	0.00991235075144847	0.812264759347188	142	tags=100%, list=10%, signal=90%	RAI1/SERPINA1/SERPINA1
DOID:9409	diabetes insipidus	3	-0.839523475823406	-1.78979768204358	0.0101243284605315	0.0101243284605315	0.812264759347188	233	tags=100%, list=16%, signal=84%	STIM1/AVPR2
DOID:0050565	autosomal recessive nonsyndromic deafness	3	-0.838822704975473	-1.78830369399513	0.0103341572436029	0.0103341572436029	0.812264759347188	234	tags=100%, list=16%, signal=84%	S1PR2/STRC
DOID:0060254	Robinow syndrome	2	0.88515406162465	1.51192328205615	0.0136577320861561	0.0136577320861561	0.977352727321689	166	tags=100%, list=12%, signal=89%	NXN/NXN/NXN/DVL1
DOID:302	substance abuse	18	0.480910181894504	1.6818329775762	0.0192172857314419	0.0192172857314419	1	142	tags=42%, list=10%, signal=38%	RHBDL2/CLIC2/CHRNG/CHRNA6/KDM3A/GLP1R/SERPINA1/SERPINA1
DOID:0060159	organic acidemia	3	-0.800280308339173	-1.70613435133036	0.0201377827354386	0.0201377827354386	1	289	tags=100%, list=20%, signal=80%	DLD/DNAJC19
DOID:14323	Marfan syndrome	2	0.854341736694678	1.45929304122508	0.0246839177478824	0.0246839177478824	1	210	tags=100%, list=15%, signal=85%	ACVR2B/BMP7
DOID:26	pancreas disease	14	0.503486561836397	1.64534973979413	0.0255588711922929	0.0255588711922929	1	585	tags=87%, list=41%, signal=52%	CASP1/SERPINA1/SERPINA1/LTF/ENG/CA2/IL2RA/ADIPOQ/PPARG/CTLA4/SELL/TACR1/TNFRSF10A
DOID:4074	pancreatic adenocarcinoma	20	-0.278258254739487	-1.48476201329807	0.0269418659404042	0.0269418659404042	1	897	tags=95%, list=63%, signal=36%	MAPK10/L1CAM/TNFRSF10A/SHH/HRAS/HRAS/KLK6/CDKN1B/FAS/TGM2/BTF3/SSTR2/CDKN2A/HMGA1/PIM1/CDH1/GLIPR2/TP73/BCL2/CALR
DOID:2843	long QT syndrome	2	0.850840336134454	1.45331233203973	0.0274503517989517	0.0274503517989517	1	215	tags=100%, list=15%, signal=85%	KCNH2/CALM2
DOID:3498	pancreatic ductal adenocarcinoma	12	-0.392806770098731	-1.66873921496007	0.0319458027663615	0.0319458027663615	1	874	tags=100%, list=61%, signal=39%	TNFRSF10A/SHH/HRAS/HRAS/KLK6/TGM2/BTF3/HMGA1/PIM1/CDH1/GLIPR2/CALR
DOID:14447	gonadal dysgenesis	5	0.657144621083501	1.533412423873	0.0331564986737401	0.0331564986737401	1	11	tags=40%, list=1%, signal=40%	NR2F2/MRPS22
DOID:2224	essential thrombocythemia	2	-0.871148459383754	-1.52409013494832	0.0337168930206823	0.0337168930206823	1	187	tags=100%, list=13%, signal=87%	CALR
DOID:9884	muscular dystrophy	12	-0.388559792482284	-1.6506970155045	0.0338066664623985	0.0338066664623985	1	530	tags=85%, list=37%, signal=54%	YTHDC1/YTHDC1/TGM2/CDKN2A/VDR/ITPR1/DNAJA1/INPP5K/MYH3/BCL2/PLEC
DOID:1967	leiomyosarcoma	4	-0.669004207573633	-1.6025750424716	0.0354054194068539	0.0354054194068539	1	477	tags=100%, list=33%, signal=67%	CDH1/SNAI2/BCL2
DOID:4230	smooth muscle cancer	4	-0.669004207573633	-1.6025750424716	0.0354054194068539	0.0354054194068539	1	477	tags=100%, list=33%, signal=67%	CDH1/SNAI2/BCL2
DOID:3652	Leigh disease	2	-0.86484593837535	-1.51306375937393	0.0388829750176445	0.0388829750176445	1	196	tags=100%, list=14%, signal=86%	NDUFAF2
DOID:11719	oculopharyngeal muscular dystrophy	2	-0.863445378151261	-1.51061345369073	0.0396235809328796	0.0396235809328796	1	198	tags=100%, list=14%, signal=86%	BCL2
DOID:0050950	autosomal recessive cerebellar ataxia	8	0.584211019531711	1.60472610604379	0.0396240553903339	0.0396240553903339	1	497	tags=88%, list=35%, signal=57%	E2F3/PMPCA/SPTBN2/MLH1/PMS2/FXN/PPARG
DOID:4989	pancreatitis	13	0.486783212167675	1.55903705221358	0.0414333706606943	0.0414333706606943	1	585	tags=86%, list=41%, signal=51%	SERPINA1/SERPINA1/LTF/ENG/CA2/IL2RA/ADIPOQ/PPARG/CTLA4/SELL/TACR1/TNFRSF10A
DOID:10923	sickle cell anemia	8	0.559749885134959	1.5375356224042	0.0416666666666667	0.0416666666666667	1	273	tags=62%, list=19%, signal=51%	SPTA1/BCAM/LTF/NOS3/HMBS
DOID:0050904	salivary gland carcinoma	9	-0.436568834649176	-1.60572373888464	0.0427660335455483	0.0427660335455483	1	534	tags=89%, list=37%, signal=56%	DICER1/CDKN1B/CDKN2A/CDH1/DNMT1/SNAI2/BCL2/FGF2
DOID:8850	salivary gland cancer	9	-0.436568834649176	-1.60572373888464	0.0427660335455483	0.0427660335455483	1	534	tags=89%, list=37%, signal=56%	DICER1/CDKN1B/CDKN2A/CDH1/DNMT1/SNAI2/BCL2/FGF2
DOID:6741	bilateral breast cancer	3	0.754730203223546	1.46961627081958	0.0437833300252608	0.0437833300252608	1	353	tags=100%, list=25%, signal=75%	NF2/ZFHX4/SOX2
DOID:1681	heart septal defect	4	-0.652875175315568	-1.56393853725478	0.0476507017184579	0.0476507017184579	1	500	tags=100%, list=35%, signal=65%	NTF3/BMPR2/TBX5
DOID:898	autosomal dominant polycystic kidney disease	4	-0.652875175315568	-1.56393853725478	0.0476507017184579	0.0476507017184579	1	500	tags=100%, list=35%, signal=65%	PKD2/PKD2L1/PKD1
DOID:620	blood protein disease	10	0.514410448096697	1.53101297296982	0.0505287896592244	0.0505287896592244	1	604	tags=90%, list=42%, signal=52%	SPTA1/BCAM/LTF/NOS3/HMBS/CTLA4/KCNN4/HK1/STOML2
DOID:1520	colon carcinoma	25	-0.251957295373665	-1.51502914425336	0.0511674703937094	0.0511674703937094	1	1077	tags=100%, list=75%, signal=25%	FECH/GATA1/MYD88/SELL/AATF/AATF/TNFRSF10A/JAK3/PRKCE/SHH/HSP90B1/HES6/RPS6KA5/FAS/STAT5A/VDR/CDH1/DPP4/PRF1/BCL2/CALR/SRSF5/FLT3LG/CD82/TYMS
DOID:11984	hypertrophic cardiomyopathy	10	0.510184182015168	1.51843455777242	0.0552291421856639	0.0552291421856639	1	208	tags=40%, list=15%, signal=34%	MRPS22/CALM3/RAF1/NOS3
DOID:1247	blood coagulation disease	22	-0.254859337665774	-1.45073750253184	0.0602662654426723	0.0602662654426723	1	943	tags=95%, list=66%, signal=33%	IL11/CYCS/GATA1/CTLA4/SELL/CD80/MBD4/IL4/IDH1/FAS/HPS3/RAB38/BCR/PRF1/LMAN1/MS4A1/CALR/STIM1/FGF2/TNFRSF4/TUBB1
DOID:0060090	central nervous system benign neoplasm	2	0.824929971988795	1.40905508406815	0.0603015075376884	0.0603015075376884	1	252	tags=100%, list=18%, signal=82%	NF2/ENG
DOID:0050866	oral squamous cell carcinoma	5	-0.604912280701754	-1.64790167411478	0.061230307999142	0.061230307999142	1	569	tags=100%, list=40%, signal=60%	ATP6V1C1/CDH1/CAMK2N1/CALR
DOID:7693	abdominal aortic aneurysm	9	0.510812712783156	1.47987188350239	0.0618311533888228	0.0618311533888228	1	554	tags=80%, list=39%, signal=49%	MYH11/MYH11/NOS3/ITGAV/IL2RA/ADIPOQ/PPARG/SELL
DOID:0060237	Warburg micro syndrome	2	-0.842436974789916	-1.47385886844279	0.0640394088669951	0.0640394088669951	1	228	tags=100%, list=16%, signal=84%	TBC1D20
DOID:0050453	lissencephaly	3	0.719988265444775	1.40196651091675	0.0662557781201849	0.0662557781201849	1	208	tags=67%, list=15%, signal=57%	RELN/NOS3
