ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
WP585	Interferon type I signaling pathways	13	0.635356102815851	2.02013367084835	0.000415384327629788	0.000415384327629788	0.141399333271292	595	tags=79%, list=24%, signal=60%	EIF4A1/RPTOR/CRK/CRKL/VAV1/RPS6/PTPRC/PTPRC/MAP3K1/PIK3CD/STAT3
WP4022	Pyrimidine metabolism	20	0.560971031381766	2.0133543851612	0.000501228979879581	0.000501228979879581	0.141399333271292	476	tags=55%, list=19%, signal=45%	POLR2D/POLR1C/PRIM1/POLR2L/POLE2/NME4/POLR1B/PRIM2/POLR2J/DTYMK/POLR1E
WP2272	Pathogenic Escherichia coli infection	13	0.620362716078953	1.9724617507188	0.000772645522777564	0.000772645522777564	0.145311579020623	436	tags=62%, list=18%, signal=51%	ARPC5L/ARPC1B/ARPC4/CTNNB1/ARPC1A/EZR/CDC42/WAS
WP5053	Development of ureteric collection system	11	0.618725085546971	1.89669064059851	0.00360239549002126	0.00360239549002126	0.437036762271202	823	tags=92%, list=34%, signal=61%	SPRY1/LHX1/LHX1/CTNNB1/BMP2/CCND1/ITGA8/RET/VANGL2/BMP5/WT1
WP4549	Fragile X syndrome	27	0.465314380417725	1.78868243942015	0.0046039225128184	0.0046039225128184	0.437036762271202	512	tags=50%, list=21%, signal=40%	ARAF/EIF4A1/AGAP2/PPP3CA/RPTOR/CYFIP1/CYFIP1/CYFIP1/GABRA1/ARHGAP32/MECP2/GRIN2B/AP2A1/CNR1/GPHN
WP4241	Type 2 papillary renal cell carcinoma	4	0.813355474344675	1.77383108611928	0.00491547528073805	0.00491547528073805	0.437036762271202	217	tags=75%, list=9%, signal=68%	PRCC/EP300/VEGFA
WP5218	Extrafollicular and follicular B cell activation by SARS-CoV-2	9	0.635228021763876	1.82034014834529	0.00740853869692817	0.00740853869692817	0.437036762271202	498	tags=82%, list=20%, signal=66%	BLNK/GPR183/SH2D1A/TNF/TNF/TNF/TNF/TNF/TNF/TNF/TNF/PTPRC/PTPRC/CD19
WP4205	MET in type 1 papillary renal cell carcinoma	13	0.546277972953609	1.73690710125471	0.00745202523250379	0.00745202523250379	0.437036762271202	595	tags=62%, list=24%, signal=47%	PRCC/ARAF/HGF/CRK/CRKL/CDC42/PIK3CD/STAT3
WP411	mRNA processing	19	0.492863001137499	1.74943436868222	0.00764156661888687	0.00764156661888687	0.437036762271202	438	tags=23%, list=18%, signal=19%	SUGP1/CLP1/HNRNPC/SNRPE/CSTF2T/RBM5/RBM17
WP4535	Envelope proteins and their potential roles in EDMD physiopathology	4	-0.782093213409648	-1.87020352416645	0.00849257546039192	0.00849257546039192	0.437036762271202	538	tags=100%, list=22%, signal=78%	SMAD3/PLEC/LBR
