node	agg	layer1	layer2	layer3	layer4
1	1	1	0	0	0
2	4	5	0	0	0
3	8	9	0	0	0
4	2	2	0	0	0
5	4	4	0	0	0
6	16	16	0	0	0
7	1	1	0	0	0
8	1	1	0	0	0
9	17	17	0	0	0
10	4	4	0	0	0
11	15	15	0	0	0
12	1	1	0	0	0
13	9	9	0	0	0
14	3	3	0	0	0
15	23	23	0	0	0
16	1	1	0	0	0
17	1	1	0	0	0
18	1	1	0	0	0
19	8	8	0	0	0
20	6	6	0	0	0
21	2	2	0	0	0
22	38	38	0	0	0
23	6	6	0	0	0
24	3	3	0	0	0
25	3	3	0	0	0
26	11	11	0	0	0
27	15	15	0	0	0
28	14	14	0	0	0
29	1	1	0	0	0
30	1	1	0	0	0
31	2	2	0	0	0
32	4	4	0	0	0
33	13	13	0	0	0
34	4	4	0	0	0
35	2	2	0	0	0
36	1	1	0	0	0
37	21	21	0	0	0
38	4	4	0	0	0
39	8	8	0	0	0
40	2	2	0	0	0
41	2	3	0	0	0
42	5	6	0	0	0
43	7	7	0	0	0
44	3	3	0	0	0
45	4	4	0	0	0
46	59	59	0	0	0
47	37	37	0	0	0
48	60	60	0	0	0
49	2	2	0	0	0
50	1	1	0	0	0
51	1	1	0	0	0
52	27	27	0	0	0
53	19	20	0	0	0
54	19	20	0	0	0
55	18	20	0	0	0
56	5	5	0	0	0
57	16	17	0	0	0
58	8	9	0	0	0
59	20	21	0	0	0
60	19	22	0	0	0
61	8	8	0	0	0
62	18	18	0	0	0
63	8	8	0	0	0
64	25	27	0	0	0
65	12	12	0	0	0
66	7	7	0	0	0
67	27	28	0	0	0
68	18	18	0	0	0
69	10	11	0	0	0
70	11	11	0	0	0
71	3	3	0	0	0
72	11	11	0	0	0
73	39	40	0	0	0
74	8	9	0	0	0
75	4	4	0	0	0
76	3	3	0	0	0
77	1	1	0	0	0
78	14	14	0	0	0
79	1	1	0	0	0
80	6	6	0	0	0
81	7	9	0	0	0
82	8	9	0	0	0
83	13	15	0	0	0
84	12	13	0	0	0
85	8	8	0	0	0
86	24	24	0	0	0
87	1	1	0	0	0
88	38	38	0	0	0
89	8	8	0	0	0
90	2	2	0	0	0
91	2	2	0	0	0
92	12	12	0	0	0
93	4	4	0	0	0
94	4	4	0	0	0
95	5	5	0	0	0
96	8	8	0	0	0
97	13	13	0	0	0
98	1	1	0	0	0
99	1	1	0	0	0
100	7	7	0	0	0
101	22	22	0	0	0
102	3	3	0	0	0
103	15	15	0	0	0
104	3	3	0	0	0
105	12	12	0	0	0
106	22	22	0	0	0
107	5	5	0	0	0
108	4	4	0	0	0
109	2	2	0	0	0
110	12	12	0	0	0
111	24	24	0	0	0
112	14	14	0	0	0
113	5	5	0	0	0
114	24	24	0	0	0
115	24	24	0	0	0
116	2	2	0	0	0
117	15	15	0	0	0
118	14	14	0	0	0
119	2	2	0	0	0
120	28	28	0	0	0
121	18	18	0	0	0
122	18	18	0	0	0
123	2	2	0	0	0
124	7	7	0	0	0
125	15	15	0	0	0
126	2	2	0	0	0
127	5	5	0	0	0
128	12	12	0	0	0
129	21	21	0	0	0
130	9	9	0	0	0
131	27	28	0	0	0
132	3	3	0	0	0
133	10	11	0	0	0
134	7	7	0	0	0
135	17	17	0	0	0
136	12	12	0	0	0
137	15	15	0	0	0
138	8	8	0	0	0
139	17	17	0	0	0
140	2	2	0	0	0
141	4	4	0	0	0
142	18	18	0	0	0
143	24	24	0	0	0
144	1	1	0	0	0
145	3	3	0	0	0
146	6	6	0	0	0
147	2	3	0	0	0
148	1	2	0	0	0
149	9	11	0	0	0
150	2	2	0	0	0
151	25	25	0	0	0
152	2	2	0	0	0
153	27	28	0	0	0
154	28	29	0	0	0
155	17	17	0	0	0
156	21	21	0	0	0
157	4	4	0	0	0
158	9	9	0	0	0
159	34	34	0	0	0
160	1	1	0	0	0
161	4	4	0	0	0
162	24	26	0	0	0
163	38	39	0	0	0
164	52	53	0	0	0
165	3	3	0	0	0
166	15	15	0	0	0
167	6	6	0	0	0
168	18	18	0	0	0
169	37	37	0	0	0
170	7	7	0	0	0
171	14	14	0	0	0
172	2	2	0	0	0
173	16	16	0	0	0
174	10	11	0	0	0
175	5	5	0	0	0
176	15	17	0	0	0
177	21	23	0	0	0
178	26	27	0	0	0
179	3	3	0	0	0
180	1	1	0	0	0
181	3	3	0	0	0
182	1	1	0	0	0
183	9	10	0	0	0
184	7	7	0	0	0
185	19	19	0	0	0
186	34	35	0	0	0
187	8	8	0	0	0
188	15	15	0	0	0
189	14	14	0	0	0
190	9	9	0	0	0
191	24	24	0	0	0
192	34	34	0	0	0
193	9	9	0	0	0
194	23	23	0	0	0
195	26	27	0	0	0
196	28	31	0	0	0
197	54	55	0	0	0
198	51	54	0	0	0
199	29	31	0	0	0
200	2	2	0	0	0
201	6	6	0	0	0
202	23	23	0	0	0
203	12	12	0	0	0
204	13	13	0	0	0
205	7	7	0	0	0
206	17	17	0	0	0
207	8	8	0	0	0
208	3	3	0	0	0
209	2	2	0	0	0
210	9	9	0	0	0
211	3	3	0	0	0
212	23	24	0	0	0
213	58	59	0	0	0
214	8	8	0	0	0
215	33	33	0	0	0
216	16	16	0	0	0
217	6	6	0	0	0
218	19	19	0	0	0
219	16	16	0	0	0
220	2	2	0	0	0
221	9	9	0	0	0
222	2	2	0	0	0
223	3	3	0	0	0
224	5	5	0	0	0
225	8	8	0	0	0
226	8	8	0	0	0
227	7	7	0	0	0
228	4	4	0	0	0
229	14	14	0	0	0
230	12	12	0	0	0
231	12	12	0	0	0
232	4	4	0	0	0
233	20	21	0	0	0
234	10	10	0	0	0
235	51	52	0	0	0
236	23	23	0	0	0
237	5	5	0	0	0
238	6	6	0	0	0
239	35	35	0	0	0
240	31	31	0	0	0
241	1	1	0	0	0
242	23	23	0	0	0
243	32	32	0	0	0
244	27	27	0	0	0
245	4	4	0	0	0
246	7	7	0	0	0
247	1	1	0	0	0
248	9	9	0	0	0
249	37	38	0	0	0
250	36	37	0	0	0
251	5	5	0	0	0
252	43	45	0	0	0
253	2	2	0	0	0
254	6	6	0	0	0
255	4	4	0	0	0
256	14	14	0	0	0
257	5	5	0	0	0
258	3	3	0	0	0
259	13	13	0	0	0
260	32	32	0	0	0
261	2	2	0	0	0
262	21	21	0	0	0
263	25	25	0	0	0
264	3	3	0	0	0
265	17	17	0	0	0
266	4	4	0	0	0
267	18	18	0	0	0
268	5	5	0	0	0
269	7	7	0	0	0
270	18	19	0	0	0
271	35	36	0	0	0
272	24	25	0	0	0
273	3	3	0	0	0
274	13	13	0	0	0
275	32	32	0	0	0
276	25	25	0	0	0
277	4	4	0	0	0
278	20	20	0	0	0
279	42	43	0	0	0
280	5	5	0	0	0
281	9	9	0	0	0
282	1	1	0	0	0
283	6	6	0	0	0
284	17	17	0	0	0
285	61	62	0	0	0
286	3	3	0	0	0
287	1	1	0	0	0
288	1	1	0	0	0
289	7	7	0	0	0
290	13	13	0	0	0
291	1	1	0	0	0
292	12	13	0	0	0
293	19	19	0	0	0
294	16	17	0	0	0
295	122	123	0	0	0
296	8	8	0	0	0
297	28	28	0	0	0
298	25	25	0	0	0
299	22	22	0	0	0
300	8	8	0	0	0
301	1	1	0	0	0
302	15	15	0	0	0
303	2	2	0	0	0
304	3	3	0	0	0
305	17	18	0	0	0
306	45	46	0	0	0
307	34	34	0	0	0
308	1	1	0	0	0
309	9	9	0	0	0
310	1	1	0	0	0
311	1	1	0	0	0
312	5	5	0	0	0
313	7	7	0	0	0
314	16	16	0	0	0
315	13	13	0	0	0
316	4	4	0	0	0
317	4	4	0	0	0
318	8	8	0	0	0
319	2	2	0	0	0
320	21	21	0	0	0
321	4	4	0	0	0
322	37	37	0	0	0
323	4	4	0	0	0
324	2	2	0	0	0
325	56	56	0	0	0
326	1	1	0	0	0
327	13	13	0	0	0
328	5	5	0	0	0
329	40	41	0	0	0
330	1	1	0	0	0
331	2	2	0	0	0
332	5	5	0	0	0
333	45	45	0	0	0
334	4	4	0	0	0
335	3	3	0	0	0
336	22	23	0	0	0
337	15	15	0	0	0
338	34	35	0	0	0
339	41	42	0	0	0
340	1	1	0	0	0
341	2	2	0	0	0
342	6	6	0	0	0
343	1	1	0	0	0
344	36	37	0	0	0
345	19	19	0	0	0
346	48	51	0	0	0
347	71	73	0	0	0
348	14	14	0	0	0
349	22	22	0	0	0
350	11	11	0	0	0
351	38	41	0	0	0
352	50	53	0	0	0
353	3	3	0	0	0
354	13	13	0	0	0
