ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
WP117	GPCRs, other	47	0.475356683576263	2.48459999887079	2.14943397916338e-06	2.14943397916338e-06	0.00152949196833099	1206	tags=57%, list=18%, signal=47%	HTR1F/CXCR2/SSTR2/HRH4/CCKBR/CELSR2/OR2F1/OR2F1/OR1N1/OR2H1/OR2H1/OR2H1/OR2H1/OR2H1/OR2H1/OR2H1/OR2H1/OR2A5/OR2A5/NTSR1/OR2M4/OR5AC2/ADRB2/CELSR3/RXFP3/RXFP3/TAAR2/OR3A3/GPR61/OR7E24/GPR132/HTR2A/CCR5
WP455	GPCRs, class A rhodopsin-like	153	0.309362526683679	2.12854719310008	9.02840787793809e-06	9.02840787793809e-06	0.00321221248709797	1208	tags=35%, list=18%, signal=30%	HTR1F/CXCR2/SSTR2/ADRB1/CXCR4/ADRA2A/CCKBR/TRHR/GPR87/OR1Q1/SUCNR1/AVPR2/OR7A5/OR1A2/OR2F1/OR2F1/OR2H1/OR2H1/OR2H1/OR2H1/OR2H1/OR2H1/OR2H1/OR2H1/CCR2/CHRM4/NTSR1/OPN4/OR12D3/OR12D3/OR12D3/OR12D3/OR12D3/OR12D3/OR12D3/HRH3/ADRB2/DRD1/OR10J1/ADORA2B/OR5V1/OR5V1/OR5V1/OR5V1/OR5V1/OR5V1/OR5V1/OR5V1/GALR1/NPY5R/P2RY12/NPY6R/GPR63/TBXA2R/OR10H2/GPR37/AVPR1B/OR10H1/OR3A3/OR6B1/OR6B1/BRS3/FFAR3/MC5R/C3AR1/GPR37L1/P2RY14/HRH2/LTB4R/LTB4R/HTR2A/CCR5/ADRB3
WP453	Inflammatory response pathway	14	-0.60667821900827	-2.16538856861613	0.000466437402003147	0.000466437402003147	0.11063567851022	1543	tags=64%, list=23%, signal=50%	IL4R/CD28/CD40LG/COL1A1/CD40/ZAP70/COL1A2/COL3A1/IL2RB
WP3967	miR-509-3p alteration of YAP1/ECM axis	10	-0.663582150161105	-2.08939495260573	0.000959670120013343	0.000959670120013343	0.160221654113261	1395	tags=73%, list=21%, signal=58%	TEAD1/TEAD2/COL1A1/EDNRA/BCAR1/BCAR1/YAP1/COL3A1
WP477	Cytoplasmic ribosomal proteins	12	-0.610892147756837	-2.07285200087511	0.00124358671558509	0.00124358671558509	0.160221654113261	1396	tags=67%, list=21%, signal=53%	RPS15/RPL19/RPL36A/RPS29/RPS27A/RPL39/UBA52/RPS15A
WP2911	miRNA targets in ECM and membrane receptors	10	-0.654399278888005	-2.06048120788884	0.00135098140302602	0.00135098140302602	0.160221654113261	353	tags=65%, list=5%, signal=61%	COL1A2/TNXB/TNXB/TNXB/TNXB/TNXB/TNXB/TNXB/TNXB/LAMA4/COL3A1
WP3303	RAC1/PAK1/p38/MMP2 pathway	37	-0.39328686717363	-2.01031394876291	0.00161513957342897	0.00161513957342897	0.164185616787667	870	tags=32%, list=13%, signal=28%	TEK/MAPK11/FOXO1/TNIP3/NOS2/STMN1/BIRC5/EGFR/GRB14/MAPK9/CASP7/YAP1
WP530	Cytokines and inflammatory response	11	0.599350477498564	1.97208278155725	0.00200920118212863	0.00200920118212863	0.17871315777881	2204	tags=82%, list=33%, signal=55%	CSF1/IL3/IFNB1/IL10/CXCL2/IL4/CSF2/CD4/IL15
WP4538	Regulatory circuits of the STAT3 signaling pathway	43	-0.362159883041499	-1.92550706268359	0.00242456253377889	0.00242456253377889	0.191696406179477	1398	tags=42%, list=21%, signal=33%	PRKCB/RPTOR/JAK2/PIAS3/PTPRD/PTPRD/CSF2RA/MAPK11/SOCS3/STMN1/IL27RA/IL27RA/EGFR/MAPK9/JAK3/IFNAR2/PTPRC/PTPRC/IL2RB/IL21R
WP4673	Male infertility	44	-0.337380576698425	-1.80281674522295	0.00294287193668026	0.00294287193668026	0.20872012793197	2125	tags=51%, list=32%, signal=35%	UBD/UBD/UBD/UBD/UBD/UBD/UBD/CREBBP/TSSK6/SEMG1/XRCC4/DAZ1/PSAT1/NOS3/PEMT/PEX10/ETV5/TRIP13/NOS2/CLOCK/XRCC3/SIRPG/KDM3A/LTF/CAT/MLH1/CDC42BPA
WP195	IL-1 signaling pathway	24	-0.445175661530027	-1.95159422815081	0.00322651677054598	0.00322651677054598	0.20872012793197	713	tags=36%, list=11%, signal=32%	UBE2V1/MAP3K2/CCL2/IRAK3/IRAK2/MAPK9/MAP3K1/IRAK4/PRKCZ
WP24	Peptide GPCRs	41	0.363704577758403	1.84212594963839	0.00364690153546676	0.00364690153546676	0.216254862980309	1009	tags=37%, list=15%, signal=31%	CXCR2/SSTR2/CXCR4/CCKBR/TRHR/AVPR2/CCR2/NTSR1/GALR1/NPY5R/NPY6R/AVPR1B/BRS3/MC5R/C3AR1
WP3927	BMP signaling in eyelid development	9	-0.612060217190135	-1.85726405283259	0.00639973600563384	0.00639973600563384	0.350301339255747	532	tags=56%, list=8%, signal=51%	FOXC1/EGFR/MAPK9/MAP3K1/SMAD4
WP4519	Cerebral organic acidurias, including diseases	5	-0.721100375018285	-1.71552295624965	0.00735198223348887	0.00735198223348887	0.373679698484096	1062	tags=80%, list=16%, signal=67%	L2HGDH/ACY1/IDH2/GCDH
WP1434	Osteopontin signaling	5	0.723469476064632	1.72925800305089	0.00834081630382542	0.00834081630382542	0.395676619044631	1141	tags=80%, list=17%, signal=67%	MAP2K1/ITGB3/ITGAV/PLAU
WP2857	Mesodermal commitment pathway	74	0.277318333404312	1.63929766440986	0.0103076166419102	0.0103076166419102	0.458417687495479	1706	tags=40%, list=25%, signal=30%	MEIS1/RGS10/PLCH1/SOX21/SMAD2/SMAD1/EXT2/BCORL1/MSGN1/NFE2L2/GDF3/TOX/DNMT3B/TBX1/WNT3A/RARG/WDHD1/TRERF1/EXT1/TCF4/RARB/FZD8/BMPR1A/FOXA2/KLF5/ZNF462/ASCC3/ZIC3/DIP2A/MTF2/JARID2/FOXH1
WP3646	Hepatitis C and hepatocellular carcinoma	23	-0.408219752617343	-1.76932681420445	0.0124060199318226	0.0124060199318226	0.470782098503101	603	tags=33%, list=9%, signal=30%	FRZB/NOS2/BIRC5/MYOF/SMAD4/CASP7/E2F2/E2F2
WP58	Monoamine GPCRs	22	0.413163660190663	1.7465169875322	0.0125494317020333	0.0125494317020333	0.470782098503101	1320	tags=43%, list=20%, signal=35%	HTR1F/ADRB1/ADRA2A/CHRM4/ADRB2/DRD1/HRH2/HTR2A/ADRB3/HRH1
WP4258	lncRNA in canonical Wnt signaling and colorectal cancer	37	0.350831936378003	1.71196192497098	0.0134742297472276	0.0134742297472276	0.470782098503101	2893	tags=74%, list=43%, signal=42%	LRP5/ROR2/FRAT1/WNT3A/CDK8/FZD2/CCND2/CCND3/SFRP5/PLAU/FZD8/CDK6/LRP6/LRP6/FZD6/RYK/FZD3/NLK/FRAT2/ATF3/TCF7L1/SOX17/ROR1/CTNNB1/WNT16/DVL2/TCF3/EZH2
WP4341	Non-genomic actions of 1,25 dihydroxyvitamin D3	44	-0.301422715552201	-1.61067339532655	0.0139081953374956	0.0139081953374956	0.470782098503101	2202	tags=47%, list=33%, signal=32%	DEFB4A/DEFB4B/DEFB4A/DEFB4B/PRKCA/HRAS/HRAS/JAK1/STAT2/PRKCB/PRKCE/OAS2/CD40LG/TLR2/CAMK2B/CD40/MAPK11/RELB/CCL2/ETS1/MAPK9/IFNAR2/PRKCZ/CAMK2A/PRKCH
WP688	Catalytic cycle of mammalian flavin-containing monooxygenases (FMOs)	2	-0.901736678046608	-1.52759718363355	0.0145993633943825	0.0145993633943825	0.470782098503101	665	tags=100%, list=10%, signal=90%	FMO2
WP2533	Glycerophospholipid biosynthetic pathway	11	-0.528018318426993	-1.73992552864484	0.0147211114498991	0.0147211114498991	0.470782098503101	959	tags=45%, list=14%, signal=39%	CDS2/PEMT/PIK3CB/PIK3CG/CDIPT
WP5064	7-oxo-C and 7-beta-HC pathways	6	0.660002408805495	1.68410023176151	0.0152168474146343	0.0152168474146343	0.470782098503101	1884	tags=83%, list=28%, signal=60%	ACOT1/ACOT8/EPHX2/DBP/NPC2
WP1995	Effects of nitric oxide	3	-0.819625890736342	-1.60718728697257	0.0165742645354408	0.0165742645354408	0.491412404647281	1219	tags=100%, list=18%, signal=82%	NOS3/NOS2
