tf	target	mor	likelihood	state
ADNP2	MYL12A	0.998802645905501	1	activation
ADNP2	ZFP90	0.999580560080799	1	activation
ADNP2	ZNF317	0.998344056992893	1	activation
ADNP2	RPAP1	0.758113782365077	1	activation
ADNP2	SCD	0.358116903973941	1	activation
ADNP2	SFTPC	0.936048653313404	1	activation
ADNP2	UQCRHL	0.851567432058443	1	activation
ADNP2	LONRF3	-0.005544652369074	1	inhibition
ADNP2	PLEKHJ1	-0.971408692607921	1	inhibition
ADNP2	CMPK2	-0.868158832018137	1	inhibition
ADNP2	KATNAL1	0.918290007451248	1	activation
ADNP2	NUDCD2	0.997165756110669	1	activation
ADNP2	SNORD17	0.941044445498061	1	activation
AHCTF1	SNAPC5	0.368455269355136	1	activation
AHCTF1	APOBEC3B	-0.038892770218053	1	inhibition
AHR	SYCE1L	-0.003034857410092	1	inhibition
AHRR	HOXA11	-0.035729390447187	1	inhibition
AKAP8	SLC14A2	0.112862172605067	1	activation
AKAP8	KIR3DL1	-0.028538661125694	1	inhibition
AKAP8L	THNSL2	-0.983927561039503	1	inhibition
AKAP8L	KREMEN1	-0.91621276873272	1	inhibition
AKAP8L	USF2	0.987073115976609	1	activation
AKAP8L	ANGPT2	0.503035223074146	1	activation
AKNA	PCSK7	-0.777915723510227	1	inhibition
AKNA	HDHD2	0.989128204550192	1	activation
AKNA	CRYZL1	0.817698843933888	1	activation
AKNA	HARBI1	0.153543457100975	1	activation
AKNA	SP110	0.613658216015484	1	activation
AKNA	TMEM184B	0.080446186581225	1	activation
AKNA	RAB3IP	-0.793974938785289	1	inhibition
AKNA	SLC15A2	0.998056663718955	1	activation
AKNA	MCF2L2	-0.971674587144899	1	inhibition
AKNA	CENPP	0.903521699438374	1	activation
AKNA	CHIC2	0.8014278522158	1	activation
AKNA	VAMP2	0.952018646060566	1	activation
AKNA	EBP	0.997023617243685	1	activation
AKNA	ZSWIM6	0.999583397957125	1	activation
AKNA	NDEL1	-0.890438947442253	1	inhibition
AKNA	ZBTB39	0.996922009473361	1	activation
AKNA	DNLZ	-0.00972899816945	1	inhibition
AKNA	ETFB	0.398885301808257	1	activation
AKNA	SOD2	0.123241838353677	1	activation
ALX4	TUBB6	-0.046842135945852	1	inhibition
ANKZF1	PARD3	-0.308681863974687	1	inhibition
ANKZF1	PKP2	-0.856381609844474	1	inhibition
ANKZF1	APBB1IP	0.780071195369262	1	activation
ANKZF1	SLC6A9	-0.986218179221156	1	inhibition
ANKZF1	CRISP2	-0.99270551796012	1	inhibition
AR	GTF2IRD1	0.206780523130536	1	activation
ARID3A	SAMD14	-0.037456862584623	1	inhibition
ARID3A	ZNF337	0.994570102844223	1	activation
ARID3B	HSPA4	0.901402146915248	1	activation
ARID3B	RGN	0.607428801083552	1	activation
ARID3B	PTGES2	0.273117977650874	1	activation
ARID5A	ETV4	0.958657126943502	1	activation
ARID5B	SYCE1L	0.196510190565349	1	activation
ARNT	SOX13	-0.041914277441893	1	inhibition
ARNTL	RAB8A	0.344331724684383	1	activation
ARNTL	STMN1	0.36296679230252	1	activation
ARNTL	TSPO2	-0.014174149226789	1	inhibition
ARNTL	UBE2W	-0.002130501675089	1	inhibition
ARNTL	MAF	0.463784109715123	1	activation
ARNTL	JMY	-0.151881865706168	1	inhibition
ARNTL	NBN	-0.070204240239668	1	inhibition
ARNTL	NLN	0.078845630867265	1	activation
ARNTL	LYPD3	0.118377825445095	1	activation
ARNTL	MPV17	0.16462908605303	1	activation
ARNTL	OPLAH	0.965278201013826	1	activation
ARNTL	GMCL1	-0.01666744057661	1	inhibition
ARNTL	SCNN1D	0.914588450835688	1	activation
ARNTL	SUOX	0.10939440094041	1	activation
ARNTL	XPO4	0.441050209462707	1	activation
ARNTL	XPO1	0.686223154461676	1	activation
ARNTL2	ASB6	-0.091636779366877	1	inhibition
ARNTL2	FKTN	0.860076396587801	1	activation
ARNTL2	LGMN	-0.672789202238373	1	inhibition
ARNTL2	LRP6	-0.009478301427431	1	inhibition
ARNTL2	FAM189B	0.650802255035416	1	activation
ARNTL2	ZNF493	0.97985569871273	1	activation
ARNTL2	MVD	0.25064089998296	1	activation
