node	mux	agg	layer1	layer2	layer3	layer4
19338	425.760402018382	4.48371268662987	0	0	0	2.24185634331494
22490	380.841036952919	5.30821197770233	0	0	0	2.65410598885116
24102	320.098745650568	7.81732655982765	0	0	0	3.90866327991383
23843	288.554839102331	10.7694843414458	0	0	0	5.3847421707229
23545	281.356723853662	5.54276990535259	0	0	0	2.7713849526763
24101	276.895121606572	2.23343000129194	0	0	0	1.11671500064597
24103	266.424226443811	2.23341312732067	0	0	0	1.11670656366033
20222	264.330985953408	7.84387577290764	0	0	0	3.92193788645382
23074	250.058337435797	10.4783522251139	0	0	0	5.23917611255695
23544	247.033378857704	3.83973376352923	0	0	0	1.91986688176462
23075	245.319567937005	5.54276990535259	0	0	0	2.7713849526763
20293	236.438723298637	7.04191322194016	0	0	0	3.52095661097008
28050	229.588031876527	4.43421592428207	0	0	0	2.21710796214104
23591	226.697768064006	5.62222784577602	0	0	0	2.81111392288801
22585	223.038281075452	2.21182230435766	0	0	0	1.10591115217883
19836	220.178329557406	4.43421592428207	0	0	0	2.21710796214104
20106	220.056311050392	3.55346971957765	0	0	0	1.77673485978882
20224	218.661350803201	2.5266788957741	0	0	0	1.26333944788705
23396	208.149940892344	7.59911253086628	0	0	0	3.79955626543314
23984	202.126722621044	3.75065309577731	0	0	0	1.87532654788866
19590	200.627608685005	7.57494485227937	0	0	0	3.78747242613968
19721	198.263734796007	8.98144476438334	0	0	0	4.49072238219167
23546	197.913188122665	4.43421592428207	0	0	0	2.21710796214104
21969	197.458656790001	3.32566194321155	0	0	0	1.66283097160578
23592	195.142886415034	4.50043610113878	0	0	0	2.25021805056939
19220	191.550419227474	5.02085281812797	0	0	0	2.51042640906399
24126	187.039671909994	7.81694066536611	0	0	0	3.90847033268306
23450	186.765531878772	3.13717970314862	0	0	0	1.56858985157431
30187	182.312642011895	1.43320934610168	0	0	0	0.716604673050839
29396	181.974151085336	1.20795681545358	0	0	0	0.603978407726792
25884	180.882639671522	2.15217025616275	0	0	0	1.07608512808138
22012	180.673975127696	4.96570023248509	0	0	0	2.48285011624254
29395	180.343534892672	1.21398476129542	0	0	0	0.606992380647709
22709	179.973337706692	4.89688714911441	0	0	0	2.44844357455721
21063	176.584220645588	5.20574447008518	0	0	0	2.60287223504259
30190	175.582534497135	1.1668116561122	0	0	0	0.583405828056099
20209	174.69129244415	8	0	0	0	4
21059	171.437789747433	5.20585865115426	0	0	0	2.60292932557713
