"id_node"	"label_node"
1	"chr1:903641-927394"
2	"chr1:1005127-1034268"
3	"chr1:1096739-1107115"
4	"chr1:1109733-1122642"
5	"chr1:1160798-1206873"
6	"chr1:1212439-1220554"
7	"chr1:1239426-1278099"
8	"chr1:1465274-1482323"
9	"chr1:1533887-1545982"
10	"chr1:1648711-1672992"
11	"chr1:2104999-2122560"
12	"chr1:2354920-2357804"
13	"chr1:2387105-2417285"
14	"chr1:2420090-2426369"
15	"chr1:2556307-2565296"
16	"chr1:2927637-2944794"
17	"chr1:3470648-3481073"
18	"chr1:3581866-3590779"
19	"chr1:3665843-3671123"
20	"chr1:5861508-5877773"
21	"chr1:6553634-6581701"
22	"chr1:6614862-6634284"
23	"chr1:6808226-6817296"
24	"chr1:7279196-7281793"
25	"chr1:7500933-7503257"
26	"chr1:7879742-7888412"
27	"chr1:7909867-7918134"
28	"chr1:8265143-8268856"
29	"chr1:8351923-8354157"
30	"chr1:8571654-8573207"
31	"chr1:8943321-8945270"
32	"chr1:9082025-9091716"
33	"chr1:9148201-9150970"
34	"chr1:9205544-9214053"
35	"chr1:9336978-9341933"
36	"chr1:9908051-9918370"
37	"chr1:10221034-10226462"
38	"chr1:10355588-10362375"
39	"chr1:10494029-10510019"
40	"chr1:10517783-10519585"
41	"chr1:11039443-11046834"
42	"chr1:11085726-11113120"
43	"chr1:11192293-11204078"
44	"chr1:11210175-11212490"
45	"chr1:11228704-11246524"
46	"chr1:11248311-11249465"
47	"chr1:11285314-11287968"
48	"chr1:11837145-11851241"
49	"chr1:11901356-11913795"
50	"chr1:12566709-12567962"
51	"chr1:12627258-12642357"
52	"chr1:12700924-12716452"
53	"chr1:12773296-12776419"
54	"chr1:12794756-12801844"
55	"chr1:12832196-12836206"
56	"chr1:15495408-15502593"
57	"chr1:15659242-15665924"
58	"chr1:15667944-15673815"
59	"chr1:15763811-15767301"
60	"chr1:15779730-15788479"
61	"chr1:15855326-15870456"
62	"chr1:15932824-15936842"
63	"chr1:15985644-15986908"
64	"chr1:16059770-16064295"
65	"chr1:16064296-16081772"
66	"chr1:16232922-16239426"
67	"chr1:16321496-16331357"
68	"chr1:16331358-16347268"
69	"chr1:16358634-16372517"
70	"chr1:16485103-16490906"
71	"chr1:16516866-16525321"
72	"chr1:16555003-16560581"
73	"chr1:16763583-16765770"
74	"chr1:17297144-17307321"
75	"chr1:17530817-17533093"
76	"chr1:17573271-17575857"
77	"chr1:17728739-17733875"
78	"chr1:17773612-17779452"
79	"chr1:18504333-18508604"
80	"chr1:19180246-19189771"
81	"chr1:19834133-19846538"
82	"chr1:19852468-19871393"
83	"chr1:19965667-19968102"
84	"chr1:20140001-20141953"
85	"chr1:20247143-20260754"
86	"chr1:20301548-20307716"
87	"chr1:20458341-20473891"
88	"chr1:20503783-20504897"
89	"chr1:20644901-20650388"
90	"chr1:21064878-21072569"
91	"chr1:21167001-21172670"
92	"chr1:21314908-21317537"
93	"chr1:21592479-21598521"
94	"chr1:21904946-21937583"
95	"chr1:22137923-22169002"
96	"chr1:22974711-22980184"
97	"chr1:23072076-23078076"
98	"chr1:23150255-23167762"
99	"chr1:23487352-23489391"
100	"chr1:23489392-23491849"
101	"chr1:23521149-23521709"
102	"chr1:23903672-23918990"
103	"chr1:24206181-24218829"
104	"chr1:24387880-24394506"
105	"chr1:24469097-24474112"
106	"chr1:24956915-24958408"
107	"chr1:24992621-24996135"
108	"chr1:25098458-25111106"
109	"chr1:25273787-25293947"
110	"chr1:25531683-25536069"
111	"chr1:25669878-25676351"
112	"chr1:25977545-25994557"
113	"chr1:26195281-26207401"
114	"chr1:26331324-26342119"
115	"chr1:26342120-26347012"
116	"chr1:26386211-26397146"
117	"chr1:26499658-26520728"
118	"chr1:26677864-26685407"
119	"chr1:26690647-26702056"
120	"chr1:26793148-26796299"
121	"chr1:26877973-26882598"
122	"chr1:27194265-27205526"
123	"chr1:27651233-27652420"
124	"chr1:28160590-28162584"
125	"chr1:28511770-28522951"
126	"chr1:28522952-28531626"
127	"chr1:28800678-28809347"
128	"chr1:28888688-28906020"
129	"chr1:28906021-28906506"
130	"chr1:29014066-29021972"
131	"chr1:29477518-29490888"
132	"chr1:29544754-29551670"
133	"chr1:29573666-29580274"
134	"chr1:30113931-30119220"
135	"chr1:31193344-31205317"
136	"chr1:31327214-31331656"
137	"chr1:31405693-31421067"
138	"chr1:31421068-31424024"
139	"chr1:31439279-31444641"
140	"chr1:31810106-31826059"
141	"chr1:31881947-31884507"
142	"chr1:32035875-32051119"
143	"chr1:32118197-32135719"
144	"chr1:32378903-32383282"
145	"chr1:33186314-33201416"
146	"chr1:33771424-33781316"
147	"chr1:33905019-33907985"
148	"chr1:34325381-34335987"
149	"chr1:35219994-35224428"
150	"chr1:35224429-35238697"
151	"chr1:35243910-35244701"
152	"chr1:35244702-35261317"
153	"chr1:35314497-35319156"
154	"chr1:35405452-35410239"
155	"chr1:35831353-35840472"
156	"chr1:36037223-36043346"
157	"chr1:36203489-36211264"
158	"chr1:36326423-36339124"
159	"chr1:36588533-36600342"
160	"chr1:36863902-36875413"
161	"chr1:38266511-38269909"
162	"chr1:38348182-38352668"
163	"chr1:38860630-38862962"
164	"chr1:39346976-39352551"
165	"chr1:39584614-39593722"
166	"chr1:39720568-39724686"
167	"chr1:39876095-39876383"
168	"chr1:40021774-40035236"
169	"chr1:40362537-40364674"
170	"chr1:40637662-40648142"
171	"chr1:40711556-40713624"
172	"chr1:40808519-40817618"
173	"chr1:40980391-40991500"
174	"chr1:41212984-41230030"
175	"chr1:41478445-41491742"
176	"chr1:41947515-41953716"
177	"chr1:41996483-42007277"
178	"chr1:42613655-42625305"
179	"chr1:42626594-42634374"
180	"chr1:43032590-43040817"
181	"chr1:43204727-43209067"
182	"chr1:43218803-43223688"
183	"chr1:43239860-43244981"
184	"chr1:43480618-43489357"
185	"chr1:43724149-43732826"
186	"chr1:43733529-43747953"
187	"chr1:43765903-43769752"
188	"chr1:43794944-43813361"
189	"chr1:43850167-43855391"
190	"chr1:43884985-43887100"
191	"chr1:43976174-43992142"
192	"chr1:44160990-44171673"
193	"chr1:44176456-44182792"
194	"chr1:44190395-44205543"
195	"chr1:44441553-44456606"
196	"chr1:44795296-44800009"
197	"chr1:44856226-44857184"
198	"chr1:45250883-45256643"
199	"chr1:45822403-45828218"
200	"chr1:46088828-46095491"
201	"chr1:46511224-46515113"
202	"chr1:46636405-46641230"
203	"chr1:46641231-46646646"
204	"chr1:46685008-46687010"
205	"chr1:46805253-46806048"
206	"chr1:47012627-47024060"
207	"chr1:47136539-47140305"
208	"chr1:47647596-47658305"
209	"chr1:47871330-47889341"
210	"chr1:47966641-47971774"
211	"chr1:48685214-48689638"
212	"chr1:49511520-49515406"
213	"chr1:50640832-50646292"
214	"chr1:50687708-50704911"
215	"chr1:50926155-50928864"
216	"chr1:51045806-51048507"
217	"chr1:51213781-51220245"
218	"chr1:51650024-51658076"
219	"chr1:51726697-51731761"
220	"chr1:51841086-51852074"
221	"chr1:51923972-51932718"
222	"chr1:51990649-52005457"
223	"chr1:52037930-52042859"
224	"chr1:52253627-52265528"
225	"chr1:52301074-52302296"
226	"chr1:52871279-52880535"
227	"chr1:53575798-53581009"
228	"chr1:53605720-53610340"
229	"chr1:53724303-53755493"
230	"chr1:53923628-53926390"
231	"chr1:54141109-54157786"
232	"chr1:54199217-54200856"
233	"chr1:54233734-54237814"
234	"chr1:54478314-54494347"
235	"chr1:54605965-54629016"
236	"chr1:54637259-54638172"
237	"chr1:54648228-54650120"
238	"chr1:54702612-54706786"
239	"chr1:54750760-54753750"
240	"chr1:54875902-54879620"
241	"chr1:54985504-54994167"
242	"chr1:55087349-55097193"
243	"chr1:55100009-55109263"
244	"chr1:55242641-55261046"
245	"chr1:55269566-55283808"
246	"chr1:55456364-55458363"
247	"chr1:55862440-55867207"
248	"chr1:57281041-57288092"
249	"chr1:57288093-57293122"
250	"chr1:57318554-57321294"
251	"chr1:57430135-57434394"
252	"chr1:58218202-58225805"
253	"chr1:60254251-60261332"
254	"chr1:61326967-61331046"
255	"chr1:61436105-61444325"
256	"chr1:62276616-62282730"
257	"chr1:62316768-62325111"
258	"chr1:62573480-62589612"
259	"chr1:62757082-62766613"
260	"chr1:63051627-63064553"
261	"chr1:63368801-63370947"
262	"chr1:63997170-64004077"
263	"chr1:64014379-64017593"
264	"chr1:64484521-64495579"
265	"chr1:64636365-64646378"
266	"chr1:64665090-64681925"
267	"chr1:65481320-65492283"
268	"chr1:65521436-65524475"
269	"chr1:65880831-65885279"
270	"chr1:67264410-67275226"
271	"chr1:67593884-67600977"
272	"chr1:67621847-67634499"
273	"chr1:67661736-67663094"
274	"chr1:67695072-67706175"
275	"chr1:67733113-67736137"
276	"chr1:67878837-67884716"
277	"chr1:68006279-68007625"
278	"chr1:68235398-68242599"
279	"chr1:68516578-68525789"
280	"chr1:68647427-68652100"
281	"chr1:68911549-68921698"
282	"chr1:68940025-68945623"
283	"chr1:70494562-70498431"
284	"chr1:70609204-70613093"
285	"chr1:70701915-70704607"
286	"chr1:71403838-71419496"
