tf	target	mor	likelihood	state
AR	ABCE1	0.533415394058741	1	activation
AR	ACAD10	-4.83197832197169e-31	1	inhibition
AR	AHSG	0.365226286472407	1	activation
AR	AKR1B1	0.0898083048177018	1	activation
AR	AKR1C3	0.542968310480219	1	activation
AR	AKT1	-0.436007365193571	1	inhibition
AR	ANAPC10	0.77772711454699	1	activation
AR	AP2M1	0.063807423337071	1	activation
AR	APPBP2	0.0862580502344276	1	activation
AR	ATF6	0.386756863067492	1	activation
AR	ATM	-2.73415117652909e-05	1	inhibition
AR	ATP2B4	0.49758702684423	1	activation
AR	BANF1	-5.452864565025e-42	1	inhibition
AR	BTD	-7.39741096608221e-06	1	inhibition
AR	C1orf21	0.997012432626333	1	activation
AR	CCNG2	-0.938269389245704	1	inhibition
AR	CD4	-0.966295210082062	1	inhibition
AR	CDC6	0.337009294446765	1	activation
AR	CDH2	0.603538117255285	1	activation
AR	CDKL5	0.109577260262057	1	activation
AR	CDKN1A	-0.906979104783947	1	inhibition
AR	CITED2	-0.450289328665107	1	inhibition
AR	COASY	-0.639503617077062	1	inhibition
AR	CPT2	-0.893249621273246	1	inhibition
AR	CRISP1	0.173134518059333	1	activation
AR	CYCS	-0.893009122152905	1	inhibition
AR	DBI	-0.940443891325081	1	inhibition
AR	DDC	0.365804267932966	1	activation
AR	DHX15	0.087067803385507	1	activation
AR	EGFR	0.0668667455905832	1	activation
AR	EIF3I	-1.18331693751933e-13	1	inhibition
AR	ELF3	0.0574179716219958	1	activation
AR	ERBB3	0.294561086386297	1	activation
AR	ESRRA	-0.972782473508366	1	inhibition
AR	EYA2	0.226639331340216	1	activation
AR	FAM13A	0.979668060471359	1	activation
AR	FAM174B	-2.68805444420276e-36	1	inhibition
AR	FKBP5	-8.30191041149887e-09	1	inhibition
AR	FOXA1	-1.60730169910896e-25	1	inhibition
AR	FXYD3	0.0624525505065984	1	activation
AR	GLRX	-0.699153601881704	1	inhibition
AR	GNL1	0.720025941451575	1	activation
AR	GRB10	0.0732530520195756	1	activation
AR	GTF2F1	0.694715153060355	1	activation
AR	HES1	0.188506682702855	1	activation
AR	HK2	-0.905818373503947	1	inhibition
AR	HLA-E	-0.91883351190422	1	inhibition
AR	HNRNPA1	0.156715209394897	1	activation
AR	HSD17B11	0.202464350608245	1	activation
AR	IFI35	-0.249603445769148	1	inhibition
AR	IGF1R	0.728089376529546	1	activation
AR	IGFBP3	0.413402772697871	1	activation
AR	IGHG1	0.47858925687175	1	activation
AR	IL1R1	0.683797873066202	1	activation
AR	JUN	-0.000138644356624085	1	inhibition
AR	KCNH2	0.482846500126243	1	activation
AR	KIAA1217	-3.25660115557004e-17	1	inhibition
AR	KLF5	-1.61216459708228e-24	1	inhibition
AR	KLK2	-2.78860231449686e-41	1	inhibition
AR	KLK3	0.0774848792221366	1	activation
AR	KLK4	-5.17527660462475e-44	1	inhibition
AR	KRT18	0.0811295157005603	1	activation
AR	KRT8	0.50243185590287	1	activation
AR	LIFR	0.449988137593039	1	activation
AR	MED1	0.190640088757162	1	activation
AR	MMP13	0.0732869772313673	1	activation
AR	MRPS27	0.484495394368562	1	activation
AR	MT2A	-2.62251219365998e-20	1	inhibition
AR	MUC1	0.19277106880192	1	activation
AR	MYC	0.662318118565362	1	activation
AR	NCOA2	0.589830694993954	1	activation
AR	NDRG1	-0.613318285794656	1	inhibition
AR	NKX3-1	-0.913135064407577	1	inhibition
AR	NLGN4X	-3.04844205046209e-12	1	inhibition
AR	NME7	0.894737591526479	1	activation
AR	NPAT	0.386137164364081	1	activation
AR	NPEPPS	-2.28414658488805e-12	1	inhibition
AR	NUP214	-4.0464628112972e-16	1	inhibition
AR	ORM1	0.0687400375262994	1	activation
AR	PEX6	-3.68245541784616e-07	1	inhibition
AR	PGC	-1.03447309188145e-09	1	inhibition
AR	PIGR	-0.650933109574914	1	inhibition
AR	PIN1	-3.21924450968681e-06	1	inhibition
AR	PMAIP1	0.222584415805183	1	activation
AR	PMEPA1	0.25592916516472	1	activation
AR	PNPLA4	0.238682938713167	1	activation
AR	PNRC1	-0.903108934228352	1	inhibition
AR	PPP2R5D	-0.712175387468699	1	inhibition
AR	PRAME	-2.89944727840703e-38	1	inhibition
AR	PRKCD	-0.985880771712333	1	inhibition
AR	PRPS1	0.832445367688429	1	activation
AR	PTGS2	0.0794383685935034	1	activation
AR	PTPN9	-0.91528949613096	1	inhibition
AR	PTPRM	0.469263974031974	1	activation
AR	QSOX1	-0.991319500200597	1	inhibition
AR	RBPMS	0.994741427621654	1	activation
AR	RELA	0.0969821263363758	1	activation
AR	RNASE4	0.974895116332688	1	activation
AR	SCAP	-1.10845580980786e-31	1	inhibition
AR	SCNN1A	0.466561893860307	1	activation
AR	SDF2	-9.69312458798576e-06	1	inhibition
AR	SERPINB5	-1.24332317777357e-21	1	inhibition
AR	SERPINI1	0.126052390167932	1	activation
AR	SLC25A11	-0.907557105505035	1	inhibition
AR	SMARCA2	-0.909408149875855	1	inhibition
AR	SMS	-1.85340462627827e-12	1	inhibition
AR	SNAI2	0.96276774856915	1	activation
AR	SORD	-5.29596016804418e-47	1	inhibition
AR	SOX4	-3.11723504504792e-39	1	inhibition
AR	SPDEF	0.41992950811941	1	activation
AR	STK39	-0.945414594884189	1	inhibition
AR	STXBP2	-0.989253704501271	1	inhibition
AR	SUOX	-0.916660117759885	1	inhibition
AR	SUSD6	0.101336958307884	1	activation
AR	TESK1	-4.69457729482231e-42	1	inhibition
AR	THRA	-4.04281319901847e-22	1	inhibition
AR	TMPRSS2	-2.88108128850911e-11	1	inhibition
AR	TNFRSF1A	0.177570865136343	1	activation
AR	TRPS1	0.99834669812189	1	activation
AR	UBC	-2.01479263245452e-31	1	inhibition
AR	UBE2D3	-0.0061520382220173	1	inhibition
AR	UGT2B15	-4.22377189695924e-23	1	inhibition
AR	VAPA	-0.946401466666635	1	inhibition
AR	VEGFA	0.0782795365811086	1	activation
AR	XPA	-2.9190132479351e-38	1	inhibition
AR	ZBTB16	0.152011460887498	1	activation
AR	ZCCHC9	0.096593666264275	1	activation
AR	ZFHX4	0.222349843223941	1	activation
AR	ZNF559	0.895775769183142	1	activation
ARNTL	AVP	0.391911295862484	1	activation
ARNTL	BHLHE40	-0.291003216305241	1	inhibition
ARNTL	CRY1	-0.885478071192113	1	inhibition
ARNTL	CRY2	-0.77600244505197	1	inhibition
ARNTL	DBP	0.205648097567832	1	activation
ARNTL	NR1D2	-9.15293422532836e-16	1	inhibition
ARNTL	PER2	-0.980502753572822	1	inhibition
ARNTL	PER3	0.0589384637606876	1	activation
ATF1	BCL2	0.305223947024641	1	activation
ATF1	CCNA1	0.542090921807546	1	activation
ATF1	CFTR	-0.901682458510374	1	inhibition
ATF1	CGA	-0.990063210459769	1	inhibition
ATF1	CIITA	0.464723528820616	1	activation
ATF1	CYP11B1	-0.985699769924787	1	inhibition
ATF1	ERBB2	-0.912567688472515	1	inhibition
ATF1	FLT1	-0.98876023051256	1	inhibition
ATF1	IL10	-0.0353171807816955	1	inhibition
ATF1	LDHA	0.999851964891635	1	activation
ATF1	MAP1LC3B	0.859482588013398	1	activation
ATF1	NTS	-0.871983253161718	1	inhibition
ATF1	PLAUR	0.0863610412591901	1	activation
ATF1	SLC20A1	-0.797881491561396	1	inhibition
ATF1	TGFB2	-0.973870021460787	1	inhibition
ATF1	TH	-0.867552030414582	1	inhibition
ATF1	TOP2A	0.963457329166279	1	activation
ATF1	UGT8	-0.964225277356752	1	inhibition
ATF2	ATF3	-0.885403522058233	1	inhibition
ATF2	CCND1	-0.918205197344273	1	inhibition
ATF2	CDKN1A	-0.801840731980741	1	inhibition
ATF2	CYP11B1	-0.116772648686817	1	inhibition
ATF2	DUSP1	0.465068007497298	1	activation
ATF2	FN1	-0.893794388247226	1	inhibition
ATF2	FOS	0.190486565288199	1	activation
ATF2	IFNG	-2.44495311850248e-17	1	inhibition
ATF2	IMPDH2	0.764526471304919	1	activation
