ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
DOID:3068	glioblastoma	23	0.555598439108564	1.92402280223655	0.000226242515087887	0.000226242515087887	0.571941078142179	447	tags=56%, list=15%, signal=48%	CBX6/LGALS1/PTN/CTSB/CTSB/MMP2/EZH2/CTSH/IGFBP2/PROM1/AKT3/AKT3/RHOB/APP
DOID:12549	hepatitis A	2	0.976674441852716	1.65048317719765	0.00180922176022975	0.00180922176022975	0.992131318394997	72	tags=100%, list=2%, signal=98%	PDCD1/PDCD1/ARF1
DOID:3070	high grade glioma	65	0.382429434428009	1.59606468080285	0.00362178808938297	0.00362178808938297	0.992131318394997	732	tags=41%, list=24%, signal=31%	CBX6/SPHK1/LGALS1/PTN/CTSB/CTSB/DFFB/MMP2/EZH2/ADARB1/CTSH/PDAP1/ATG7/IGFBP2/PROM1/AKT3/AKT3/PLD1/RHOB/ANGPT2/CAV2/APP/FGFR4/FURIN/FGFR1/CDKN2D/WT1/DCX/BAG3/P2RY2
DOID:3069	malignant astrocytoma	34	0.438737033241762	1.65187080261407	0.00458129018161464	0.00458129018161464	0.992131318394997	447	tags=44%, list=15%, signal=38%	CBX6/LGALS1/PTN/CTSB/CTSB/MMP2/EZH2/ADARB1/CTSH/IGFBP2/PROM1/AKT3/AKT3/PLD1/RHOB/APP
DOID:3324	mood disorder	56	0.385135852568342	1.57297399236558	0.00607870114895918	0.00607870114895918	0.992131318394997	1169	tags=54%, list=39%, signal=34%	RARA/GABRA3/MC1R/ETV1/GABRA5/ADRA2A/GRIN2B/ADARB1/IGFBP2/KCNK2/LARS2/NGFR/CRHR2/HTR2A/NRG1/IL3/DRD2/FOXP2/ETV4/NDUFS7/REN/NDUFB7/AVPR1B/GRIN2A/GRIK1/NPY2R/NGF/ITGB1/TSNAX/P2RX7/CCL2/GPX1/ESR1/GABRD/HTR3B
DOID:1596	mental depression	31	0.434038950229388	1.61144250420898	0.00634225932710502	0.00634225932710502	0.992131318394997	1169	tags=71%, list=39%, signal=44%	MC1R/GABRA5/ADRA2A/KCNK2/NGFR/CRHR2/HTR2A/NRG1/IL3/DRD2/FOXP2/REN/NDUFB7/AVPR1B/NPY2R/NGF/ITGB1/P2RX7/CCL2/GPX1/GABRD/HTR3B
DOID:654	overnutrition	101	0.330115340502914	1.44581142661257	0.0096400727810369	0.0096400727810369	0.992131318394997	1252	tags=55%, list=42%, signal=33%	RARA/NR1H2/F7/SPHK1/PRKCD/ADRB1/SPHK2/SIRT6/MMP2/ETV1/ADRA2A/ADRB2/ADARB1/HRH3/RORA/IGFBP2/GNG10/SOD2/PPARGC1A/CAPN10/CAV2/APP/HTR2A/PLSCR3/PLSCR3/SREBF2/FGG/GALR1/FGF19/SLC16A4/FGFR1/GNA14/ADRB3/PRKG1/IL3/DRD2/PDE3A/ESRRA/ETV4/IRS2/REN/NEUROD1/JAK2/PLIN5/CES1/CES1/NPY5R/NPY2R/FTO/HGF/ACSL1/CCL2/ESR1/ENPP1/CADM2/FLII/FLII/GSTP1
DOID:9970	obesity	101	0.330115340502914	1.44581142661257	0.0096400727810369	0.0096400727810369	0.992131318394997	1252	tags=55%, list=42%, signal=33%	RARA/NR1H2/F7/SPHK1/PRKCD/ADRB1/SPHK2/SIRT6/MMP2/ETV1/ADRA2A/ADRB2/ADARB1/HRH3/RORA/IGFBP2/GNG10/SOD2/PPARGC1A/CAPN10/CAV2/APP/HTR2A/PLSCR3/PLSCR3/SREBF2/FGG/GALR1/FGF19/SLC16A4/FGFR1/GNA14/ADRB3/PRKG1/IL3/DRD2/PDE3A/ESRRA/ETV4/IRS2/REN/NEUROD1/JAK2/PLIN5/CES1/CES1/NPY5R/NPY2R/FTO/HGF/ACSL1/CCL2/ESR1/ENPP1/CADM2/FLII/FLII/GSTP1
DOID:1459	hypothyroidism	20	0.492857496401175	1.65327095149223	0.010222153446841	0.010222153446841	0.992131318394997	1148	tags=75%, list=38%, signal=47%	F7/TRHR/MAP1A/ADRB2/IGFBP2/LRPAP1/SOD2/PPARGC1A/NGFR/DCX/PLOD1/NKX2-5/NGF/GPX1/THRA
DOID:4398	pustulosis of palm and sole	2	-0.92869043652116	-1.60973181006637	0.010244444382545	0.010244444382545	0.992131318394997	217	tags=100%, list=7%, signal=93%	LTA/LTA/LTA/LTA/LTA/LTA/LTA
DOID:0050424	familial adenomatous polyposis	5	-0.665443629086057	-1.76200980293806	0.0104357918792952	0.0104357918792952	0.992131318394997	1009	tags=100%, list=34%, signal=67%	APC2/APC/MSH3/NTHL1
DOID:674	cleft palate	8	0.614901268988453	1.63785460364287	0.0148527171140858	0.0148527171140858	0.992131318394997	751	tags=67%, list=25%, signal=50%	RYK/ROR2/GDF6/FGFR1/TGFB3/SATB2
DOID:2007	degeneration of macula and posterior pole	25	0.449996747074542	1.5958995211107	0.0150378279295145	0.0150378279295145	0.992131318394997	368	tags=30%, list=12%, signal=26%	BEST1/RORA/IGFBP2/ERCC6/PROM1/PLEKHA1/MDM1/SOD2/PPARGC1A/LRP6/LRP6
DOID:0050155	sensory system disease	171	0.293709721429772	1.3440667583691	0.0157707171400236	0.0157707171400236	0.992131318394997	1287	tags=52%, list=43%, signal=32%	RARA/F7/IMPDH1/PLCB4/ADRB1/PTCH2/CTSB/CTSB/OPN4/TMX3/MMP2/BEST1/SLC7A8/ADRB2/ZMYND10/GRIN2B/CABP2/LYST/RORA/GDF6/IGFBP2/CHD7/ERCC6/CRYM/PRKCQ/PROM1/LRPAP1/PLEKHA1/MDM1/SOD2/PPARGC1A/LRP6/LRP6/VAV2/NGFR/ANGPT2/TFF3/CAV2/TRIB2/ADAM9/ADAM9/GPSM2/PDE6C/PNPLA7/FOXI1/SCARB1/FGFR1/ADRB3/OAT/ESRRB/WT1/TGFB3/FAM161A/KL/CTNNA1/FGF3/REN/CDHR1/GDF3/GJA1/JAK2/EYA2/CA4/GLI1/ANGPTL7/ANG/VSX1/IL17A/DMBX1/UTS2/GPRASP2/NGF/VLDLR/ITGB1/RAB6C/RARB/HGF/GAB1/TRPV4/CCL2/GPX1/ESR1/ENPP1/SFRP1/OTX2/GPR179/GPR179/TBX1/OFD1/GSTP1/FOXC1/EGR1/ATP6V0E1/CASP9/C2/C2/C2/C2/C2/C2/C2
DOID:0050567	orofacial cleft	10	0.579251106721791	1.64013400532093	0.0173742750386581	0.0173742750386581	0.992131318394997	751	tags=64%, list=25%, signal=48%	RYK/DLX4/ROR2/GDF6/FGFR1/TGFB3/SATB2
DOID:0080750	erythema nodosum	2	-0.899366877707431	-1.55890425381024	0.0185150082690387	0.0185150082690387	0.992131318394997	305	tags=100%, list=10%, signal=90%	HLA-B/HLA-B/HLA-B/HLA-B/HLA-B/LTA/LTA/LTA/LTA/LTA/LTA/LTA
DOID:1526	panniculitis	2	-0.899366877707431	-1.55890425381024	0.0185150082690387	0.0185150082690387	0.992131318394997	305	tags=100%, list=10%, signal=90%	HLA-B/HLA-B/HLA-B/HLA-B/HLA-B/LTA/LTA/LTA/LTA/LTA/LTA/LTA
DOID:12270	coloboma	4	0.748763230767628	1.60315393159015	0.0198162018372975	0.0198162018372975	0.992131318394997	315	tags=75%, list=10%, signal=67%	PTCH2/TMX3/CHD7
DOID:7400	Nijmegen breakage syndrome	3	-0.778333333333333	-1.63845668159396	0.0199461843313185	0.0199461843313185	0.992131318394997	669	tags=100%, list=22%, signal=78%	TERT/ATR
DOID:0050598	extrapulmonary tuberculosis	5	-0.617745163442295	-1.63571035340415	0.020974650592075	0.020974650592075	0.992131318394997	1152	tags=100%, list=38%, signal=62%	TLR4/ADA/EREG/IL27
