"mIDH1.mIDH2.logFC"	"mIDH1.mIDH2.AveExpr"	"mIDH1.mIDH2.t"	"mIDH1.mIDH2.P.Value"	"mIDH1.mIDH2.adj.P.Val"	"mIDH1.mIDH2.B"	"mIDH1.mIDH2.ID"
2.22575859554836	3.69302846742691	2.36633120683051	0.0196240924801243	0.999999999999991	-4.34534488338429	"Vargetef"
2.02243247066759	5.92727734851003	2.14645815926009	0.0339208556561005	0.999999999999991	-4.39845180685076	"GW-2580"
1.99917129299282	4.38657356677455	1.97747494561951	0.0503614184306934	0.999999999999991	-4.43624652188394	"CYT387"
-1.19981205650573	8.50763118437422	-1.89403580064734	0.0607126493980603	0.999999999999991	-4.45390735419299	"Lapatinib"
1.74006682661671	5.59066076059026	1.88291989764139	0.0622179572785125	0.999999999999991	-4.45620931739972	"GSK-1838705A"
1.03124799902255	1.11515826566464	1.8396445782602	0.0683792841842204	0.999999999999991	-4.46505622550522	"Dasatinib"
1.94037697671411	5.4284419192395	1.80400212113634	0.0738280477927629	0.999999999999991	-4.47220468728084	"Doramapimod (BIRB 796)"
0.60310203473199	9.74955932456044	1.69363902698457	0.0930196013591132	0.999999999999991	-4.49353926956828	"Vemurafenib (PLX-4032)"
-1.2359389396493	8.28397154895889	-1.66718281676008	0.0981778323369603	0.999999999999991	-4.49847208522578	"Nutlin 3a"
-0.332733038820274	9.91540685453722	-1.57330835159154	0.118373116338037	0.999999999999991	-4.51540136954327	"Metformin"
1.66619508586908	4.77678026003589	1.5716214974425	0.118764151668961	0.999999999999991	-4.51569733345856	"Lenvatinib"
1.52162820759023	6.32167414851406	1.56386563683366	0.120575281357705	0.999999999999991	-4.51705435840518	"Masitinib (AB-1010)"
-1.10535560703199	8.47688564949858	-1.55407955728182	0.122891671152988	0.999999999999991	-4.51875777103784	"Gefitinib"
0.847349863797438	5.09564710070961	1.5477498132357	0.124408595526179	0.999999999999991	-4.51985430059056	"MLN120B"
-1.4209715144026	3.38965420362584	-1.54656305520692	0.124694642519917	0.999999999999991	-4.5200594278622	"Bortezomib (Velcade)"
-1.36258077211127	7.47908408054922	-1.54009901700146	0.126261816469288	0.999999999999991	-4.52117416336085	"ABT-737"
1.66049389880686	5.07440758666282	1.52626371022369	0.129668312889318	0.999999999999991	-4.52354557664613	"OTX-015"
1.46067251416999	5.5909698959891	1.51660887909274	0.132088027191104	0.999999999999991	-4.52518870760959	"Cytarabine"
1.46442700426027	5.39466650692209	1.5155418552096	0.132357607569163	0.999999999999991	-4.52536970890671	"PRT062607"
-1.4773424116974	4.5268908937924	-1.51026101385031	0.133698156399263	0.999999999999991	-4.52626376983114	"Sorafenib"
0.90757093778516	9.01449995673692	1.42349447331506	0.157279066074933	0.999999999999991	-4.54053752624044	"SB-431542"
-0.61785221786819	9.52876040092065	-1.38506858482684	0.168691447453549	0.999999999999991	-4.54660668593529	"Vismodegib (GDC-0449)"
0.405273895510257	9.8317082976271	1.36800217215623	0.173957617497338	0.999999999999991	-4.54925225142918	"GSK-2879552"
0.664612005855208	9.39173667529035	1.31795685971205	0.190116870139981	0.999999999999991	-4.5568319658237	"Lovastatin"
1.38595492249997	5.16735300820143	1.31751758937456	0.19026350644266	0.999999999999991	-4.556897316869	"NVP-TAE684"
1.06298188038529	2.22991626919884	1.2946757775193	0.198005246879491	0.999999999999991	-4.56026715898745	"Neratinib (HKI-272)"
1.30862392190121	3.64507641216678	1.27259202762531	0.205709654096602	0.999999999999991	-4.56347212196886	"JQ1"
1.31327180552028	4.00125178996357	1.25920456785841	0.210486347608149	0.999999999999991	-4.56538956158008	"Volasertib (BI-6727)"
0.872457487859856	6.6355595930889	1.23469702023862	0.219440432227283	0.999999999999991	-4.56884979286836	"BMS-345541"
1.13629735512016	3.26712455180339	1.2195692369281	0.225104016419578	0.999999999999991	-4.5709534044886	"RAF265 (CHIR-265)"
-0.832432606045808	8.93071369681114	-1.20821723871909	0.229422945285436	0.999999999999991	-4.57251574993183	"CHIR-99021"
0.692256957586498	9.12422195866399	1.17455596444174	0.242579815666999	0.999999999999991	-4.57706650712958	"MLN8054"
1.10726016703138	2.50840250997413	1.17033374001678	0.244267318110574	0.999999999999991	-4.57762865256696	"Elesclomol"
0.804822666086983	8.8535688131577	1.16924590072926	0.244703445955368	0.999999999999991	-4.57777317357759	"GSK690693"
1.23143895784396	4.19665148920367	1.16571556222692	0.246122613871856	0.999999999999991	-4.57824129892673	"Venetoclax"
0.804911365835521	8.74447190843323	1.1559998773983	0.250058384583409	0.999999999999991	-4.57952261440792	"GSK-1904529A"
-0.409994742605237	9.63519505077764	-1.15299836170697	0.251283237894706	0.999999999999991	-4.57991638282565	"STO609"
-0.912561823936553	8.87164005252527	-1.13421614657692	0.25904415032257	0.999999999999991	-4.58235815235364	"AKT Inhibitor IV"
1.10831197864754	6.30345096987006	1.10157080827401	0.272930486620945	0.999999999999991	-4.58651063449684	"Midostaurin"
-0.615253931909727	9.14360709316488	-1.09148104568979	0.277324866162652	0.999999999999991	-4.58777048360808	"Go6976"
-1.20644367871435	3.98167462916139	-1.07581589797626	0.284243784174675	0.999999999999991	-4.58970440012413	"Ponatinib (AP24534)"
3.03266696019661	14.5402942005969	1.07152735651136	0.286158391392185	0.999999999999991	-4.59022914337092	"JNK Inhibitor II"
-0.974545336702587	7.33343384431689	-1.03089060621233	0.304738394347612	0.999999999999991	-4.59510111783251	"Entrectinib"
-0.289401128091392	9.84179378099372	-1.03024256874387	0.305041119164195	0.999999999999991	-4.59517733921256	"NVP-AEW541"
-0.450928463607495	9.60109757995951	-1.01525836983919	0.31209722479506	0.999999999999991	-4.59692684683856	"BMS-754807"
-0.539131098271163	9.38612014999595	-1.00214196271409	0.318362534226796	0.999999999999991	-4.59843793424453	"PH-797804"
0.474286482913381	9.53103494878837	0.997538761225525	0.320580993352074	0.999999999999991	-4.59896374342402	"Artemisinin"
-0.245951326047518	9.82413012472679	-0.971259414222548	0.333441555056372	0.999999999999991	-4.60192064446347	"PP2"
0.95376736113843	6.48726290553906	0.965265355295627	0.336421522112029	0.999999999999991	-4.6025843677065	"Selumetinib (AZD6244)"
0.615073610711551	8.97362679752386	0.96521861094425	0.336444829224038	0.999999999999991	-4.60258952805808	"AGI-5198"
0.818660284943481	2.17189525533557	0.96300658570427	0.337548965910298	0.999999999999991	-4.6028334478558	"PP242"
-0.430789646384934	9.59375792309167	-0.957471776663319	0.340321998529542	0.999999999999991	-4.6034413917224	"Perhexiline maleate"
-0.332721231696933	9.73234462914723	-0.95688270110063	0.340618003589501	0.999999999999991	-4.60350589562526	"KN92"
0.198852938834442	9.9174254745518	0.956849080680837	0.340634902579892	0.999999999999991	-4.6035095759065	"Everolimus"
0.658263384737937	8.53914294176402	0.953124515160605	0.342510388963317	0.999999999999991	-4.60391651081538	"TG100-115"
-0.332710079152385	9.75627104467305	-0.950362915637847	0.343905288147147	0.999999999999991	-4.60421724031934	"XMD 8-87"
-0.791811407938239	7.82443490520339	-0.940698351090466	0.348815793383596	0.999999999999991	-4.60526300919064	"Motesanib (AMG-706)"
-0.445707961778124	9.35584331452285	-0.876108712771304	0.38278295896336	0.999999999999991	-4.6119849571165	"Staurosporine"
-0.673925192796698	8.54398972505599	-0.87109376699299	0.385503563452094	0.999999999999991	-4.61248738681484	"Lestaurtinib (CEP-701)"
0.841938796369581	2.89414997419456	0.865753816712504	0.388413603184642	0.999999999999991	-4.61301928443111	"Trametinib (GSK1120212)"
0.561798506322557	9.0538876865877	0.864225344765617	0.389249042100688	0.999999999999991	-4.6131709438181	"Indisulam"
0.63765382165459	8.27069662307041	0.853562214530737	0.395108107565886	0.999999999999991	-4.6142216921083	"Ruxolitinib (INCB018424)"
-0.843072240861209	6.00417100006992	-0.826230090846107	0.410371056102292	0.999999999999991	-4.61685680349338	"Axitinib (AG-013736)"
0.713116629923061	7.6491592173313	0.812247236625446	0.418314811856906	0.999999999999991	-4.61817247640398	"Vandetanib (ZD6474)"
0.793284923574685	6.5640684754669	0.808292579295394	0.420578010225096	0.999999999999991	-4.61854059113709	"Idelalisib"
0.874102550721677	5.98257228264646	0.803510172435719	0.423324626096699	0.999999999999991	-4.61898340645349	"Rapamycin"
0.781211786701273	5.51811100565865	0.798181403497163	0.426397519676637	0.999999999999991	-4.61947378002753	"Bosutinib (SKI-606)"
-0.704920765389689	7.06920221826986	-0.796154268384516	0.4275699409867	0.999999999999991	-4.61965948565828	"Pazopanib (GW786034)"
-0.72334026724721	7.39362243472079	-0.775177267372231	0.439813495041147	0.999999999999991	-4.62155401354052	"MK-2206"
-0.601021123362944	8.47847360639116	-0.771626475128766	0.441905959647269	0.999999999999991	-4.62186979407943	"BI-2536"
-0.325866732585997	9.55856880338061	-0.736250820643939	0.463065494240714	0.999999999999991	-4.62493812473289	"Tandutinib (MLN518)"
-0.281050602954723	9.63645172983658	-0.735605642763885	0.463456640908433	0.999999999999991	-4.62499277187174	"AMPK Inhibitor"
-0.362032496232057	9.40505850892477	-0.70829644829765	0.480183151437003	0.999999999999991	-4.62726269485953	"Bay 11-7085"
0.73281335621762	4.39791022796915	0.707376248213676	0.48075250980882	0.999999999999991	-4.62733771067641	"PD173955"
-0.260714389587754	9.66038131018999	-0.702751434545374	0.483619668852652	0.999999999999991	-4.6277132780987	"SB-203580"
0.290239812102966	9.59569753058372	0.691850759321034	0.490414587803053	0.999999999999991	-4.62858889751576	"Olaparib"
0.696880006757358	6.00631882560456	0.673182830734009	0.502170990329302	0.999999999999991	-4.63005712793528	"KW-2449"
0.36256756618857	9.34586281619978	0.667901697595564	0.505524064396849	0.999999999999991	-4.63046530873812	"GDC-0879"
-0.654567801257206	6.49542406661587	-0.659535824251912	0.510860033423439	0.999999999999991	-4.63110542472343	"MGCD-265"
0.517661641886943	7.91512725134561	0.649994357781681	0.516982026747309	0.999999999999991	-4.63182578039472	"Palbociclib"
-0.299366644863047	9.52756610986214	-0.636192729724224	0.525905063684667	0.999999999999991	-4.63284944395187	"Ralimetinib (LY2228820)"
0.68337590473405	5.42142283025565	0.63514198674883	0.5265876434877	0.999999999999991	-4.63292648928784	"KI20227"
0.704085355840588	5.8616332409986	0.624808228412232	0.533324954040103	0.999999999999991	-4.63367751043528	"Gilteritinib"
