"mIDH2.wtIDH.logFC"	"mIDH2.wtIDH.AveExpr"	"mIDH2.wtIDH.t"	"mIDH2.wtIDH.P.Value"	"mIDH2.wtIDH.adj.P.Val"	"mIDH2.wtIDH.B"	"mIDH2.wtIDH.ID"
-61.77524352559	33.8716909391489	-3.77081825762463	0.000257024036469087	0.015195388952961	-3.99665800178019	"PP2"
-44.0341744296252	23.9010673636166	-3.70579891158283	0.00032372333809562	0.015195388952961	-4.01670664056499	"LY294002"
-58.0223720055487	31.818109605931	-3.69493829693512	0.000336353215869575	0.015195388952961	-4.02003526101864	"SB-203580"
-37.257848438299	20.4732811749345	-3.65385477926591	0.000388481619285655	0.015195388952961	-4.03257346130322	"AKT Inhibitor IV"
-61.6426650966852	35.3803380089394	-3.57197454898345	0.000516002687666583	0.015195388952961	-4.05730602931988	"KN93"
-60.2547686882262	34.6660288334983	-3.54834001518534	0.00055960229507621	0.015195388952961	-4.06438023106735	"p38 MAP Kinase Inhibitor"
-59.8692972052906	35.3465299648143	-3.47330552407581	0.000722184167308101	0.015195388952961	-4.08664211762394	"PLX-4720"
-59.4672917433586	34.9700224163447	-3.46917793453956	0.000732307901347519	0.015195388952961	-4.08785790486088	"KN92"
-55.2999603987667	32.5978939957226	-3.42234276253875	0.00085692853181678	0.0152165971320295	-4.10158774836838	"AMPK Inhibitor"
-51.6763431338438	29.4128283706718	-3.40212390910049	0.0009166624778331	0.0152165971320295	-4.10747739132411	"SB-202190"
-48.1128246541562	28.8364216280739	-3.31404257347629	0.00122542346033591	0.0184927540377964	-4.13286541923122	"Go6976"
-48.0870923471873	29.6367101906354	-3.15959969292922	0.00201248975755413	0.0278394416461655	-4.17628742479677	"Tandutinib (MLN518)"
-48.5652156435045	30.8560854668978	-3.02457079354732	0.00306291378938597	0.0366351122492012	-4.2130574693927	"JNK Inhibitor II"
-39.3814244118256	26.405710147044	-3.02172563714669	0.00308970826198082	0.0366351122492012	-4.21381985677291	"TG101348"
-51.0672243940724	35.7040694206697	-2.94576488686093	0.00389023365858834	0.0430519191550443	-4.23398081682836	"Staurosporine"
47.5678434496122	71.0090012661738	2.75974183305755	0.00671944787890938	0.0697142717436848	-4.28173396403153	"Gilteritinib"
-39.4781122361028	28.1454126599477	-2.716661202821	0.00759853481548069	0.074197457609988	-4.29245462281935	"Lestaurtinib (CEP-701)"
-40.9154730338961	194.989233905798	-2.52090585249752	0.0130556526156434	0.1204021296776	-4.33949862742106	"Vandetanib (ZD6474)"
54.677104908027	71.8372325627762	2.39068709935461	0.0184173257810494	0.160909267350221	-4.36922504490088	"Lovastatin"
-41.0356453963774	169.374591789454	-2.35421056279485	0.0202338854244086	0.167941249022591	-4.3773202205629	"GSK-1838705A"
44.4419629292445	100.981930336511	2.25536020183794	0.0259755041784937	0.196013846362226	-4.39873693578161	"Entospletinib (GS-9973)"
-34.5807481401642	34.5539153628932	-2.25532564216779	0.0259777386745119	0.196013846362226	-4.39874428887824	"BI-2536"
-35.3987376121867	126.766702196579	-2.23384593291624	0.0273995133639278	0.197753009496174	-4.40329606158831	"RAF265 (CHIR-265)"
39.7928856094427	60.6791174564244	2.19091575816638	0.0304460637573901	0.210585274321948	-4.41228299234326	"Panobinostat"
51.4609085512104	127.970010468937	2.17377279329464	0.0317426100091257	0.210770930460594	-4.41583029427304	"Palbociclib"
-35.262019415534	201.39921825788	-1.94799580350746	0.0538177247009972	0.343605473090982	-4.46029907719924	"Gefitinib"
-33.3176576916598	175.492619724324	-1.83278751343605	0.0693844278679021	0.426585741706361	-4.48133839764198	"PHA-665752"
36.2816365229038	174.676967228218	1.81169760068617	0.072605698713701	0.430448070945513	-4.4850660671232	"Selumetinib (AZD6244)"
-25.861380103166	140.800693199922	-1.77573761172318	0.0783837106885541	0.446172146842756	-4.49133276549119	"Afatinib (BIBW-2992)"
-34.6737914156123	203.793272839746	-1.76232604886369	0.080633520513751	0.446172146842756	-4.49364104286753	"SB-431542"
-23.9943796143619	132.197417241319	-1.68474753738663	0.0947109939934282	0.488287355781905	-4.50668235287244	"Neratinib (HKI-272)"
43.2215688529497	123.180431125672	1.66604047024943	0.0983885599793932	0.488287355781905	-4.50974728731399	"SR9011"
-24.9771152922589	120.253243422486	-1.66287889997906	0.099021347455299	0.488287355781905	-4.51026219289188	"Pelitinib (EKB-569)"
-29.0538007725663	151.385667633014	-1.63732903054836	0.104256687423823	0.488287355781905	-4.51439057007923	"NVP-TAE684"
-23.5743518399822	111.992143418556	-1.63419984352402	0.104912913848692	0.488287355781905	-4.51489217130912	"PI-103"
-30.3804087262066	175.528158177624	-1.62955248296721	0.105893643422582	0.488287355781905	-4.5156355117311	"AZD1152-HQPA (AZD2811)"
39.3398125182324	139.106771461079	1.5876524207811	0.115071908811484	0.491663420795105	-4.52224970078995	"AGI-6780"
-25.5352609064355	76.6696073551421	-1.57960138799375	0.116906068341994	0.491663420795105	-4.52350247427432	"Ponatinib (AP24534)"
25.2473362112854	68.4969100578071	1.54736078355307	0.124485048071585	0.491663420795105	-4.52846041738298	"OTX-015"
-26.8094088171008	183.766249831972	-1.53423732153604	0.127679099250034	0.491663420795105	-4.53045150190872	"Canertinib (CI-1033)"
33.9183814146797	161.224665270019	1.51523810976943	0.132417194218308	0.491663420795105	-4.53330624588087	"Azacytidine"
-25.4308949907017	161.370279001096	-1.50922221168638	0.133945881491309	0.491663420795105	-4.53420330048847	"VX-745"
32.3955788682906	127.743125653468	1.50905918496412	0.133987499493119	0.491663420795105	-4.53422756401247	"Cytarabine"
-24.906098774076	157.899669902362	-1.49663895851108	0.137188064012904	0.491663420795105	-4.53606893581062	"Crizotinib (PF-2341066)"
34.2482027510448	154.346936143257	1.48013175314247	0.141533867734367	0.491663420795105	-4.53849434868457	"DBZ"
-20.9905159520394	117.113899637273	-1.47442126508006	0.143061948296241	0.491663420795105	-4.53932757105579	"AT7519"
-26.3546797960911	136.631676069865	-1.45833776143835	0.147434706364676	0.491663420795105	-4.54165821195785	"Cabozantinib"
21.8676310349405	91.5182886941978	1.4068501840962	0.162130516797877	0.491663420795105	-4.54895867666513	"JQ1"
-23.4638647300443	145.378191526532	-1.4019046932027	0.163599052006778	0.491663420795105	-4.5496469790517	"Vargetef"
20.2205275471271	127.297476180823	1.37941548529158	0.170405428220895	0.491663420795105	-4.55274830290168	"Trametinib (GSK1120212)"
-21.8999912635318	173.668245333622	-1.37365546098173	0.172182806557758	0.491663420795105	-4.55353505246844	"Axitinib (AG-013736)"
-27.0322367452568	198.987143206823	-1.37130930236512	0.172910777073973	0.491663420795105	-4.55385462286685	"MLN120B"
-30.9374322905591	91.9569111457895	-1.36563767927188	0.174680203807076	0.491663420795105	-4.5546250340859	"ABT-737"
35.3174886384151	116.728020215831	1.34932621461643	0.179845330231476	0.491663420795105	-4.5568239777271	"Lenalidomide"
-23.8206899011372	175.603239425241	-1.34604123751596	0.180899308744745	0.491663420795105	-4.55726381541177	"Tozasertib (VX-680)"
-23.7605930336277	187.990972799301	-1.32589133836283	0.18746620482524	0.491663420795105	-4.55993964754359	"Lapatinib"
-15.9227961128888	86.4564045426328	-1.32011889622296	0.189379916801913	0.491663420795105	-4.5606991905495	"SNS-032 (BMS-387032)"
-26.1519767566937	162.31339139442	-1.3199995553535	0.18941963465926	0.491663420795105	-4.5607148605204	"KW-2449"
33.5792378088372	142.173218028106	1.31762603163636	0.190210859715538	0.491663420795105	-4.56102623657881	"AGI-5198"
-7.25077448380508	2.39644241413897	-1.30562535536478	0.194249116418125	0.491663420795105	-4.56259246702088	"PD98059"
-6.92670319154859	2.28933410568131	-1.30546941023088	0.194302008626603	0.491663420795105	-4.56261273057541	"MEK1/2 Inhibitor"
-6.89818164860341	2.27990749402994	-1.30545465192501	0.19430701478382	0.491663420795105	-4.56261464815532	"PD153035"
-6.75190136122454	2.23156061938777	-1.305376074743	0.194333670522845	0.491663420795105	-4.56262485752043	"SYK Inhibitor"
-5.40425152841295	1.78615092888225	-1.30433563322035	0.194686875829969	0.491663420795105	-4.56275998508852	"R406"
-4.127692835481	1.36423746257423	-1.30230264025095	0.195378405216587	0.491663420795105	-4.56302372650403	"R547"
-18.4199645200284	124.071397682421	-1.30200254722884	0.195480637183596	0.491663420795105	-4.56306262480734	"Quizartinib (AC220)"
-19.967647806186	106.927776065938	-1.28054282798559	0.202894632858943	0.498656551377708	-4.56582225472767	"GDC-0941"
-23.0562874032276	191.132221518272	-1.27094921322728	0.206275386111087	0.498656551377708	-4.56704190117901	"Alisertib (MLN8237)"
23.7969903087492	152.403824335006	1.26814067055316	0.207272903885915	0.498656551377708	-4.5673973088671	"Ibrutinib (PCI-32765)"
-23.0410738446373	168.321632340438	-1.25312369097541	0.212666725485202	0.499683076902403	-4.56928497708979	"Masitinib (AB-1010)"
-18.1429343906395	117.657015694588	-1.25022425656626	0.213719870241389	0.499683076902403	-4.56964698380156	"A-674563"
-20.17557630797	32.4145997276612	-1.23880162016572	0.217905932018396	0.502394232153525	-4.57106539593287	"Indisulam"
15.689298594699	47.4639919750545	1.18562878563807	0.238178479774412	0.534614036501614	-4.57750494773529	"Selinexor"
24.1761779654981	178.121115900395	1.17879745108042	0.24087772073276	0.534614036501614	-4.57831272956572	"MK-2206"
-16.1307455013694	113.185124746662	-1.17712343154191	0.241542486371211	0.534614036501614	-4.57850999645835	"PP242"
29.5835684583586	155.86646575652	1.13885642429042	0.257096436517469	0.558576502082528	-4.58294624498109	"Nutlin 3a"
-9.01259224075922	9.65695679511676	-1.13405000863967	0.259098738917799	0.558576502082528	-4.58349352237749	"PH-797804"
-21.8229448748847	153.28448129186	-1.09195526877571	0.277102915320227	0.577279060490621	-4.58819164886968	"NF-kB Activation Inhibitor"
-22.0865297860901	207.071013388957	-1.08497387404748	0.280170444730412	0.577279060490621	-4.58895432160717	"MLN8054"
18.715473433527	106.45914387963	1.08389468342278	0.280646703810565	0.577279060490621	-4.5890717963557	"Volasertib (BI-6727)"
-20.7278516396262	182.252555366764	-1.08154773390565	0.281684360841809	0.577279060490621	-4.58932688404511	"Ruxolitinib (INCB018424)"
2.90019172785245	1.20431690393873	1.03269794337917	0.303881578851427	0.615174903528499	-4.59451532375669	"Everolimus"
27.1801362258131	98.1129259184323	1.02427668482807	0.307824027400703	0.615648054801406	-4.59538638153824	"Artemisinin"
25.045538719008	170.026536408789	1.01424587552786	0.312564545437207	0.617687077887814	-4.59641493028989	"Vemurafenib (PLX-4032)"
24.7988332412656	164.716049823276	0.962681509944829	0.337698746283272	0.659505786859097	-4.60154759462575	"Bay 11-7085"
-16.3763145390345	141.220153430626	-0.952842927645839	0.342639906291356	0.661374702841454	-4.60249742536302	"Doramapimod (BIRB 796)"
-19.1005844318421	203.853861148483	-0.944071663696089	0.347084306543754	0.662252814784634	-4.6033362292668	"SGX-523"
17.5218540134214	105.126190372526	0.929341013108038	0.354631535449087	0.662593662958163	-4.60472797879181	"Lenvatinib"
-17.0851037587784	155.51700182471	-0.928150586482496	0.355246000019738	0.662593662958163	-4.60483952114131	"PD173955"
-17.4016347772859	172.444439737458	-0.916800097637001	0.361138942355858	0.666100715900805	-4.60589607316437	"Saracatinib (AZD0530)"
-13.5629291398717	173.872806597658	-0.882964244794022	0.379071610292011	0.683070369465176	-4.60897055290658	"Sunitinib"
-14.4582645646568	161.893717064637	-0.881891433463796	0.379649123386855	0.683070369465176	-4.60906619121152	"Idelalisib"
-16.8642384257109	218.763307245541	-0.876270346469296	0.382684002170249	0.683070369465176	-4.60956544322131	"Roscovitine (CYC-202)"
-13.2007806354719	152.982292939398	-0.860538481593972	0.391257534858929	0.690944157304066	-4.61094615678086	"CYT387"
-7.75473699622451	10.7860984987546	-0.847335746426157	0.398543153614739	0.696401721053124	-4.61208605573918	"BLZ945"
-14.3649906053983	203.340168479771	-0.829051905262421	0.408768259224597	0.703774628593274	-4.61363621165315	"BMS-345541"
-14.8345795032404	160.7446926595	-0.814891731021175	0.416794886261303	0.703774628593274	-4.61481403060469	"GW-2580"
15.8778595732319	68.3344685088597	0.810828857842414	0.419115177600107	0.703774628593274	-4.61514830816809	"Entrectinib"
9.65414163939982	48.9192278251767	0.805057860847523	0.422424168634028	0.703774628593274	-4.61562031231776	"Elesclomol"
-15.4639271200949	190.684765765482	-0.80238736277356	0.423960619634502	0.703774628593274	-4.61583761264649	"JNJ-38877605"
-17.6788678357017	172.173328562451	-0.793789286753038	0.428929894945286	0.704973886741757	-4.61653244096464	"H-89"
-10.3024310180382	211.768167733617	-0.782124294538261	0.43572625205882	0.709123116095726	-4.61746338810548	"Imatinib"
-14.6112034900408	197.073461984905	-0.744151471840228	0.458281245650711	0.736282662688405	-4.62040024351561	"GSK690693"
-13.4430835636257	173.694624754749	-0.739175054748398	0.461285523612012	0.736282662688405	-4.62077449199634	"Bosutinib (SKI-606)"
-13.0245082979195	201.306699695626	-0.720300622050368	0.472780807604547	0.747443943450998	-4.62217150415081	"JNJ-7706621"
-11.5358198868886	150.29025521946	-0.686204965946449	0.493945546548295	0.773537365349217	-4.6246050283455	"Regorafenib (BAY 73-4506)"
-9.91191429284804	123.975513725889	-0.626828371879248	0.531996611582797	0.816319204595664	-4.62856534183153	"Dovitinib (CHIR-258)"
-9.40387404471826	18.9229116499664	-0.622761123226048	0.534657082239517	0.816319204595664	-4.62882368625753	"Baiclein"
-6.41663643696616	11.9775964363647	-0.620686381920294	0.53601682711402	0.816319204595664	-4.62895483055438	"BMS-754807"
-8.87457093090498	93.7397103965657	-0.598435338743415	0.550709728490271	0.823948387410029	-4.63033413493755	"Foretinib (XL880)"
8.83972926599048	109.45126006644	0.598068790814367	0.550953439774176	0.823948387410029	-4.63035644006813	"INK-128"
-9.80222769432655	135.990174987227	-0.56497202241217	0.573177719503709	0.838214583707047	-4.6323147325506	"Tivozanib (AV-951)"
-8.54974318330196	165.896151854767	-0.558867464974995	0.577323474318927	0.838214583707047	-4.63266388519356	"Sorafenib"
-9.58812738365538	184.200426058373	-0.5581411116777	0.577817709480479	0.838214583707047	-4.63270517932414	"Pazopanib (GW786034)"
-4.57621545007434	8.96306825476563	-0.553924476158969	0.580690826062111	0.838214583707047	-4.63294385038427	"Ralimetinib (LY2228820)"
-11.0915472796563	231.010635959798	-0.516703116718736	0.606341651066929	0.865667614857055	-4.63497289221814	"GDC-0879"
-5.77079360264654	13.6630762757474	-0.508901886781023	0.611782221692852	0.865667614857055	-4.63538043412621	"NVP-AEW541"
9.67826344895266	166.483970843224	0.499720620456856	0.618213109488724	0.865667614857055	-4.63585219419956	"Midostaurin"
9.93952131816653	198.812259531334	0.495932441222849	0.620875182710285	0.865667614857055	-4.63604435927381	"Motesanib (AMG-706)"
-9.28769288532152	192.601472826493	-0.467631670181562	0.640920455895979	0.865667614857055	-4.63743406960639	"KU-55933"
-8.41549705360222	174.064265618539	-0.462437619574494	0.644628942621691	0.865667614857055	-4.63768032180749	"NVP-ADW742"
-4.89464789448516	12.29817514122	-0.460923617988104	0.645711614136599	0.865667614857055	-4.63775158718407	"Ranolazine"
-8.27462999232489	182.66117628006	-0.460403932419282	0.64608341988188	0.865667614857055	-4.63777599573242	"Vatalanib (PTK787)"
7.95216813829779	169.453485611127	0.455674352852338	0.649471274710728	0.865667614857055	-4.63799687722935	"PRT062607"
-8.70560910799949	204.857440203027	-0.448651991424172	0.654515033363628	0.865667614857055	-4.6383206574135	"GSK-1904529A"
9.34667661655718	230.466705382812	0.445099071555338	0.657073008867403	0.865667614857055	-4.63848256884033	"PHT-427"
8.03407243000665	95.5348610376889	0.436667703560748	0.66315955935446	0.866806983093231	-4.63886167839439	"Venetoclax"
-8.91642597783914	160.575805865235	-0.407239196075113	0.684578649622315	0.887812936228939	-4.64012842458185	"S31-201"
-6.54416069889527	112.015473243129	-0.387119712768368	0.699372946372427	0.892256217474607	-4.64094388799586	"Flavopiridol"
-5.48876844774063	198.416111013449	-0.379380723495384	0.705094904807021	0.892256217474607	-4.64124661062684	"Erlotinib"
-6.25411150792715	143.690252342227	-0.379197049991442	0.705230914112155	0.892256217474607	-4.64125372139132	"Rapamycin"
-5.10915530273154	24.6292295573288	-0.371313152276657	0.711077844193855	0.892256217474607	-4.64155570865753	"AT-101"
-7.53234858907774	162.741835219077	-0.366198894931794	0.714879981470619	0.892256217474607	-4.64174822914336	"SU11274"
-4.20300108611626	15.0754232847588	-0.339887606607069	0.734552403812669	0.904916223301912	-4.6426966567411	"XMD 8-87"
-9.08080620712404	124.38284307495	-0.338059704305213	0.735925844251555	0.904916223301912	-4.64275993041466	"XAV-939"
-7.0109717125832	63.5482480649171	-0.288231564816081	0.773680997861557	0.933838405549051	-4.64435375211288	"Olaparib"
5.52717790043954	172.632140986363	0.28688815052347	0.774706923023118	0.933838405549051	-4.64439322236114	"Linifanib (ABT-869)"
-5.1093339905254	90.6602233054554	-0.284772363265052	0.776323493769693	0.933838405549051	-4.64445501245162	"JNJ-28312141"
4.79235095845496	187.473724157624	0.262177838032466	0.793646761547791	0.94780836271175	-4.64508641679675	"AZD1480"
-3.91812801385566	131.407033139626	-0.247620401964314	0.804863453129139	0.948119841589358	-4.6454656528751	"17-AAG (Tanespimycin)"
-2.89464536544579	13.3908047251789	-0.247015147934296	0.805330708819876	0.948119841589358	-4.64548095235657	"Metformin"
4.59389938276368	222.221601476674	0.231443093793473	0.817376078431141	0.955524148025137	-4.64586172962845	"Cediranib (AZD2171)"
-4.79068957393491	200.729674365808	-0.220303975294357	0.826019523145261	0.958558787508515	-4.64611892984929	"STO609"
2.37595274705328	20.7003052742007	0.206172448464845	0.837015616584887	0.958558787508515	-4.64642699910091	"Birinapant"
-3.95191515356734	236.594221358974	-0.191305706498319	0.848618674876681	0.958558787508515	-4.64672908849415	"Vismodegib (GDC-0449)"
3.63845380346757	165.654128159948	0.191245274584699	0.848665909906358	0.958558787508515	-4.64673027040042	"MGCD-265"
1.3373934537929	7.61036165994484	0.183154746345298	0.854994562896134	0.958558787508515	-4.64688513455066	"Perhexiline maleate"
-2.96575518042789	161.826438989798	-0.175307917232604	0.861141630374454	0.958558787508515	-4.64702894714283	"CI-1040 (PD184352)"
2.98161235660703	33.5527496285132	0.163712016327773	0.870241167167951	0.958558787508515	-4.64722995468388	"GSK-2879552"
