"mIDH1.mIDH2.logFC"	"mIDH1.mIDH2.AveExpr"	"mIDH1.mIDH2.t"	"mIDH1.mIDH2.P.Value"	"mIDH1.mIDH2.adj.P.Val"	"mIDH1.mIDH2.B"	"mIDH1.mIDH2.ID"
2.22575859554836	3.99617916391452	2.38770917258333	0.0185519678321293	0.981392119032513	-4.4418787847738	"Vargetef"
1.03124799902255	1.03470136523223	2.14744723201466	0.0338166883109422	0.981392119032513	-4.47665574913401	"Dasatinib"
2.02243247066759	6.38985031362061	2.136301038956	0.0347342191126543	0.981392119032513	-4.47819343778334	"GW-2580"
1.99917129299282	4.62025822493675	1.98139958671797	0.0498871675104342	0.981392119032513	-4.49884710989614	"CYT387"
1.74006682661671	6.0143867189093	1.91979409756984	0.0573139478789763	0.981392119032513	-4.50668396939472	"GSK-1838705A"
1.94037697671411	5.72904962754921	1.83691557336551	0.0687554473247796	0.981392119032513	-4.51688139700885	"Doramapimod (BIRB 796)"
-1.19981205650573	8.48553512709014	-1.72901220435139	0.0864394102747619	0.981392119032513	-4.52955418172599	"Lapatinib"
-0.832432606045808	9.4909907533958	-1.71115487253941	0.0896972668526809	0.981392119032513	-4.53158474433286	"CHIR-99021"
-1.2359389396493	8.2053421306158	-1.6788801368053	0.0958390406591413	0.981392119032513	-4.53520620705577	"Nutlin 3a"
-1.10535560703199	8.61981621481943	-1.63294633483337	0.105163422141649	0.981392119032513	-4.54025202523558	"Gefitinib"
-1.4209715144026	3.21869398751368	-1.58944811719787	0.114652619092863	0.981392119032513	-4.54491222842493	"Bortezomib (Velcade)"
1.66619508586908	4.94584835253322	1.58686004051725	0.115238057931722	0.981392119032513	-4.54518586501747	"Lenvatinib"
-0.332733038820274	9.91611772130581	-1.5780109490764	0.117257783737258	0.981392119032513	-4.5461183805286	"Metformin"
1.52162820759023	6.43705650146726	1.56529171040569	0.120210021635599	0.981392119032513	-4.54745032773095	"Masitinib (AB-1010)"
1.66049389880686	5.15154571307456	1.55277673477036	0.123172078641372	0.981392119032513	-4.54875119312654	"OTX-015"
1.46067251416999	5.96461810642932	1.53738090401441	0.126894832158431	0.981392119032513	-4.55033829288561	"Cytarabine"
-1.4773424116974	4.51000091160142	-1.52053007512492	0.13107047504648	0.981392119032513	-4.5520586330019	"Sorafenib"
0.847349863797437	5.38276978524695	1.51801884267119	0.131701896581369	0.981392119032513	-4.55231350902811	"MLN120B"
1.46442700426027	5.55231564570584	1.50720186610609	0.1344490360455	0.981392119032513	-4.55340691256058	"PRT062607"
-1.36258077211127	7.2887433786206	-1.47643924379489	0.142507219430866	0.981392119032513	-4.55647681636431	"ABT-737"
0.60310203473199	9.66774538065657	1.46180135763664	0.146471143576964	0.981392119032513	-4.55791692129185	"Vemurafenib (PLX-4032)"
-0.615253931909729	9.49399152039524	-1.38982436213719	0.167215879642525	0.981392119032513	-4.56480325303336	"Go6976"
-0.048117511679294	9.98786953487077	-1.3778558784693	0.170872306826277	0.981392119032513	-4.56591676663033	"KN93"
0.405273895510257	9.83312251361342	1.37383584620354	0.172113957634646	0.981392119032513	-4.56628875161809	"GSK-2879552"
0.664612005855206	9.41879738676804	1.3711098440685	0.17295980880584	0.981392119032513	-4.56654041577491	"Lovastatin"
-0.912561823936553	8.8868533530575	-1.35811403447201	0.177035596392214	0.981392119032513	-4.56773373115709	"AKT Inhibitor IV"
1.38595492249997	5.90988336240731	1.35678063507176	0.177457847123502	0.981392119032513	-4.5678555638079	"NVP-TAE684"
0.90757093778516	8.91518766391034	1.33729580506158	0.183715087845752	0.981392119032513	-4.56962304482781	"SB-431542"
1.13629735512016	2.88626865643162	1.28619318046164	0.200910151081544	0.981392119032513	-4.57414398300737	"RAF265 (CHIR-265)"
0.804822666086986	9.03846107438681	1.28603166736675	0.200966321740264	0.981392119032513	-4.57415800782206	"GSK690693"
1.30862392190121	3.9583074934536	1.27021082555772	0.206524850053603	0.981392119032513	-4.57552371098521	"JQ1"
0.692256957586498	9.25200964124823	1.26640548558384	0.207878538477888	0.981392119032513	-4.57584981019555	"MLN8054"
-0.617852217868194	9.45927716196481	-1.26557675584656	0.20817420804241	0.981392119032513	-4.5759207053524	"Vismodegib (GDC-0449)"
1.06298188038529	2.40468781550442	1.26430132900566	0.208629850872966	0.981392119032513	-4.57602972805293	"Neratinib (HKI-272)"
0.804911365835522	8.96943172859439	1.25370668415264	0.212443082366879	0.981392119032513	-4.57693132180589	"GSK-1904529A"
